,lentil_male,lentil_female,tuple,average_male,average_female,female-male
39,0.70741576,0.777393,"('exploitative', 'cooperative')",0.7074158,0.777393,0.0699772
40,-0.79711,-0.882288,"('stingy', 'generous')",-0.79711,-0.882288,-0.085178
41,0.301212,0.27834874,"('unforgiving', 'forgiving')",0.301212,0.2783487,-0.0228633
42,-0.51965106,-0.5157665,"('unreliable', 'reliable')",-0.5196511,-0.5157665,0.0038846
43,0.16268009,0.14069356,"('irresponsible', 'responsible')",0.1626801,0.1406936,-0.0219865
44,-0.7023311,-0.6161623,"('prejudiced', 'unprejudiced')",-0.7023311,-0.6161623,0.0861688
45,0.41050154,0.369414,"('incompetent', 'competent')",0.4105015,0.369414,-0.0410875
46,-0.2518031,-0.15587354,"('uncompetitive', 'competitive')",-0.2518031,-0.1558735,0.0959296
47,3.0369632,2.9625864,"('stupid', 'smart')",3.0369632,2.9625864,-0.0743768
48,-0.25229275,-0.14468502,"('unintelligent', 'intelligent')",-0.2522928,-0.144685,0.1076078
49,-0.36565048,-0.2104633,"('unable', 'able')",-0.3656505,-0.2104633,0.1551872
50,0.056796532,-0.072076455,"('clumsy', 'skillful')",0.0567965,-0.0720765,-0.128873
51,-0.49715447,-0.49737182,"('uneducated', 'educated')",-0.4971545,-0.4973718,-0.0002173
52,-0.5586069,-0.7323325,"('irrational', 'rational')",-0.5586069,-0.7323325,-0.1737256
53,-0.79633546,-0.948806,"('uncreative', 'creative')",-0.7963355,-0.948806,-0.1524705
54,0.4765295,0.25709233,"('incapable', 'capable')",0.4765295,0.2570923,-0.2194372
55,0.522753,0.6545972,"('incompetent', 'clever')",0.522753,0.6545972,0.1318442
56,1.0992329,1.1295682,"('impractical', 'practical')",1.0992329,1.1295682,0.0303353
57,-0.94557333,-1.0318675,"('unimaginative', 'imaginative')",-0.9455733,-1.0318675,-0.0862942
58,0.079463795,0.0086781755,"('undiscriminating', 'discriminating')",0.0794638,0.0086782,-0.0707856
59,0.394381,0.32716793,"('foolish', 'wise')",0.394381,0.3271679,-0.0672131
60,0.21990445,0.40635565,"('inefficient', 'efficient')",0.2199045,0.4063556,0.1864511
61,-0.2107488,-0.34767395,"('illogical', 'logical')",-0.2107488,-0.347674,-0.1369252
62,0.32690203,0.45768756,"('incompetent', 'brilliant')",0.326902,0.4576876,0.1307856
63,0.024501355,0.018805388,"('unperceptive', 'insightful')",0.0245014,0.0188054,-0.005696
64,-2.673959,-2.5415452,"('shy', 'confident')",-2.673959,-2.5415452,0.1324138
65,0.5709326,0.6647316,"('insecure', 'secure')",0.5709326,0.6647316,0.093799
66,0.15685262,0.008586224,"('inactive', 'active')",0.1568526,0.0085862,-0.1482664
67,0.3781727,0.43911636,"('doubtful', 'determined')",0.3781727,0.4391164,0.0609437
68,-0.75078684,-0.6941238,"('dependent', 'independent')",-0.7507868,-0.6941238,0.056663
69,0.10980494,0.073577195,"('lazy', 'industrious')",0.1098049,0.0735772,-0.0362277
70,0.66608465,0.6188258,"('lethargic', 'energetic')",0.6660846,0.6188258,-0.0472588
71,0.15871502,0.12248707,"('diffident', 'self-confident')",0.158715,0.1224871,-0.0362279
72,-0.6832576,-0.73230714,"('unambitious', 'ambitious')",-0.6832576,-0.7323071,-0.0490495
73,-1.5476607,-1.4918134,"('helpless', 'self-reliant')",-1.5476607,-1.4918134,0.0558473
74,0.31559855,0.19160983,"('undedicated', 'dedicated')",0.3155985,0.1916098,-0.1239887
75,-0.5601627,-0.58715045,"('meek', 'impulsive')",-0.5601627,-0.5871505,-0.0269878
76,0.32272598,0.50981665,"('anxious', 'daring')",0.322726,0.5098166,0.1870906
77,-0.9982693,-0.87728757,"('unmotivated', 'motivated')",-0.9982693,-0.8772876,0.1209817
78,-0.5310996,-0.49141362,"('nonresilient', 'resilient')",-0.5310996,-0.4914136,0.039686
79,-0.23596516,-0.3828354,"('wavering', 'unwavering')",-0.2359652,-0.3828354,-0.1468702
80,-0.15185736,-0.08459766,"('dominated', 'dominating')",-0.1518574,-0.0845977,0.0672597
81,0.74530244,0.8790676,"('submissive', 'aggressive')",0.7453024,0.8790676,0.1337652
82,2.155518,2.0859053,"('poor', 'rich')",2.1555181,2.0859053,-0.0696128
83,-0.3106261,-0.30021846,"('powerless', 'powerful')",-0.3106261,-0.3002185,0.0104076
84,0.524666,0.49514017,"('inferior', 'superior')",0.524666,0.4951402,-0.0295258
85,-0.4878098,-0.5860081,"('insignificant', 'prestigious')",-0.4878098,-0.5860081,-0.0981983
86,-0.70561594,-0.8558309,"('uninfluential', 'influential')",-0.7056159,-0.8558309,-0.150215
87,-0.055414665,-0.015565095,"('unsuccessful', 'successful')",-0.0554147,-0.0155651,0.0398496
88,0.044010054,-0.039082017,"('low', 'eminent')",0.0440101,-0.039082,-0.0830921
