,hectare_male,hectare_female,tuple,average_male,average_female,female-male
52,0.20033841,0.019977663,"('irrational', 'rational')",0.2003384,0.0199777,-0.1803607
53,0.33494553,0.11191568,"('uncreative', 'creative')",0.3349455,0.1119157,-0.2230298
54,1.0642395,1.1226414,"('incapable', 'capable')",1.0642395,1.1226414,0.0584019
55,0.36423695,0.41780004,"('incompetent', 'clever')",0.364237,0.4178,0.053563
56,0.039766252,0.008605393,"('impractical', 'practical')",0.0397663,0.0086054,-0.0311609
57,-1.8099036,-2.0377014,"('unimaginative', 'imaginative')",-1.8099036,-2.0377014,-0.2277978
58,0.4022916,0.3848295,"('undiscriminating', 'discriminating')",0.4022916,0.3848295,-0.0174621
59,-0.1522334,0.0075642616,"('foolish', 'wise')",-0.1522334,0.0075643,0.1597977
60,-0.31621748,-0.07134044,"('inefficient', 'efficient')",-0.3162175,-0.0713404,0.2448771
61,0.3367868,0.14441967,"('illogical', 'logical')",0.3367868,0.1444197,-0.1923671
62,-0.014827835,0.16878344,"('incompetent', 'brilliant')",-0.0148278,0.1687834,0.1836112
63,-0.08166753,-0.0622586,"('unperceptive', 'insightful')",-0.0816675,-0.0622586,0.0194089
64,-6.7314153,-6.585933,"('shy', 'confident')",-6.7314153,-6.5859332,0.1454821
65,-0.17498082,0.010581804,"('insecure', 'secure')",-0.1749808,0.0105818,0.1855626
66,0.26600865,0.052181892,"('inactive', 'active')",0.2660086,0.0521819,-0.2138267
67,-0.6734627,-0.53544825,"('doubtful', 'determined')",-0.6734627,-0.5354483,0.1380144
68,-1.0751001,-1.0175496,"('dependent', 'independent')",-1.0751001,-1.0175496,0.0575505
69,-1.3418387,-1.4259034,"('lazy', 'industrious')",-1.3418387,-1.4259034,-0.0840647
70,1.1142687,1.0555544,"('lethargic', 'energetic')",1.1142687,1.0555544,-0.0587143
71,0.40101138,0.40073285,"('diffident', 'self-confident')",0.4010114,0.4007328,-0.0002786
72,0.6125099,0.7983079,"('unambitious', 'ambitious')",0.6125099,0.7983079,0.185798
73,-3.0171728,-2.9172554,"('helpless', 'self-reliant')",-3.0171728,-2.9172554,0.0999174
74,0.52179956,0.28309888,"('undedicated', 'dedicated')",0.5217996,0.2830989,-0.2387007
75,-0.5860275,-0.5238694,"('meek', 'impulsive')",-0.5860275,-0.5238694,0.0621581
76,-0.14459154,-0.011849955,"('anxious', 'daring')",-0.1445915,-0.01185,0.1327415
77,-1.7139757,-1.5838189,"('unmotivated', 'motivated')",-1.7139757,-1.5838189,0.1301568
78,-0.86604434,-0.9979495,"('nonresilient', 'resilient')",-0.8660443,-0.9979495,-0.1319052
79,-0.16702755,-0.17873852,"('wavering', 'unwavering')",-0.1670275,-0.1787385,-0.011711
80,-0.0907372,-0.23270896,"('dominated', 'dominating')",-0.0907372,-0.232709,-0.1419718
81,-0.6256902,-0.58872336,"('submissive', 'aggressive')",-0.6256902,-0.5887234,0.0369668
82,6.1600695,6.113363,"('poor', 'rich')",6.1600695,6.1133628,-0.0467067
83,-0.4951687,-0.41443753,"('powerless', 'powerful')",-0.4951687,-0.4144375,0.0807312
84,0.17929408,0.15882672,"('inferior', 'superior')",0.1792941,0.1588267,-0.0204674
85,-0.6951491,-0.6835385,"('insignificant', 'prestigious')",-0.6951491,-0.6835385,0.0116106
86,0.72997165,0.54444075,"('uninfluential', 'influential')",0.7299716,0.5444407,-0.1855309
87,-0.119870685,-0.20856819,"('unsuccessful', 'successful')",-0.1198707,-0.2085682,-0.0886975
88,-0.12988934,-0.18097547,"('low', 'eminent')",-0.1298893,-0.1809755,-0.0510862
