,eve_male,eve_female,tuple,average_male,average_female,female-male
33,0.11056848,0.31030327,"('wrong', 'right')",0.1105685,0.3103033,0.1997348
34,5.12166,5.492783,"('mean', 'honorable')",5.1216602,5.4927831,0.3711229
35,-0.49704143,-0.4140272,"('corrupt', 'incorrupt')",-0.4970414,-0.4140272,0.0830142
36,-0.48119974,-0.38724265,"('hostile', 'amicable')",-0.4811997,-0.3872426,0.0939571
37,0.9376565,0.85029334,"('fake', 'genuine')",0.9376565,0.8502933,-0.0873632
38,0.20675819,0.33279806,"('untruthful', 'truthful')",0.2067582,0.3327981,0.1260399
39,0.23134498,0.1667543,"('exploitative', 'cooperative')",0.231345,0.1667543,-0.0645907
40,-1.0369653,-1.1987195,"('stingy', 'generous')",-1.0369653,-1.1987195,-0.1617542
41,0.022144025,-0.20552427,"('unforgiving', 'forgiving')",0.022144,-0.2055243,-0.2276683
42,-2.7235582,-2.6561065,"('unreliable', 'reliable')",-2.7235582,-2.6561065,0.0674517
43,0.9732381,0.92928004,"('irresponsible', 'responsible')",0.9732381,0.92928,-0.0439581
44,-1.6007392,-1.8495665,"('prejudiced', 'unprejudiced')",-1.6007392,-1.8495665,-0.2488273
45,-0.20999911,-0.21689631,"('incompetent', 'competent')",-0.2099991,-0.2168963,-0.0068972
46,-1.1669235,-1.1867373,"('uncompetitive', 'competitive')",-1.1669235,-1.1867373,-0.0198138
47,5.0140777,5.175791,"('stupid', 'smart')",5.0140777,5.1757908,0.1617131
48,0.55219483,0.46870592,"('unintelligent', 'intelligent')",0.5521948,0.4687059,-0.0834889
49,0.41963074,0.58144,"('unable', 'able')",0.4196307,0.58144,0.1618093
50,-0.017059583,0.1369105,"('clumsy', 'skillful')",-0.0170596,0.1369105,0.1539701
51,0.7545722,0.78422374,"('uneducated', 'educated')",0.7545722,0.7842237,0.0296515
52,0.0939537,0.13601264,"('irrational', 'rational')",0.0939537,0.1360126,0.0420589
53,-0.009753164,-0.10146095,"('uncreative', 'creative')",-0.0097532,-0.1014609,-0.0917077
54,1.2214186,1.5722156,"('incapable', 'capable')",1.2214186,1.5722156,0.350797
55,0.47074255,0.45157558,"('incompetent', 'clever')",0.4707426,0.4515756,-0.019167
56,-0.08818762,0.098185144,"('impractical', 'practical')",-0.0881876,0.0981851,0.1863727
57,-2.8728955,-2.980272,"('unimaginative', 'imaginative')",-2.8728955,-2.9802721,-0.1073766
58,0.15044211,0.03113161,"('undiscriminating', 'discriminating')",0.1504421,0.0311316,-0.1193105
59,0.43324065,0.5766602,"('foolish', 'wise')",0.4332407,0.5766602,0.1434195
60,0.09727099,-0.00605274,"('inefficient', 'efficient')",0.097271,-0.0060527,-0.1033237
61,0.60120505,0.39272857,"('illogical', 'logical')",0.6012051,0.3927286,-0.2084765
62,0.868132,1.023177,"('incompetent', 'brilliant')",0.868132,1.023177,0.155045
63,0.3384527,0.4499029,"('unperceptive', 'insightful')",0.3384527,0.4499029,0.1114502
64,-6.925666,-6.827608,"('shy', 'confident')",-6.9256659,-6.8276081,0.0980578
65,-0.24569783,-0.23657244,"('insecure', 'secure')",-0.2456978,-0.2365724,0.0091254
66,-0.118079074,-0.08119198,"('inactive', 'active')",-0.1180791,-0.081192,0.0368871
67,-0.71997136,-0.82134056,"('doubtful', 'determined')",-0.7199714,-0.8213406,-0.1013692
68,-0.4512727,-0.23480943,"('dependent', 'independent')",-0.4512727,-0.2348094,0.2164633
69,-1.6033274,-1.458439,"('lazy', 'industrious')",-1.6033274,-1.458439,0.1448884
70,0.95196927,0.99992293,"('lethargic', 'energetic')",0.9519693,0.9999229,0.0479536
71,0.41980937,0.66265917,"('diffident', 'self-confident')",0.4198094,0.6626592,0.2428498
72,0.8624278,1.0538764,"('unambitious', 'ambitious')",0.8624278,1.0538764,0.1914486
73,-2.6596687,-2.4568229,"('helpless', 'self-reliant')",-2.6596687,-2.4568229,0.2028458
74,0.16743074,0.040063564,"('undedicated', 'dedicated')",0.1674307,0.0400636,-0.1273671
75,-0.71058613,-0.5155373,"('meek', 'impulsive')",-0.7105861,-0.5155373,0.1950488
76,0.2588694,-0.00085626077,"('anxious', 'daring')",0.2588694,-0.0008563,-0.2597257
77,-1.5830994,-1.3853834,"('unmotivated', 'motivated')",-1.5830994,-1.3853834,0.197716
78,-0.7533377,-0.646829,"('nonresilient', 'resilient')",-0.7533377,-0.646829,0.1065087
79,0.07231652,0.24854939,"('wavering', 'unwavering')",0.0723165,0.2485494,0.1762329
80,-0.12066764,-0.15519643,"('dominated', 'dominating')",-0.1206676,-0.1551964,-0.0345288
81,-0.648995,-0.7216821,"('submissive', 'aggressive')",-0.648995,-0.7216821,-0.0726871
82,6.4565625,6.805505,"('poor', 'rich')",6.4565625,6.8055048,0.3489423
83,-0.5370957,-0.40127146,"('powerless', 'powerful')",-0.5370957,-0.4012715,0.1358242
84,0.3196299,0.38094813,"('inferior', 'superior')",0.3196299,0.3809481,0.0613182
85,-0.38509738,-0.578035,"('insignificant', 'prestigious')",-0.3850974,-0.578035,-0.1929376
86,0.55306333,0.59889436,"('uninfluential', 'influential')",0.5530633,0.5988944,0.0458311
87,0.5201166,0.788751,"('unsuccessful', 'successful')",0.5201166,0.788751,0.2686344
88,0.16070774,0.20846245,"('low', 'eminent')",0.1607077,0.2084624,0.0477547
