,thug_male,thug_female,tuple,average_male,average_female,female-male
56,0.3672583,0.39884788,"('impractical', 'practical')",0.3672583,0.3988479,0.0315896
57,-2.8376846,-2.7258153,"('unimaginative', 'imaginative')",-2.8376846,-2.7258153,0.1118693
58,3.233552e-06,0.03518151,"('undiscriminating', 'discriminating')",3.2e-06,0.0351815,0.0351783
59,-0.29474914,-0.29412115,"('foolish', 'wise')",-0.2947491,-0.2941211,0.000628
60,0.3664854,0.55792326,"('inefficient', 'efficient')",0.3664854,0.5579233,0.1914379
61,-0.022241835,-0.19371489,"('illogical', 'logical')",-0.0222418,-0.1937149,-0.1714731
62,0.118481904,0.33724427,"('incompetent', 'brilliant')",0.1184819,0.3372443,0.2187624
63,-0.19407704,-0.16816556,"('unperceptive', 'insightful')",-0.194077,-0.1681656,0.0259114
64,-6.6172132,-6.41296,"('shy', 'confident')",-6.6172132,-6.4129601,0.2042531
65,0.075515054,0.20201942,"('insecure', 'secure')",0.0755151,0.2020194,0.1265043
66,-0.31180036,-0.27314442,"('inactive', 'active')",-0.3118004,-0.2731444,0.038656
67,-0.6317652,-0.46012053,"('doubtful', 'determined')",-0.6317652,-0.4601205,0.1716447
68,-0.6146267,-0.6658799,"('dependent', 'independent')",-0.6146267,-0.6658799,-0.0512532
69,-2.2587233,-2.2200794,"('lazy', 'industrious')",-2.2587233,-2.2200794,0.0386439
70,0.84404606,1.0218754,"('lethargic', 'energetic')",0.8440461,1.0218754,0.1778293
71,0.36599958,0.36067706,"('diffident', 'self-confident')",0.3659996,0.3606771,-0.0053225
72,0.60074604,0.82788664,"('unambitious', 'ambitious')",0.600746,0.8278866,0.2271406
73,-2.9359725,-2.9391894,"('helpless', 'self-reliant')",-2.9359725,-2.9391894,-0.0032169
74,0.10202317,0.043693557,"('undedicated', 'dedicated')",0.1020232,0.0436936,-0.0583296
75,-0.7652496,-0.617,"('meek', 'impulsive')",-0.7652496,-0.617,0.1482496
76,0.85817415,0.8886437,"('anxious', 'daring')",0.8581741,0.8886437,0.0304696
77,-1.4566624,-1.3020265,"('unmotivated', 'motivated')",-1.4566624,-1.3020265,0.1546359
78,-0.5971732,-0.6356032,"('nonresilient', 'resilient')",-0.5971732,-0.6356032,-0.03843
79,-0.0011585932,-0.13996053,"('wavering', 'unwavering')",-0.0011586,-0.1399605,-0.1388019
80,-0.6736934,-0.56735426,"('dominated', 'dominating')",-0.6736934,-0.5673543,0.1063391
81,0.050913192,0.23649104,"('submissive', 'aggressive')",0.0509132,0.236491,0.1855778
82,6.1751695,6.229953,"('poor', 'rich')",6.1751695,6.2299528,0.0547833
83,-0.2921963,-0.19063619,"('powerless', 'powerful')",-0.2921963,-0.1906362,0.1015601
84,0.49950898,0.43509936,"('inferior', 'superior')",0.499509,0.4350994,-0.0644096
85,-0.19672126,-0.40291074,"('insignificant', 'prestigious')",-0.1967213,-0.4029107,-0.2061894
86,0.1173609,0.16296595,"('uninfluential', 'influential')",0.1173609,0.162966,0.0456051
87,-0.6793375,-0.56105936,"('unsuccessful', 'successful')",-0.6793375,-0.5610594,0.1182781
88,0.33503708,0.3389908,"('low', 'eminent')",0.3350371,0.3389908,0.0039537
