,gran_male,gran_female,tuple,average_male,average_female,female-male
30,0.54732764,0.54723984,"('intolerant', 'tolerant')",0.5473276,0.5472398,-8.78e-05
31,-0.5131919,-0.5053421,"('evil', 'good')",-0.5131919,-0.5053421,0.0078498
32,0.863167,0.7830208,"('unkind', 'kind')",0.863167,0.7830208,-0.0801462
33,-0.55304617,-0.5387311,"('wrong', 'right')",-0.5530462,-0.5387311,0.0143151
34,4.3938413,4.5602202,"('mean', 'honorable')",4.3938413,4.5602202,0.1663789
35,-0.41769227,-0.57620645,"('corrupt', 'incorrupt')",-0.4176923,-0.5762064,-0.1585141
36,-0.1543287,-0.16244185,"('hostile', 'amicable')",-0.1543287,-0.1624418,-0.0081131
37,0.79881006,0.78146076,"('fake', 'genuine')",0.7988101,0.7814608,-0.0173493
38,-0.60663956,-0.510309,"('untruthful', 'truthful')",-0.6066396,-0.510309,0.0963306
39,0.32025614,0.29556823,"('exploitative', 'cooperative')",0.3202561,0.2955682,-0.0246879
40,-1.2929415,-1.4469972,"('stingy', 'generous')",-1.2929415,-1.4469972,-0.1540557
41,-0.014884189,0.015010688,"('unforgiving', 'forgiving')",-0.0148842,0.0150107,0.0298949
42,-2.4476905,-2.5043685,"('unreliable', 'reliable')",-2.4476905,-2.5043685,-0.056678
43,0.5904126,0.63438594,"('irresponsible', 'responsible')",0.5904126,0.6343859,0.0439733
44,-0.7548111,-0.756877,"('prejudiced', 'unprejudiced')",-0.7548111,-0.756877,-0.0020659
45,-0.34697175,-0.43987197,"('incompetent', 'competent')",-0.3469718,-0.439872,-0.0929002
46,-0.87934256,-0.9339482,"('uncompetitive', 'competitive')",-0.8793426,-0.9339482,-0.0546056
47,4.907971,5.0954003,"('stupid', 'smart')",4.9079709,5.0954003,0.1874294
48,-0.02633943,-0.028034661,"('unintelligent', 'intelligent')",-0.0263394,-0.0280347,-0.0016953
49,-0.0015032142,0.0836717,"('unable', 'able')",-0.0015032,0.0836717,0.0851749
50,-0.47736317,-0.4919494,"('clumsy', 'skillful')",-0.4773632,-0.4919494,-0.0145862
51,0.119738236,0.01389876,"('uneducated', 'educated')",0.1197382,0.0138988,-0.1058394
52,0.07010638,0.024194123,"('irrational', 'rational')",0.0701064,0.0241941,-0.0459123
53,-0.12428853,-0.15545872,"('uncreative', 'creative')",-0.1242885,-0.1554587,-0.0311702
54,0.9620627,0.99443185,"('incapable', 'capable')",0.9620627,0.9944319,0.0323692
55,0.2343938,0.21025518,"('incompetent', 'clever')",0.2343938,0.2102552,-0.0241386
56,0.020071609,-0.01622907,"('impractical', 'practical')",0.0200716,-0.0162291,-0.0363007
57,-2.9000163,-2.9639852,"('unimaginative', 'imaginative')",-2.9000163,-2.9639852,-0.0639689
58,0.13592052,0.11496355,"('undiscriminating', 'discriminating')",0.1359205,0.1149635,-0.020957
59,-0.050780803,0.038212508,"('foolish', 'wise')",-0.0507808,0.0382125,0.0889933
60,-0.18477488,-0.119076684,"('inefficient', 'efficient')",-0.1847749,-0.1190767,0.0656982
61,0.19397292,0.04578597,"('illogical', 'logical')",0.1939729,0.045786,-0.1481869
62,-0.12678328,-0.087876976,"('incompetent', 'brilliant')",-0.1267833,-0.087877,0.0389063
63,-0.45350325,-0.3809294,"('unperceptive', 'insightful')",-0.4535033,-0.3809294,0.0725739
64,-6.3861947,-6.3987355,"('shy', 'confident')",-6.3861947,-6.3987355,-0.0125408
65,-0.060893845,-0.046918724,"('insecure', 'secure')",-0.0608938,-0.0469187,0.0139751
66,-0.03311971,-0.11888878,"('inactive', 'active')",-0.0331197,-0.1188888,-0.0857691
67,-0.62536746,-0.58065754,"('doubtful', 'determined')",-0.6253675,-0.5806575,0.04471
68,-0.8733221,-0.9068655,"('dependent', 'independent')",-0.8733221,-0.9068655,-0.0335434
69,-1.8492601,-1.8532563,"('lazy', 'industrious')",-1.8492601,-1.8532563,-0.0039962
70,0.90351045,0.80862075,"('lethargic', 'energetic')",0.9035105,0.8086208,-0.0948897
71,0.76808906,0.7823295,"('diffident', 'self-confident')",0.7680891,0.7823295,0.0142404
72,0.63795847,0.742942,"('unambitious', 'ambitious')",0.6379585,0.742942,0.1049835
73,-2.7553349,-2.7306836,"('helpless', 'self-reliant')",-2.7553349,-2.7306836,0.0246513
74,-0.15141924,-0.24689274,"('undedicated', 'dedicated')",-0.1514192,-0.2468927,-0.0954735
75,-0.4138646,-0.3355431,"('meek', 'impulsive')",-0.4138646,-0.3355431,0.0783215
76,0.3535449,0.31150448,"('anxious', 'daring')",0.3535449,0.3115045,-0.0420404
77,-1.6319956,-1.4634504,"('unmotivated', 'motivated')",-1.6319956,-1.4634504,0.1685452
78,-0.72089595,-0.7218229,"('nonresilient', 'resilient')",-0.7208959,-0.7218229,-0.000927
79,0.052004166,0.09675242,"('wavering', 'unwavering')",0.0520042,0.0967524,0.0447482
80,-0.7343765,-0.8323108,"('dominated', 'dominating')",-0.7343765,-0.8323108,-0.0979343
81,-0.44234353,-0.4546259,"('submissive', 'aggressive')",-0.4423435,-0.4546259,-0.0122824
82,6.170559,6.296945,"('poor', 'rich')",6.1705589,6.2969451,0.1263862
83,-0.47453785,-0.46095803,"('powerless', 'powerful')",-0.4745378,-0.460958,0.0135798
84,0.72699326,0.71763587,"('inferior', 'superior')",0.7269933,0.7176359,-0.0093574
85,0.002734229,0.0052363873,"('insignificant', 'prestigious')",0.0027342,0.0052364,0.0025022
86,-0.17876285,-0.26392338,"('uninfluential', 'influential')",-0.1787629,-0.2639234,-0.0851605
87,-0.6343982,-0.59891856,"('unsuccessful', 'successful')",-0.6343982,-0.5989186,0.0354796
88,-0.16328311,-0.168632,"('low', 'eminent')",-0.1632831,-0.168632,-0.0053489
