,lover_male,lover_female,tuple,average_male,average_female,female-male
28,1.1447085,1.2127621,"('disloyal', 'loyal')",1.1447085,1.2127621,0.0680536
29,-0.4816115,-0.5855926,"('unfair', 'fair')",-0.4816115,-0.5855926,-0.1039811
30,0.9524819,0.99413395,"('intolerant', 'tolerant')",0.9524819,0.9941339,0.041652
31,-1.512871,-1.5949452,"('evil', 'good')",-1.512871,-1.5949452,-0.0820742
32,0.8976635,0.88379943,"('unkind', 'kind')",0.8976635,0.8837994,-0.0138641
33,-0.5718413,-0.57180154,"('wrong', 'right')",-0.5718413,-0.5718015,3.98e-05
34,4.505229,4.6870255,"('mean', 'honorable')",4.505229,4.6870255,0.1817965
35,-0.7772616,-1.0153602,"('corrupt', 'incorrupt')",-0.7772616,-1.0153602,-0.2380986
36,-0.85703397,-0.88112664,"('hostile', 'amicable')",-0.857034,-0.8811266,-0.0240926
37,0.9755044,0.9071927,"('fake', 'genuine')",0.9755044,0.9071927,-0.0683117
38,-0.28046674,-0.19314617,"('untruthful', 'truthful')",-0.2804667,-0.1931462,0.0873205
39,0.31934604,0.2709208,"('exploitative', 'cooperative')",0.319346,0.2709208,-0.0484252
40,-1.2627983,-1.5554695,"('stingy', 'generous')",-1.2627983,-1.5554695,-0.2926712
41,-0.05647494,0.0103437975,"('unforgiving', 'forgiving')",-0.0564749,0.0103438,0.0668187
42,-2.1314368,-2.276422,"('unreliable', 'reliable')",-2.1314368,-2.276422,-0.1449852
43,0.86562806,0.94744486,"('irresponsible', 'responsible')",0.8656281,0.9474449,0.0818168
44,-1.0212128,-1.0762038,"('prejudiced', 'unprejudiced')",-1.0212128,-1.0762038,-0.054991
45,-0.17598893,-0.14039652,"('incompetent', 'competent')",-0.1759889,-0.1403965,0.0355924
46,-0.5840289,-0.6847147,"('uncompetitive', 'competitive')",-0.5840289,-0.6847147,-0.1006858
47,4.9397635,5.0868673,"('stupid', 'smart')",4.9397635,5.0868673,0.1471038
48,0.42971033,0.44632566,"('unintelligent', 'intelligent')",0.4297103,0.4463257,0.0166154
49,0.1597651,0.23441796,"('unable', 'able')",0.1597651,0.234418,0.0746529
50,-0.15179032,-0.12670574,"('clumsy', 'skillful')",-0.1517903,-0.1267057,0.0250846
51,0.8474202,0.75896084,"('uneducated', 'educated')",0.8474202,0.7589608,-0.0884594
52,-0.76525325,-0.8425264,"('irrational', 'rational')",-0.7652532,-0.8425264,-0.0772732
53,-0.18135417,-0.25787586,"('uncreative', 'creative')",-0.1813542,-0.2578759,-0.0765217
54,1.0196042,1.1047429,"('incapable', 'capable')",1.0196042,1.1047429,0.0851387
55,0.8479811,0.87692815,"('incompetent', 'clever')",0.8479811,0.8769282,0.0289471
56,0.37592947,0.41784853,"('impractical', 'practical')",0.3759295,0.4178485,0.041919
57,-2.699006,-2.7673497,"('unimaginative', 'imaginative')",-2.6990061,-2.7673497,-0.0683436
58,0.09678361,0.06600444,"('undiscriminating', 'discriminating')",0.0967836,0.0660044,-0.0307792
59,-0.30294508,-0.3545168,"('foolish', 'wise')",-0.3029451,-0.3545168,-0.0515717
60,0.3953482,0.46588376,"('inefficient', 'efficient')",0.3953482,0.4658838,0.0705356
61,0.026227491,-0.10770866,"('illogical', 'logical')",0.0262275,-0.1077087,-0.1339362
62,0.4434635,0.556158,"('incompetent', 'brilliant')",0.4434635,0.556158,0.1126945
63,-0.013192683,0.002065234,"('unperceptive', 'insightful')",-0.0131927,0.0020652,0.0152579
64,-6.273416,-6.3569846,"('shy', 'confident')",-6.273416,-6.3569846,-0.0835686
65,0.25700852,0.26975393,"('insecure', 'secure')",0.2570085,0.2697539,0.0127454
66,-0.1949847,-0.47101456,"('inactive', 'active')",-0.1949847,-0.4710146,-0.2760299
67,-0.4626104,-0.41140825,"('doubtful', 'determined')",-0.4626104,-0.4114082,0.0512022
68,-0.58659744,-0.6673561,"('dependent', 'independent')",-0.5865974,-0.6673561,-0.0807587
69,-2.0310616,-2.1115744,"('lazy', 'industrious')",-2.0310616,-2.1115744,-0.0805128
70,1.3319123,1.1555985,"('lethargic', 'energetic')",1.3319123,1.1555985,-0.1763138
71,0.31569406,0.3207432,"('diffident', 'self-confident')",0.3156941,0.3207432,0.0050491
72,0.72975844,0.7711451,"('unambitious', 'ambitious')",0.7297584,0.7711451,0.0413867
73,-2.8407845,-2.7869513,"('helpless', 'self-reliant')",-2.8407845,-2.7869513,0.0538332
74,0.17070797,0.096389055,"('undedicated', 'dedicated')",0.170708,0.0963891,-0.0743189
75,-0.6904974,-0.71461225,"('meek', 'impulsive')",-0.6904974,-0.7146122,-0.0241148
76,1.13427,1.0918456,"('anxious', 'daring')",1.13427,1.0918456,-0.0424244
77,-1.4388895,-1.1403561,"('unmotivated', 'motivated')",-1.4388895,-1.1403561,0.2985334
78,-0.5959168,-0.516563,"('nonresilient', 'resilient')",-0.5959168,-0.516563,0.0793538
79,0.015539817,0.04826767,"('wavering', 'unwavering')",0.0155398,0.0482677,0.0327279
80,-0.09912982,-0.18897432,"('dominated', 'dominating')",-0.0991298,-0.1889743,-0.0898445
81,0.2622105,0.1330151,"('submissive', 'aggressive')",0.2622105,0.1330151,-0.1291954
82,6.206383,6.218154,"('poor', 'rich')",6.2063832,6.218154,0.0117708
83,-0.35659468,-0.35676563,"('powerless', 'powerful')",-0.3565947,-0.3567656,-0.0001709
84,0.4467567,0.47132832,"('inferior', 'superior')",0.4467567,0.4713283,0.0245716
85,-0.46891832,-0.4815166,"('insignificant', 'prestigious')",-0.4689183,-0.4815166,-0.0125983
86,0.22617671,0.16206232,"('uninfluential', 'influential')",0.2261767,0.1620623,-0.0641144
87,-0.50445515,-0.3546498,"('unsuccessful', 'successful')",-0.5044551,-0.3546498,0.1498053
88,0.26855347,0.25019455,"('low', 'eminent')",0.2685535,0.2501945,-0.018359
