,shape_male,shape_female,tuple,average_male,average_female,female-male
20,0.85395515,0.73353624,"('rough', 'thoughtful')",0.8539551,0.7335362,-0.1204189
21,0.24700095,0.35919136,"('immoral', 'moral')",0.2470009,0.3591914,0.1121905
22,0.047939412,-0.052682765,"('untrustworthy', 'trustworthy')",0.0479394,-0.0526828,-0.1006222
23,6.36292,6.613573,"('insincere', 'sincere')",6.3629198,6.6135731,0.2506533
24,1.5817944,1.54516,"('dishonest', 'honest')",1.5817944,1.5451601,-0.0366343
25,0.6883519,0.7818028,"('egoistic', 'altruistic')",0.6883519,0.7818028,0.0934509
26,1.1932636,0.9659178,"('hardhearted', 'benevolent')",1.1932636,0.9659178,-0.2273458
27,1.752521,1.5800412,"('hardhearted', 'softhearted')",1.752521,1.5800412,-0.1724798
28,1.3943448,1.1971664,"('disloyal', 'loyal')",1.3943448,1.1971664,-0.1971784
29,-0.35912794,-0.54169047,"('unfair', 'fair')",-0.3591279,-0.5416905,-0.1825626
30,1.1958113,1.2555768,"('intolerant', 'tolerant')",1.1958113,1.2555768,0.0597655
31,-1.566669,-1.58195,"('evil', 'good')",-1.566669,-1.5819499,-0.0152809
32,1.3134952,1.2282338,"('unkind', 'kind')",1.3134952,1.2282338,-0.0852614
33,-0.2804384,-0.33204588,"('wrong', 'right')",-0.2804384,-0.3320459,-0.0516075
34,4.181062,4.5405817,"('mean', 'honorable')",4.1810622,4.5405817,0.3595195
35,-1.2938379,-1.6264058,"('corrupt', 'incorrupt')",-1.2938379,-1.6264058,-0.3325679
36,-1.1580569,-1.2841809,"('hostile', 'amicable')",-1.1580569,-1.2841809,-0.126124
37,1.1963525,1.1122282,"('fake', 'genuine')",1.1963525,1.1122282,-0.0841243
38,-0.5818118,-0.46283743,"('untruthful', 'truthful')",-0.5818118,-0.4628374,0.1189744
39,0.46331728,0.44585457,"('exploitative', 'cooperative')",0.4633173,0.4458546,-0.0174627
40,-0.71857107,-0.9040409,"('stingy', 'generous')",-0.7185711,-0.9040409,-0.1854698
41,0.62970054,0.39615887,"('unforgiving', 'forgiving')",0.6297005,0.3961589,-0.2335416
42,-1.6805685,-1.7860967,"('unreliable', 'reliable')",-1.6805685,-1.7860967,-0.1055282
43,1.3012078,1.3843213,"('irresponsible', 'responsible')",1.3012078,1.3843213,0.0831135
44,-1.2009261,-1.2216007,"('prejudiced', 'unprejudiced')",-1.2009261,-1.2216007,-0.0206746
45,0.8389288,0.5603809,"('incompetent', 'competent')",0.8389288,0.5603809,-0.2785479
46,-0.17038164,-0.29229334,"('uncompetitive', 'competitive')",-0.1703816,-0.2922933,-0.1219117
47,4.8262706,5.028988,"('stupid', 'smart')",4.8262706,5.0289879,0.2027173
48,0.561769,0.5761269,"('unintelligent', 'intelligent')",0.561769,0.5761269,0.0143579
49,-0.41815397,-0.28349903,"('unable', 'able')",-0.418154,-0.283499,0.134655
50,-0.527482,-0.5045948,"('clumsy', 'skillful')",-0.527482,-0.5045948,0.0228872
51,0.68109477,0.68116903,"('uneducated', 'educated')",0.6810948,0.681169,7.42e-05
52,-0.61255974,-0.7499463,"('irrational', 'rational')",-0.6125597,-0.7499463,-0.1373866
53,-0.070085615,-0.13939245,"('uncreative', 'creative')",-0.0700856,-0.1393925,-0.0693069
54,0.7013998,0.847003,"('incapable', 'capable')",0.7013998,0.847003,0.1456032
55,1.4400475,1.4243524,"('incompetent', 'clever')",1.4400475,1.4243524,-0.0156951
56,0.57245463,0.53436244,"('impractical', 'practical')",0.5724546,0.5343624,-0.0380922
57,-1.4408941,-1.7747343,"('unimaginative', 'imaginative')",-1.4408941,-1.7747343,-0.3338402
58,0.5716261,0.48002174,"('undiscriminating', 'discriminating')",0.5716261,0.4800217,-0.0916044
59,-0.39402488,-0.3367136,"('foolish', 'wise')",-0.3940249,-0.3367136,0.0573113
60,0.7404064,0.9206056,"('inefficient', 'efficient')",0.7404064,0.9206056,0.1801992
61,0.5189724,0.3166945,"('illogical', 'logical')",0.5189724,0.3166945,-0.2022779
62,0.97816175,1.1156293,"('incompetent', 'brilliant')",0.9781618,1.1156293,0.1374675
63,0.46228713,0.53601474,"('unperceptive', 'insightful')",0.4622871,0.5360147,0.0737276
64,-6.0566607,-6.142172,"('shy', 'confident')",-6.0566607,-6.1421719,-0.0855112
65,0.6273792,0.73581207,"('insecure', 'secure')",0.6273792,0.7358121,0.1084329
66,-0.15938565,-0.35744125,"('inactive', 'active')",-0.1593857,-0.3574412,-0.1980555
67,-0.54742104,-0.42811996,"('doubtful', 'determined')",-0.547421,-0.42812,0.119301
68,-0.94739634,-0.8253892,"('dependent', 'independent')",-0.9473963,-0.8253892,0.1220071
69,-2.1696124,-2.2374847,"('lazy', 'industrious')",-2.1696124,-2.2374847,-0.0678723
70,2.2070606,2.0650673,"('lethargic', 'energetic')",2.2070606,2.0650673,-0.1419933
71,0.24467601,0.24653286,"('diffident', 'self-confident')",0.244676,0.2465329,0.0018569
72,1.0576566,1.198344,"('unambitious', 'ambitious')",1.0576566,1.198344,0.1406874
73,-2.6834917,-2.648074,"('helpless', 'self-reliant')",-2.6834917,-2.6480739,0.0354178
74,0.45896,0.24119234,"('undedicated', 'dedicated')",0.45896,0.2411923,-0.2177677
75,-0.9884224,-0.9863356,"('meek', 'impulsive')",-0.9884224,-0.9863356,0.0020868
76,0.89903104,0.99818593,"('anxious', 'daring')",0.899031,0.9981859,0.0991549
77,-1.4354329,-1.337931,"('unmotivated', 'motivated')",-1.4354329,-1.337931,0.0975019
78,-0.91232103,-0.9578452,"('nonresilient', 'resilient')",-0.912321,-0.9578452,-0.0455242
79,-0.70005536,-0.71131563,"('wavering', 'unwavering')",-0.7000554,-0.7113156,-0.0112602
80,0.56082773,0.36670873,"('dominated', 'dominating')",0.5608277,0.3667087,-0.194119
81,0.5934147,0.6070679,"('submissive', 'aggressive')",0.5934147,0.6070679,0.0136532
82,6.071091,6.265895,"('poor', 'rich')",6.0710912,6.2658949,0.1948037
83,-0.22926416,-0.21610025,"('powerless', 'powerful')",-0.2292642,-0.2161002,0.013164
84,0.29944405,0.27770334,"('inferior', 'superior')",0.299444,0.2777033,-0.0217407
85,-1.6159204,-1.6105928,"('insignificant', 'prestigious')",-1.6159204,-1.6105928,0.0053276
86,1.2032948,1.07405,"('uninfluential', 'influential')",1.2032948,1.0740499,-0.1292449
87,0.10887931,0.09209913,"('unsuccessful', 'successful')",0.1088793,0.0920991,-0.0167802
88,0.05638475,0.055377908,"('low', 'eminent')",0.0563847,0.0553779,-0.0010068
