,prejudice_male,prejudice_female,tuple,average_male,average_female,female-male
20,0.75856787,0.65307146,"('rough', 'thoughtful')",0.7585679,0.6530715,-0.1054964
21,0.5276148,0.60665905,"('immoral', 'moral')",0.5276148,0.6066591,0.0790443
22,0.22159767,0.16728288,"('untrustworthy', 'trustworthy')",0.2215977,0.1672829,-0.0543148
23,6.4232287,6.3054104,"('insincere', 'sincere')",6.4232287,6.3054104,-0.1178183
24,2.067387,2.061726,"('dishonest', 'honest')",2.0673871,2.0617261,-0.005661
25,0.104713246,0.054090988,"('egoistic', 'altruistic')",0.1047132,0.054091,-0.0506222
26,-0.049234375,-0.13080135,"('hardhearted', 'benevolent')",-0.0492344,-0.1308013,-0.0815669
27,1.2681925,1.159549,"('hardhearted', 'softhearted')",1.2681925,1.159549,-0.1086435
28,0.9594009,0.9463868,"('disloyal', 'loyal')",0.9594009,0.9463868,-0.0130141
29,-0.8757952,-0.9125259,"('unfair', 'fair')",-0.8757952,-0.9125259,-0.0367307
30,1.0683953,1.0536344,"('intolerant', 'tolerant')",1.0683953,1.0536344,-0.0147609
31,-1.7969651,-1.805646,"('evil', 'good')",-1.7969651,-1.8056459,-0.0086808
32,1.3098967,1.3278366,"('unkind', 'kind')",1.3098967,1.3278366,0.0179399
33,-0.31237334,-0.30530632,"('wrong', 'right')",-0.3123733,-0.3053063,0.007067
34,4.675525,4.7469044,"('mean', 'honorable')",4.6755252,4.7469044,0.0713792
35,-1.4907012,-1.5624034,"('corrupt', 'incorrupt')",-1.4907012,-1.5624034,-0.0717022
36,-1.2820326,-1.3151834,"('hostile', 'amicable')",-1.2820326,-1.3151834,-0.0331508
37,0.6221205,0.6705955,"('fake', 'genuine')",0.6221205,0.6705955,0.048475
38,-0.082351476,-0.025118932,"('untruthful', 'truthful')",-0.0823515,-0.0251189,0.0572326
39,0.26253524,0.22234969,"('exploitative', 'cooperative')",0.2625352,0.2223497,-0.0401855
40,-1.1723441,-1.3766158,"('stingy', 'generous')",-1.1723441,-1.3766158,-0.2042717
41,-0.090002514,-0.047141805,"('unforgiving', 'forgiving')",-0.0900025,-0.0471418,0.0428607
42,-1.6590366,-1.6386203,"('unreliable', 'reliable')",-1.6590366,-1.6386203,0.0204163
43,1.5301425,1.5468788,"('irresponsible', 'responsible')",1.5301425,1.5468788,0.0167363
44,-1.5110147,-1.4949137,"('prejudiced', 'unprejudiced')",-1.5110147,-1.4949137,0.016101
45,0.73781323,0.69287103,"('incompetent', 'competent')",0.7378132,0.692871,-0.0449422
46,0.25282794,0.2675793,"('uncompetitive', 'competitive')",0.2528279,0.2675793,0.0147514
47,5.280442,5.3894944,"('stupid', 'smart')",5.2804422,5.3894944,0.1090522
48,1.0223173,0.8644038,"('unintelligent', 'intelligent')",1.0223173,0.8644038,-0.1579135
49,0.3028694,0.4064058,"('unable', 'able')",0.3028694,0.4064058,0.1035364
50,-0.05719832,-0.052516483,"('clumsy', 'skillful')",-0.0571983,-0.0525165,0.0046818
51,0.7472445,0.7299835,"('uneducated', 'educated')",0.7472445,0.7299835,-0.017261
52,-0.8532221,-0.90557295,"('irrational', 'rational')",-0.8532221,-0.905573,-0.0523509
53,0.01759397,-0.02132733,"('uncreative', 'creative')",0.017594,-0.0213273,-0.0389213
54,0.8058884,0.93393356,"('incapable', 'capable')",0.8058884,0.9339336,0.1280452
55,1.3090391,1.1886562,"('incompetent', 'clever')",1.3090391,1.1886562,-0.1203829
56,1.2979189,1.265151,"('impractical', 'practical')",1.2979189,1.265151,-0.0327679
57,-2.0205233,-1.9937254,"('unimaginative', 'imaginative')",-2.0205233,-1.9937254,0.0267979
58,0.03484701,0.02103773,"('undiscriminating', 'discriminating')",0.034847,0.0210377,-0.0138093
59,-0.36083457,-0.30079192,"('foolish', 'wise')",-0.3608346,-0.3007919,0.0600427
60,1.5372889,1.5113767,"('inefficient', 'efficient')",1.5372889,1.5113767,-0.0259122
61,0.33272707,0.12262588,"('illogical', 'logical')",0.3327271,0.1226259,-0.2101012
62,1.7760314,1.7242968,"('incompetent', 'brilliant')",1.7760314,1.7242968,-0.0517346
63,1.0610472,1.022723,"('unperceptive', 'insightful')",1.0610472,1.022723,-0.0383242
64,-5.1924143,-5.2045193,"('shy', 'confident')",-5.1924143,-5.2045193,-0.012105
65,1.2139784,1.1076853,"('insecure', 'secure')",1.2139784,1.1076853,-0.1062931
66,-0.21805716,-0.18873799,"('inactive', 'active')",-0.2180572,-0.188738,0.0293192
67,-0.6785701,-0.56094766,"('doubtful', 'determined')",-0.6785701,-0.5609477,0.1176224
68,0.043789387,0.027081793,"('dependent', 'independent')",0.0437894,0.0270818,-0.0167076
69,-1.8194923,-1.808222,"('lazy', 'industrious')",-1.8194923,-1.8082221,0.0112702
70,2.044225,2.018818,"('lethargic', 'energetic')",2.044225,2.0188179,-0.0254071
71,0.50489086,0.50810575,"('diffident', 'self-confident')",0.5048909,0.5081058,0.0032149
72,1.1471717,1.2031858,"('unambitious', 'ambitious')",1.1471717,1.2031858,0.0560141
73,-2.9028554,-2.9037752,"('helpless', 'self-reliant')",-2.9028554,-2.9037752,-0.0009198
74,0.21085604,0.1425581,"('undedicated', 'dedicated')",0.210856,0.1425581,-0.0682979
75,-0.8251208,-0.64744085,"('meek', 'impulsive')",-0.8251208,-0.6474409,0.1776799
76,1.0329682,0.9775915,"('anxious', 'daring')",1.0329682,0.9775915,-0.0553767
77,-0.7248677,-0.73478544,"('unmotivated', 'motivated')",-0.7248677,-0.7347854,-0.0099177
78,-0.24212168,-0.3321637,"('nonresilient', 'resilient')",-0.2421217,-0.3321637,-0.090042
79,-0.48102778,-0.40840188,"('wavering', 'unwavering')",-0.4810278,-0.4084019,0.0726259
80,0.20204286,0.17860469,"('dominated', 'dominating')",0.2020429,0.1786047,-0.0234382
81,0.71022385,0.7631929,"('submissive', 'aggressive')",0.7102239,0.7631929,0.052969
82,6.7968707,6.8740573,"('poor', 'rich')",6.7968707,6.8740573,0.0771866
83,-0.29873195,-0.2047249,"('powerless', 'powerful')",-0.298732,-0.2047249,0.0940071
84,-0.18189822,-0.07123153,"('inferior', 'superior')",-0.1818982,-0.0712315,0.1106667
85,-1.7892286,-1.8149836,"('insignificant', 'prestigious')",-1.7892286,-1.8149836,-0.025755
86,0.765476,0.8126988,"('uninfluential', 'influential')",0.765476,0.8126988,0.0472228
87,0.10051641,0.14107804,"('unsuccessful', 'successful')",0.1005164,0.141078,0.0405616
88,0.15564352,0.24114488,"('low', 'eminent')",0.1556435,0.2411449,0.0855014
