,pepsico_male,pepsico_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,-0.100178875,-0.0103541985,"('nonresilient', 'resilient')",0.0040025804,0.1250221,-0.0480881,0.0573339,0.105422
79,-0.10617597,-0.116163105,"('wavering', 'unwavering')",-0.10421455,-0.021988777,-0.1051953,-0.0690759,0.0361194
80,0.48036808,0.4693397,"('dominated', 'dominating')",-0.6469292,-0.6649843,-0.0832806,-0.0978223,-0.0145417
81,-0.3292127,-0.3545803,"('submissive', 'aggressive')",-0.5135978,-0.5597752,-0.4214053,-0.4571778,-0.0357725
82,-1.0938177,-1.0619608,"('poor', 'rich')",6.2503777,6.2487035,2.57828,2.5933714,0.0150914
83,0.16039445,0.19285652,"('powerless', 'powerful')",-0.94752896,-1.0112859,-0.3935673,-0.4092147,-0.0156474
84,0.98071826,0.8998682,"('inferior', 'superior')",0.7315099,0.69000065,0.8561141,0.7949344,-0.0611797
85,1.2999305,1.3208964,"('insignificant', 'prestigious')",0.68109417,0.7593758,0.9905123,1.0401361,0.0496238
86,-0.18627831,-0.24060062,"('uninfluential', 'influential')",0.49170345,0.2808595,0.1527126,0.0201294,-0.1325832
87,1.1965039,1.2119476,"('unsuccessful', 'successful')",1.0603207,1.0986472,1.1284122,1.1552974,0.0268852
88,0.28812122,0.21440402,"('low', 'eminent')",0.58708286,0.5015667,0.437602,0.3579854,-0.0796166
