,spokesman_male,spokesman_female,tuple,average_male,average_female,female-male
36,-1.2827985,-1.3904631,"('hostile', 'amicable')",-1.2827985,-1.3904631,-0.1076646
37,1.182857,1.1208409,"('fake', 'genuine')",1.182857,1.1208409,-0.0620161
38,-0.039905768,-0.06899492,"('untruthful', 'truthful')",-0.0399058,-0.0689949,-0.0290891
39,0.32606566,0.33107406,"('exploitative', 'cooperative')",0.3260657,0.3310741,0.0050084
40,-2.0637834,-2.1773224,"('stingy', 'generous')",-2.0637834,-2.1773224,-0.113539
41,0.40462202,0.33410847,"('unforgiving', 'forgiving')",0.404622,0.3341085,-0.0705135
42,-1.9872054,-1.8893627,"('unreliable', 'reliable')",-1.9872054,-1.8893627,0.0978427
43,1.8960124,1.9132957,"('irresponsible', 'responsible')",1.8960124,1.9132957,0.0172833
44,-1.3228106,-1.2659185,"('prejudiced', 'unprejudiced')",-1.3228106,-1.2659185,0.0568921
45,1.1517321,1.0276381,"('incompetent', 'competent')",1.1517321,1.0276381,-0.124094
46,0.20308778,0.10151461,"('uncompetitive', 'competitive')",0.2030878,0.1015146,-0.1015732
47,5.3181205,5.3845315,"('stupid', 'smart')",5.3181205,5.3845315,0.066411
48,0.8615775,0.857985,"('unintelligent', 'intelligent')",0.8615775,0.857985,-0.0035925
49,0.05538091,0.18529089,"('unable', 'able')",0.0553809,0.1852909,0.12991
50,-0.4236524,-0.47056782,"('clumsy', 'skillful')",-0.4236524,-0.4705678,-0.0469154
51,0.40755406,0.46248114,"('uneducated', 'educated')",0.4075541,0.4624811,0.054927
52,-0.92841613,-1.1050808,"('irrational', 'rational')",-0.9284161,-1.1050808,-0.1766647
53,-0.19554937,-0.26250798,"('uncreative', 'creative')",-0.1955494,-0.262508,-0.0669586
54,0.8124001,0.9027297,"('incapable', 'capable')",0.8124001,0.9027297,0.0903296
55,1.6808728,1.6319035,"('incompetent', 'clever')",1.6808728,1.6319035,-0.0489693
56,1.4579904,1.4492962,"('impractical', 'practical')",1.4579904,1.4492962,-0.0086942
57,-2.3215675,-2.3766918,"('unimaginative', 'imaginative')",-2.3215675,-2.3766918,-0.0551243
58,0.3965053,0.40384206,"('undiscriminating', 'discriminating')",0.3965053,0.4038421,0.0073368
59,-0.24025016,-0.24049647,"('foolish', 'wise')",-0.2402502,-0.2404965,-0.0002463
60,1.5779138,1.6911901,"('inefficient', 'efficient')",1.5779138,1.6911901,0.1132763
61,0.623352,0.48761067,"('illogical', 'logical')",0.623352,0.4876107,-0.1357413
62,1.1040593,1.1977698,"('incompetent', 'brilliant')",1.1040593,1.1977698,0.0937105
63,0.7416859,0.73627377,"('unperceptive', 'insightful')",0.7416859,0.7362738,-0.0054121
64,-5.215515,-5.276795,"('shy', 'confident')",-5.2155151,-5.2767949,-0.0612798
65,0.9946878,0.9945954,"('insecure', 'secure')",0.9946878,0.9945954,-9.24e-05
66,-0.0612997,-0.10253124,"('inactive', 'active')",-0.0612997,-0.1025312,-0.0412315
67,-0.30798584,-0.16921933,"('doubtful', 'determined')",-0.3079858,-0.1692193,0.1387665
68,-0.7531952,-0.703159,"('dependent', 'independent')",-0.7531952,-0.703159,0.0500362
69,-2.4126813,-2.4685845,"('lazy', 'industrious')",-2.4126813,-2.4685845,-0.0559032
70,1.9152466,1.8788056,"('lethargic', 'energetic')",1.9152466,1.8788056,-0.036441
71,0.27767667,0.33020946,"('diffident', 'self-confident')",0.2776767,0.3302095,0.0525328
72,0.76200604,0.9370207,"('unambitious', 'ambitious')",0.762006,0.9370207,0.1750147
73,-3.0334826,-2.9866767,"('helpless', 'self-reliant')",-3.0334826,-2.9866767,0.0468059
74,0.19566612,0.13741411,"('undedicated', 'dedicated')",0.1956661,0.1374141,-0.058252
75,-1.4368968,-1.33864,"('meek', 'impulsive')",-1.4368968,-1.33864,0.0982568
76,0.85738283,0.9340997,"('anxious', 'daring')",0.8573828,0.9340997,0.0767169
77,-0.31096104,-0.18652084,"('unmotivated', 'motivated')",-0.310961,-0.1865208,0.1244402
78,-0.56284845,-0.6071545,"('nonresilient', 'resilient')",-0.5628484,-0.6071545,-0.0443061
79,-0.7087224,-0.65870106,"('wavering', 'unwavering')",-0.7087224,-0.6587011,0.0500213
80,0.59009695,0.52029526,"('dominated', 'dominating')",0.590097,0.5202953,-0.0698017
81,0.15704387,0.28048962,"('submissive', 'aggressive')",0.1570439,0.2804896,0.1234457
82,6.0311995,6.1488566,"('poor', 'rich')",6.0311995,6.1488566,0.1176571
83,-0.1853417,-0.10503966,"('powerless', 'powerful')",-0.1853417,-0.1050397,0.080302
84,0.32959592,0.46586764,"('inferior', 'superior')",0.3295959,0.4658676,0.1362717
85,-1.3913515,-1.4487932,"('insignificant', 'prestigious')",-1.3913515,-1.4487932,-0.0574417
86,1.0771644,0.9729594,"('uninfluential', 'influential')",1.0771644,0.9729594,-0.104205
87,0.09390821,0.1378749,"('unsuccessful', 'successful')",0.0939082,0.1378749,0.0439667
88,0.0097839665,0.09306963,"('low', 'eminent')",0.009784,0.0930696,0.0832856
