,foal_male,foal_female,tuple,average_male,average_female,female-male
27,0.53119725,0.36172822,"('hardhearted', 'softhearted')",0.5311972,0.3617282,-0.169469
28,-0.024330482,-0.11936971,"('disloyal', 'loyal')",-0.0243305,-0.1193697,-0.0950392
29,-0.3751052,-0.4665589,"('unfair', 'fair')",-0.3751052,-0.4665589,-0.0914537
30,-0.33048955,-0.32456118,"('intolerant', 'tolerant')",-0.3304895,-0.3245612,0.0059283
31,-0.4742539,-0.5137778,"('evil', 'good')",-0.4742539,-0.5137778,-0.0395239
32,-0.04929026,-0.16714017,"('unkind', 'kind')",-0.0492903,-0.1671402,-0.1178499
33,0.5994141,0.5099882,"('wrong', 'right')",0.5994141,0.5099882,-0.0894259
34,1.3595562,1.543777,"('mean', 'honorable')",1.3595562,1.543777,0.1842208
35,-0.14975038,-0.19104235,"('corrupt', 'incorrupt')",-0.1497504,-0.1910423,-0.0412919
36,-0.25574064,-0.16781928,"('hostile', 'amicable')",-0.2557406,-0.1678193,0.0879213
37,0.13327415,0.15353033,"('fake', 'genuine')",0.1332742,0.1535303,0.0202561
38,-0.40177205,-0.48893756,"('untruthful', 'truthful')",-0.4017721,-0.4889376,-0.0871655
39,0.060715735,0.082340494,"('exploitative', 'cooperative')",0.0607157,0.0823405,0.0216248
40,-0.61772466,-0.7256225,"('stingy', 'generous')",-0.6177247,-0.7256225,-0.1078978
41,0.4493664,0.39283526,"('unforgiving', 'forgiving')",0.4493664,0.3928353,-0.0565311
42,-0.29311943,-0.27230182,"('unreliable', 'reliable')",-0.2931194,-0.2723018,0.0208176
43,0.061956417,-0.06018625,"('irresponsible', 'responsible')",0.0619564,-0.0601862,-0.1221426
44,-0.3683499,-0.3504999,"('prejudiced', 'unprejudiced')",-0.3683499,-0.3504999,0.01785
45,0.029196579,-0.00017120689,"('incompetent', 'competent')",0.0291966,-0.0001712,-0.0293678
46,-0.008765103,-0.054004826,"('uncompetitive', 'competitive')",-0.0087651,-0.0540048,-0.0452397
47,1.23869,1.3418081,"('stupid', 'smart')",1.23869,1.3418081,0.1031181
48,0.23409534,0.18159017,"('unintelligent', 'intelligent')",0.2340953,0.1815902,-0.0525051
49,0.021631267,0.14544553,"('unable', 'able')",0.0216313,0.1454455,0.1238142
50,0.35941547,0.468635,"('clumsy', 'skillful')",0.3594155,0.468635,0.1092195
51,-0.3732618,-0.41189903,"('uneducated', 'educated')",-0.3732618,-0.411899,-0.0386372
52,-0.39682373,-0.42614803,"('irrational', 'rational')",-0.3968237,-0.426148,-0.0293243
53,-0.9209322,-1.0093527,"('uncreative', 'creative')",-0.9209322,-1.0093527,-0.0884205
54,0.2407761,0.14286858,"('incapable', 'capable')",0.2407761,0.1428686,-0.0979075
55,-0.10184889,-0.05129702,"('incompetent', 'clever')",-0.1018489,-0.051297,0.0505519
56,0.1653265,0.13225603,"('impractical', 'practical')",0.1653265,0.132256,-0.0330705
57,-1.0837295,-1.200811,"('unimaginative', 'imaginative')",-1.0837295,-1.200811,-0.1170815
58,-0.47122952,-0.53835267,"('undiscriminating', 'discriminating')",-0.4712295,-0.5383527,-0.0671232
59,0.38094214,0.37878078,"('foolish', 'wise')",0.3809421,0.3787808,-0.0021613
60,-0.4294343,-0.38886365,"('inefficient', 'efficient')",-0.4294343,-0.3888637,0.0405706
61,-0.098551616,-0.19247448,"('illogical', 'logical')",-0.0985516,-0.1924745,-0.0939229
62,0.1639147,0.16960435,"('incompetent', 'brilliant')",0.1639147,0.1696043,0.0056896
63,-0.047289863,-0.049700428,"('unperceptive', 'insightful')",-0.0472899,-0.0497004,-0.0024105
64,-2.0786474,-2.1206913,"('shy', 'confident')",-2.0786474,-2.1206913,-0.0420439
65,-0.27186856,-0.27281094,"('insecure', 'secure')",-0.2718686,-0.2728109,-0.0009423
66,-0.380855,-0.4452789,"('inactive', 'active')",-0.380855,-0.4452789,-0.0644239
67,-0.021299224,0.055085056,"('doubtful', 'determined')",-0.0212992,0.0550851,0.0763843
68,-1.6841747,-1.609684,"('dependent', 'independent')",-1.6841747,-1.609684,0.0744907
69,-0.25710976,-0.27017432,"('lazy', 'industrious')",-0.2571098,-0.2701743,-0.0130645
70,0.45977294,0.37642172,"('lethargic', 'energetic')",0.4597729,0.3764217,-0.0833512
71,0.05242845,-0.042067472,"('diffident', 'self-confident')",0.0524285,-0.0420675,-0.094496
72,0.24224438,0.1244937,"('unambitious', 'ambitious')",0.2422444,0.1244937,-0.1177507
73,-1.8943218,-1.8225193,"('helpless', 'self-reliant')",-1.8943218,-1.8225193,0.0718025
74,-0.25831002,-0.35916162,"('undedicated', 'dedicated')",-0.25831,-0.3591616,-0.1008516
75,-0.23826094,-0.26653597,"('meek', 'impulsive')",-0.2382609,-0.266536,-0.0282751
76,-0.01775318,0.106310576,"('anxious', 'daring')",-0.0177532,0.1063106,0.1240638
77,-0.2906919,-0.19823655,"('unmotivated', 'motivated')",-0.2906919,-0.1982366,0.0924553
78,0.9385808,0.92694134,"('nonresilient', 'resilient')",0.9385808,0.9269413,-0.0116395
79,0.14414857,0.1848819,"('wavering', 'unwavering')",0.1441486,0.1848819,0.0407333
80,-0.6002832,-0.5789757,"('dominated', 'dominating')",-0.6002832,-0.5789757,0.0213075
81,-1.3260531,-1.2401754,"('submissive', 'aggressive')",-1.3260531,-1.2401754,0.0858777
82,1.9132955,1.9604349,"('poor', 'rich')",1.9132955,1.9604349,0.0471394
83,-0.29311633,-0.3167185,"('powerless', 'powerful')",-0.2931163,-0.3167185,-0.0236022
84,0.67215276,0.59142923,"('inferior', 'superior')",0.6721528,0.5914292,-0.0807236
85,0.35199398,0.28659406,"('insignificant', 'prestigious')",0.351994,0.2865941,-0.0653999
86,-0.49534157,-0.67594755,"('uninfluential', 'influential')",-0.4953416,-0.6759475,-0.1806059
87,-0.5474224,-0.5340285,"('unsuccessful', 'successful')",-0.5474224,-0.5340285,0.0133939
88,-0.83486295,-0.87901795,"('low', 'eminent')",-0.8348629,-0.8790179,-0.044155
