,grasp_male,grasp_female,tuple,average_male,average_female,female-male
71,0.28815445,0.28470722,"('diffident', 'self-confident')",0.2881545,0.2847072,-0.0034473
72,0.8596801,1.0244519,"('unambitious', 'ambitious')",0.8596801,1.0244519,0.1647718
73,-3.2257361,-3.1789691,"('helpless', 'self-reliant')",-3.2257361,-3.1789691,0.046767
74,0.35293847,0.15536153,"('undedicated', 'dedicated')",0.3529385,0.1553615,-0.197577
75,-1.1186428,-1.1283023,"('meek', 'impulsive')",-1.1186428,-1.1283023,-0.0096595
76,0.6269861,0.7109879,"('anxious', 'daring')",0.6269861,0.7109879,0.0840018
77,-1.4263726,-1.2845488,"('unmotivated', 'motivated')",-1.4263726,-1.2845488,0.1418238
78,-0.84933853,-0.8606675,"('nonresilient', 'resilient')",-0.8493385,-0.8606675,-0.011329
79,-0.44712347,-0.46590716,"('wavering', 'unwavering')",-0.4471235,-0.4659072,-0.0187837
80,0.54056317,0.3361796,"('dominated', 'dominating')",0.5405632,0.3361796,-0.2043836
81,0.21451338,0.26811814,"('submissive', 'aggressive')",0.2145134,0.2681181,0.0536047
82,6.301782,6.5256767,"('poor', 'rich')",6.3017821,6.5256767,0.2238946
83,-0.52486074,-0.5457664,"('powerless', 'powerful')",-0.5248607,-0.5457664,-0.0209057
84,0.4340946,0.35590377,"('inferior', 'superior')",0.4340946,0.3559038,-0.0781908
85,-1.4147267,-1.4457026,"('insignificant', 'prestigious')",-1.4147267,-1.4457026,-0.0309759
86,0.8915757,0.73088324,"('uninfluential', 'influential')",0.8915757,0.7308832,-0.1606925
87,0.06298409,0.14508383,"('unsuccessful', 'successful')",0.0629841,0.1450838,0.0820997
88,0.14820293,0.19815005,"('low', 'eminent')",0.1482029,0.1981501,0.0499472
