,clef_male,clef_female,tuple,average_male,average_female,female-male
22,0.2570663,0.2490018,"('untrustworthy', 'trustworthy')",0.2570663,0.2490018,-0.0080645
23,1.6382883,1.5439825,"('insincere', 'sincere')",1.6382883,1.5439825,-0.0943058
24,-0.06343888,-0.23974991,"('dishonest', 'honest')",-0.0634389,-0.2397499,-0.176311
25,0.5195303,0.39171302,"('egoistic', 'altruistic')",0.5195303,0.391713,-0.1278173
26,0.12362329,-0.19369537,"('hardhearted', 'benevolent')",0.1236233,-0.1936954,-0.3173187
27,-0.14738755,-0.25333595,"('hardhearted', 'softhearted')",-0.1473875,-0.253336,-0.1059485
28,0.6089843,0.43319932,"('disloyal', 'loyal')",0.6089843,0.4331993,-0.175785
29,-0.34132344,-0.43514013,"('unfair', 'fair')",-0.3413234,-0.4351401,-0.0938167
30,0.60040575,0.54685706,"('intolerant', 'tolerant')",0.6004058,0.5468571,-0.0535487
31,-1.3314655,-1.2285224,"('evil', 'good')",-1.3314655,-1.2285224,0.1029431
32,0.74673927,0.50207007,"('unkind', 'kind')",0.7467393,0.5020701,-0.2446692
33,-0.38748157,-0.4948674,"('wrong', 'right')",-0.3874816,-0.4948674,-0.1073858
34,1.3175789,1.4580213,"('mean', 'honorable')",1.3175789,1.4580213,0.1404424
35,-0.57679576,-0.590847,"('corrupt', 'incorrupt')",-0.5767958,-0.590847,-0.0140512
36,-1.0118743,-1.0144905,"('hostile', 'amicable')",-1.0118743,-1.0144905,-0.0026162
37,0.1456576,0.0965671,"('fake', 'genuine')",0.1456576,0.0965671,-0.0490905
38,-0.39810947,-0.48949832,"('untruthful', 'truthful')",-0.3981095,-0.4894983,-0.0913888
39,0.72572273,0.84060925,"('exploitative', 'cooperative')",0.7257227,0.8406093,0.1148866
40,-1.0504503,-1.1018615,"('stingy', 'generous')",-1.0504503,-1.1018615,-0.0514112
41,0.11486114,0.057400703,"('unforgiving', 'forgiving')",0.1148611,0.0574007,-0.0574604
42,-0.80011463,-0.7226229,"('unreliable', 'reliable')",-0.8001146,-0.7226229,0.0774917
43,-0.22787397,-0.2973651,"('irresponsible', 'responsible')",-0.227874,-0.2973651,-0.0694911
44,-0.27052125,-0.1402274,"('prejudiced', 'unprejudiced')",-0.2705213,-0.1402274,0.1302939
45,-0.22471927,-0.29152,"('incompetent', 'competent')",-0.2247193,-0.29152,-0.0668007
46,-0.52227724,-0.5820944,"('uncompetitive', 'competitive')",-0.5222772,-0.5820944,-0.0598172
47,1.1918699,1.1742706,"('stupid', 'smart')",1.1918699,1.1742706,-0.0175993
48,-0.65745306,-0.77072346,"('unintelligent', 'intelligent')",-0.6574531,-0.7707235,-0.1132704
49,-0.023692619,0.12759359,"('unable', 'able')",-0.0236926,0.1275936,0.1512862
50,0.007941479,0.037238818,"('clumsy', 'skillful')",0.0079415,0.0372388,0.0292973
51,0.116307765,-0.06865593,"('uneducated', 'educated')",0.1163078,-0.0686559,-0.1849637
52,-0.6099815,-0.68762064,"('irrational', 'rational')",-0.6099815,-0.6876206,-0.0776391
53,-0.6292199,-0.78830594,"('uncreative', 'creative')",-0.6292199,-0.7883059,-0.159086
54,-0.2678378,-0.51122606,"('incapable', 'capable')",-0.2678378,-0.5112261,-0.2433883
55,0.8916066,0.82376766,"('incompetent', 'clever')",0.8916066,0.8237677,-0.0678389
56,0.8614597,0.70275503,"('impractical', 'practical')",0.8614597,0.702755,-0.1587047
57,-0.91872644,-1.0329659,"('unimaginative', 'imaginative')",-0.9187264,-1.0329659,-0.1142395
58,0.40741873,0.27250153,"('undiscriminating', 'discriminating')",0.4074187,0.2725015,-0.1349172
59,-0.32988957,-0.227646,"('foolish', 'wise')",-0.3298896,-0.227646,0.1022436
60,0.7596701,0.8354258,"('inefficient', 'efficient')",0.7596701,0.8354258,0.0757557
61,-0.24072088,-0.49645305,"('illogical', 'logical')",-0.2407209,-0.496453,-0.2557321
62,0.5649239,0.64992464,"('incompetent', 'brilliant')",0.5649239,0.6499246,0.0850007
63,-0.12619013,-0.28296998,"('unperceptive', 'insightful')",-0.1261901,-0.28297,-0.1567799
64,-2.2111053,-2.0148118,"('shy', 'confident')",-2.2111053,-2.0148118,0.1962935
65,0.24237107,0.3177633,"('insecure', 'secure')",0.2423711,0.3177633,0.0753922
66,-1.4099267,-1.5888032,"('inactive', 'active')",-1.4099267,-1.5888032,-0.1788765
67,0.52829236,0.40303892,"('doubtful', 'determined')",0.5282924,0.4030389,-0.1252535
68,-0.722087,-0.73973197,"('dependent', 'independent')",-0.722087,-0.739732,-0.017645
69,-0.6373936,-0.48491117,"('lazy', 'industrious')",-0.6373936,-0.4849112,0.1524824
70,-0.086356066,-0.14464718,"('lethargic', 'energetic')",-0.0863561,-0.1446472,-0.0582911
71,-1.024088,-1.0176886,"('diffident', 'self-confident')",-1.024088,-1.0176886,0.0063994
72,0.3167149,0.17161687,"('unambitious', 'ambitious')",0.3167149,0.1716169,-0.145098
73,-0.68765837,-0.6246299,"('helpless', 'self-reliant')",-0.6876584,-0.6246299,0.0630285
74,0.37914112,0.18587291,"('undedicated', 'dedicated')",0.3791411,0.1858729,-0.1932682
75,-0.48688737,-0.41657516,"('meek', 'impulsive')",-0.4868874,-0.4165752,0.0703122
76,0.9914854,1.0116837,"('anxious', 'daring')",0.9914854,1.0116837,0.0201983
77,-0.59174836,-0.4531318,"('unmotivated', 'motivated')",-0.5917484,-0.4531318,0.1386166
78,-0.6992192,-0.6868887,"('nonresilient', 'resilient')",-0.6992192,-0.6868887,0.0123305
79,-0.57420814,-0.73754764,"('wavering', 'unwavering')",-0.5742081,-0.7375476,-0.1633395
80,0.021923356,-0.072622776,"('dominated', 'dominating')",0.0219234,-0.0726228,-0.0945462
81,0.09166662,0.01874965,"('submissive', 'aggressive')",0.0916666,0.0187497,-0.0729169
82,2.1463034,2.0305111,"('poor', 'rich')",2.1463034,2.0305111,-0.1157923
83,-0.14232674,-0.28276664,"('powerless', 'powerful')",-0.1423267,-0.2827666,-0.1404399
84,0.12249635,0.2327336,"('inferior', 'superior')",0.1224964,0.2327336,0.1102372
85,-0.5333099,-0.5492492,"('insignificant', 'prestigious')",-0.5333099,-0.5492492,-0.0159393
86,-0.84689575,-1.17846,"('uninfluential', 'influential')",-0.8468958,-1.17846,-0.3315642
87,-0.12163329,-0.20691115,"('unsuccessful', 'successful')",-0.1216333,-0.2069111,-0.0852778
88,-0.5350638,-0.5881071,"('low', 'eminent')",-0.5350638,-0.5881071,-0.0530433
