,accusation_male,accusation_female,tuple,average_male,average_female,female-male
28,0.99678993,0.9725963,"('disloyal', 'loyal')",0.9967899,0.9725963,-0.0241936
29,-0.46140593,-0.6252458,"('unfair', 'fair')",-0.4614059,-0.6252458,-0.1638399
30,0.83121306,0.9354421,"('intolerant', 'tolerant')",0.8312131,0.9354421,0.104229
31,-1.39052,-1.4925064,"('evil', 'good')",-1.39052,-1.4925064,-0.1019864
32,1.2090533,1.1582906,"('unkind', 'kind')",1.2090533,1.1582906,-0.0507627
33,-0.5253252,-0.54410475,"('wrong', 'right')",-0.5253252,-0.5441048,-0.0187796
34,4.23588,4.4654465,"('mean', 'honorable')",4.2358799,4.4654465,0.2295666
35,-1.2091094,-1.4696883,"('corrupt', 'incorrupt')",-1.2091094,-1.4696883,-0.2605789
36,-0.9424801,-1.055651,"('hostile', 'amicable')",-0.9424801,-1.0556509,-0.1131708
37,0.89905244,0.9081703,"('fake', 'genuine')",0.8990524,0.9081703,0.0091179
38,-0.5479223,-0.43141857,"('untruthful', 'truthful')",-0.5479223,-0.4314186,0.1165037
39,0.045270495,0.103682145,"('exploitative', 'cooperative')",0.0452705,0.1036821,0.0584116
40,-1.2640455,-1.4595999,"('stingy', 'generous')",-1.2640455,-1.4595999,-0.1955544
41,0.21919797,0.19364114,"('unforgiving', 'forgiving')",0.219198,0.1936411,-0.0255569
42,-1.7686303,-1.8018378,"('unreliable', 'reliable')",-1.7686303,-1.8018378,-0.0332075
43,1.2159876,1.3553559,"('irresponsible', 'responsible')",1.2159876,1.3553559,0.1393683
44,-0.9436471,-0.968847,"('prejudiced', 'unprejudiced')",-0.9436471,-0.968847,-0.0251999
45,0.5026789,0.38502866,"('incompetent', 'competent')",0.5026789,0.3850287,-0.1176502
46,-0.10770245,-0.03430613,"('uncompetitive', 'competitive')",-0.1077024,-0.0343061,0.0733963
47,4.9551764,5.1436095,"('stupid', 'smart')",4.9551764,5.1436095,0.1884331
48,0.48888448,0.4802208,"('unintelligent', 'intelligent')",0.4888845,0.4802208,-0.0086637
49,-0.09341621,0.06664236,"('unable', 'able')",-0.0934162,0.0666424,0.1600586
50,-0.36252508,-0.35252395,"('clumsy', 'skillful')",-0.3625251,-0.352524,0.0100011
51,0.17448163,0.22021155,"('uneducated', 'educated')",0.1744816,0.2202116,0.04573
52,-0.6117117,-0.77054495,"('irrational', 'rational')",-0.6117117,-0.7705449,-0.1588332
53,-0.06988202,-0.14289567,"('uncreative', 'creative')",-0.069882,-0.1428957,-0.0730137
54,0.8326853,0.93079597,"('incapable', 'capable')",0.8326853,0.930796,0.0981107
55,0.9086341,0.9981662,"('incompetent', 'clever')",0.9086341,0.9981662,0.0895321
56,0.50516975,0.5523974,"('impractical', 'practical')",0.5051697,0.5523974,0.0472277
57,-2.1832452,-2.2584176,"('unimaginative', 'imaginative')",-2.1832452,-2.2584176,-0.0751724
58,0.34420216,0.29907256,"('undiscriminating', 'discriminating')",0.3442022,0.2990726,-0.0451296
59,-0.4086225,-0.37242308,"('foolish', 'wise')",-0.4086225,-0.3724231,0.0361994
60,0.8711312,1.0877402,"('inefficient', 'efficient')",0.8711312,1.0877402,0.216609
61,0.3510428,0.19516586,"('illogical', 'logical')",0.3510428,0.1951659,-0.1558769
62,0.9038724,1.0263071,"('incompetent', 'brilliant')",0.9038724,1.0263071,0.1224347
63,0.116142035,0.20864448,"('unperceptive', 'insightful')",0.116142,0.2086445,0.0925025
64,-5.5900354,-5.603474,"('shy', 'confident')",-5.5900354,-5.6034741,-0.0134387
65,0.7875027,0.89939004,"('insecure', 'secure')",0.7875027,0.89939,0.1118873
66,-0.029822007,-0.18406048,"('inactive', 'active')",-0.029822,-0.1840605,-0.1542385
67,-0.5387128,-0.4476767,"('doubtful', 'determined')",-0.5387128,-0.4476767,0.0910361
68,-0.6600092,-0.5787089,"('dependent', 'independent')",-0.6600092,-0.5787089,0.0813003
69,-2.0985854,-2.1629608,"('lazy', 'industrious')",-2.0985854,-2.1629608,-0.0643754
70,1.6379964,1.6120056,"('lethargic', 'energetic')",1.6379964,1.6120056,-0.0259908
71,0.47397622,0.4090118,"('diffident', 'self-confident')",0.4739762,0.4090118,-0.0649644
72,0.9662481,1.0942177,"('unambitious', 'ambitious')",0.9662481,1.0942177,0.1279696
73,-2.9344673,-2.9603295,"('helpless', 'self-reliant')",-2.9344673,-2.9603295,-0.0258622
74,0.16926336,0.07841551,"('undedicated', 'dedicated')",0.1692634,0.0784155,-0.0908479
75,-0.771422,-0.6819159,"('meek', 'impulsive')",-0.771422,-0.6819159,0.0895061
76,0.8737099,0.9399803,"('anxious', 'daring')",0.8737099,0.9399803,0.0662704
77,-1.2272593,-1.0591415,"('unmotivated', 'motivated')",-1.2272593,-1.0591415,0.1681178
78,-0.71442354,-0.75891596,"('nonresilient', 'resilient')",-0.7144235,-0.758916,-0.0444925
79,-0.5716848,-0.5548739,"('wavering', 'unwavering')",-0.5716848,-0.5548739,0.0168109
80,-0.26157406,-0.3546386,"('dominated', 'dominating')",-0.2615741,-0.3546386,-0.0930645
81,0.27344605,0.44183332,"('submissive', 'aggressive')",0.2734461,0.4418333,0.1683872
82,6.328656,6.490781,"('poor', 'rich')",6.3286562,6.4907808,0.1621246
83,-0.28419906,-0.22732303,"('powerless', 'powerful')",-0.2841991,-0.227323,0.0568761
84,0.19404705,0.23212391,"('inferior', 'superior')",0.194047,0.2321239,0.0380769
85,-1.3424869,-1.438242,"('insignificant', 'prestigious')",-1.3424869,-1.438242,-0.0957551
86,0.42862514,0.3968082,"('uninfluential', 'influential')",0.4286251,0.3968082,-0.0318169
87,-0.40952575,-0.35055193,"('unsuccessful', 'successful')",-0.4095258,-0.3505519,0.0589739
88,0.03463752,0.1384431,"('low', 'eminent')",0.0346375,0.1384431,0.1038056
