,canteen_male,canteen_female,tuple,average_male,average_female,female-male
27,0.7640347,0.61633676,"('hardhearted', 'softhearted')",0.7640347,0.6163368,-0.1476979
28,0.7628714,0.6667184,"('disloyal', 'loyal')",0.7628714,0.6667184,-0.096153
29,-1.1180533,-1.139669,"('unfair', 'fair')",-1.1180533,-1.1396689,-0.0216156
30,0.92366576,0.87684476,"('intolerant', 'tolerant')",0.9236658,0.8768448,-0.046821
31,-1.255127,-1.1517568,"('evil', 'good')",-1.255127,-1.1517568,0.1033702
32,0.9100676,0.71348274,"('unkind', 'kind')",0.9100676,0.7134827,-0.1965849
33,-0.012328439,0.040725812,"('wrong', 'right')",-0.0123284,0.0407258,0.0530542
34,4.617622,4.7296376,"('mean', 'honorable')",4.6176219,4.7296376,0.1120157
35,-0.48807314,-0.52840465,"('corrupt', 'incorrupt')",-0.4880731,-0.5284047,-0.0403316
36,-0.21988545,-0.23979566,"('hostile', 'amicable')",-0.2198855,-0.2397957,-0.0199102
37,-0.09000294,-0.098651156,"('fake', 'genuine')",-0.0900029,-0.0986512,-0.0086483
38,0.7241162,0.76963073,"('untruthful', 'truthful')",0.7241162,0.7696307,0.0455145
39,0.21911728,0.26184064,"('exploitative', 'cooperative')",0.2191173,0.2618406,0.0427233
40,-2.8250217,-2.8443754,"('stingy', 'generous')",-2.8250217,-2.8443754,-0.0193537
41,0.08067952,0.056288388,"('unforgiving', 'forgiving')",0.0806795,0.0562884,-0.0243911
42,-2.9036105,-2.8016114,"('unreliable', 'reliable')",-2.9036105,-2.8016114,0.1019991
43,0.5323864,0.54898065,"('irresponsible', 'responsible')",0.5323864,0.5489807,0.0165943
44,-1.4106379,-1.3008828,"('prejudiced', 'unprejudiced')",-1.4106379,-1.3008828,0.1097551
45,0.10295522,0.15912294,"('incompetent', 'competent')",0.1029552,0.1591229,0.0561677
46,-0.9466138,-0.97221816,"('uncompetitive', 'competitive')",-0.9466138,-0.9722182,-0.0256044
47,5.163307,5.261468,"('stupid', 'smart')",5.1633072,5.2614679,0.0981607
48,0.25556463,0.113417715,"('unintelligent', 'intelligent')",0.2555646,0.1134177,-0.1421469
49,-0.32139385,-0.252834,"('unable', 'able')",-0.3213938,-0.252834,0.0685598
50,-1.062902,-1.0897084,"('clumsy', 'skillful')",-1.062902,-1.0897084,-0.0268064
51,-0.3509702,-0.47300658,"('uneducated', 'educated')",-0.3509702,-0.4730066,-0.1220364
52,-0.12796432,-0.15769117,"('irrational', 'rational')",-0.1279643,-0.1576912,-0.0297269
53,0.26669273,0.23450395,"('uncreative', 'creative')",0.2666927,0.234504,-0.0321887
54,1.0874224,1.1581814,"('incapable', 'capable')",1.0874224,1.1581814,0.070759
55,-0.08433331,-0.11028853,"('incompetent', 'clever')",-0.0843333,-0.1102885,-0.0259552
56,1.3236465,1.3596946,"('impractical', 'practical')",1.3236465,1.3596946,0.0360481
57,-2.7712858,-2.7005963,"('unimaginative', 'imaginative')",-2.7712858,-2.7005963,0.0706895
58,0.22031221,0.31225842,"('undiscriminating', 'discriminating')",0.2203122,0.3122584,0.0919462
59,-0.055036794,-0.041676354,"('foolish', 'wise')",-0.0550368,-0.0416764,0.0133604
60,0.13065639,0.15316354,"('inefficient', 'efficient')",0.1306564,0.1531635,0.0225071
61,0.35638583,0.23992516,"('illogical', 'logical')",0.3563858,0.2399252,-0.1164606
62,0.7783918,0.9613703,"('incompetent', 'brilliant')",0.7783918,0.9613703,0.1829785
63,0.45457262,0.46812284,"('unperceptive', 'insightful')",0.4545726,0.4681228,0.0135502
64,-6.7346263,-6.7146726,"('shy', 'confident')",-6.7346263,-6.7146726,0.0199537
65,-0.9000021,-0.8891308,"('insecure', 'secure')",-0.9000021,-0.8891308,0.0108713
66,-0.1835004,-0.24844116,"('inactive', 'active')",-0.1835004,-0.2484412,-0.0649408
67,0.20686606,0.23539867,"('doubtful', 'determined')",0.2068661,0.2353987,0.0285326
68,-1.4214835,-1.3978448,"('dependent', 'independent')",-1.4214835,-1.3978448,0.0236387
69,-1.0900193,-0.95262384,"('lazy', 'industrious')",-1.0900193,-0.9526238,0.1373955
70,0.5273716,0.5216201,"('lethargic', 'energetic')",0.5273716,0.5216201,-0.0057515
71,0.76635355,0.80117345,"('diffident', 'self-confident')",0.7663535,0.8011734,0.0348199
72,-0.17898874,-0.103058584,"('unambitious', 'ambitious')",-0.1789887,-0.1030586,0.0759301
73,-3.5734282,-3.3889077,"('helpless', 'self-reliant')",-3.5734282,-3.3889077,0.1845205
74,0.18196344,0.18324058,"('undedicated', 'dedicated')",0.1819634,0.1832406,0.0012772
75,-0.69308287,-0.5731696,"('meek', 'impulsive')",-0.6930829,-0.5731696,0.1199133
76,-0.67635864,-0.7360836,"('anxious', 'daring')",-0.6763586,-0.7360836,-0.059725
77,-0.75169307,-0.6289025,"('unmotivated', 'motivated')",-0.7516931,-0.6289025,0.1227906
78,-0.6320005,-0.70352554,"('nonresilient', 'resilient')",-0.6320005,-0.7035255,-0.071525
79,0.11505109,0.2265181,"('wavering', 'unwavering')",0.1150511,0.2265181,0.111467
80,-0.53393555,-0.52569413,"('dominated', 'dominating')",-0.5339355,-0.5256941,0.0082414
81,-0.76805997,-0.7403659,"('submissive', 'aggressive')",-0.76806,-0.7403659,0.0276941
82,5.9623775,5.923691,"('poor', 'rich')",5.9623775,5.9236908,-0.0386867
83,-0.5864433,-0.66432273,"('powerless', 'powerful')",-0.5864433,-0.6643227,-0.0778794
84,-0.0370923,-0.13657933,"('inferior', 'superior')",-0.0370923,-0.1365793,-0.099487
85,0.1527547,0.15248834,"('insignificant', 'prestigious')",0.1527547,0.1524883,-0.0002664
86,0.21686584,0.06701203,"('uninfluential', 'influential')",0.2168658,0.067012,-0.1498538
87,0.122814134,0.21266711,"('unsuccessful', 'successful')",0.1228141,0.2126671,0.089853
88,1.291537,1.2154957,"('low', 'eminent')",1.291537,1.2154957,-0.0760413
