,locomotive_male,locomotive_female,tuple,average_male,average_female,female-male
37,1.0785658,1.0041039,"('fake', 'genuine')",1.0785658,1.0041039,-0.0744619
38,0.4753066,0.18738028,"('untruthful', 'truthful')",0.4753066,0.1873803,-0.2879263
39,-0.15664804,-0.018842924,"('exploitative', 'cooperative')",-0.156648,-0.0188429,0.1378051
40,-1.9516537,-1.955545,"('stingy', 'generous')",-1.9516537,-1.9555449,-0.0038912
41,0.062004127,0.06424529,"('unforgiving', 'forgiving')",0.0620041,0.0642453,0.0022412
42,-3.1065383,-2.9689271,"('unreliable', 'reliable')",-3.1065383,-2.9689271,0.1376112
43,0.7544717,0.86019844,"('irresponsible', 'responsible')",0.7544717,0.8601984,0.1057267
44,-1.8294861,-1.7475804,"('prejudiced', 'unprejudiced')",-1.8294861,-1.7475804,0.0819057
45,-0.009441836,0.0028770827,"('incompetent', 'competent')",-0.0094418,0.0028771,0.0123189
46,-0.8045702,-0.7330972,"('uncompetitive', 'competitive')",-0.8045702,-0.7330972,0.071473
47,4.929683,5.1941323,"('stupid', 'smart')",4.9296832,5.1941323,0.2644491
48,0.24001932,0.31860417,"('unintelligent', 'intelligent')",0.2400193,0.3186042,0.0785849
49,-0.6933675,-0.37768728,"('unable', 'able')",-0.6933675,-0.3776873,0.3156802
50,-0.4256156,-0.46448457,"('clumsy', 'skillful')",-0.4256156,-0.4644846,-0.038869
51,-0.14824443,-0.14956369,"('uneducated', 'educated')",-0.1482444,-0.1495637,-0.0013193
52,-0.110274024,-0.23656708,"('irrational', 'rational')",-0.110274,-0.2365671,-0.1262931
53,0.25254986,0.31210342,"('uncreative', 'creative')",0.2525499,0.3121034,0.0595535
54,0.44982773,0.49051166,"('incapable', 'capable')",0.4498277,0.4905117,0.040684
55,-0.26239306,-0.0052315257,"('incompetent', 'clever')",-0.2623931,-0.0052315,0.2571616
56,0.88033277,0.86931473,"('impractical', 'practical')",0.8803328,0.8693147,-0.0110181
57,-3.275015,-3.335696,"('unimaginative', 'imaginative')",-3.2750151,-3.335696,-0.0606809
58,0.0462138,0.082126185,"('undiscriminating', 'discriminating')",0.0462138,0.0821262,0.0359124
59,0.5812661,0.4911281,"('foolish', 'wise')",0.5812661,0.4911281,-0.090138
60,-0.24464868,0.014227543,"('inefficient', 'efficient')",-0.2446487,0.0142275,0.2588762
61,-0.20010062,-0.24267352,"('illogical', 'logical')",-0.2001006,-0.2426735,-0.0425729
62,-0.06489386,0.115413114,"('incompetent', 'brilliant')",-0.0648939,0.1154131,0.180307
63,0.29316095,0.30257493,"('unperceptive', 'insightful')",0.2931609,0.3025749,0.009414
64,-5.86729,-5.885277,"('shy', 'confident')",-5.86729,-5.8852768,-0.0179868
65,-0.525888,-0.4128388,"('insecure', 'secure')",-0.525888,-0.4128388,0.1130492
66,0.11614676,0.04082968,"('inactive', 'active')",0.1161468,0.0408297,-0.0753171
67,0.1998049,0.13076994,"('doubtful', 'determined')",0.1998049,0.1307699,-0.069035
68,-1.6480094,-1.5456212,"('dependent', 'independent')",-1.6480094,-1.5456212,0.1023882
69,-0.97729,-0.95005244,"('lazy', 'industrious')",-0.97729,-0.9500524,0.0272376
70,0.5670016,0.61740464,"('lethargic', 'energetic')",0.5670016,0.6174046,0.050403
71,0.90932167,0.8463971,"('diffident', 'self-confident')",0.9093217,0.8463971,-0.0629246
72,0.24549158,0.29967463,"('unambitious', 'ambitious')",0.2454916,0.2996746,0.054183
73,-3.3857753,-3.4341183,"('helpless', 'self-reliant')",-3.3857753,-3.4341183,-0.048343
74,0.2670835,0.17509578,"('undedicated', 'dedicated')",0.2670835,0.1750958,-0.0919877
75,-0.542076,-0.5459495,"('meek', 'impulsive')",-0.542076,-0.5459495,-0.0038735
76,-0.8416585,-0.62723243,"('anxious', 'daring')",-0.8416585,-0.6272324,0.2144261
77,-1.4152839,-1.207875,"('unmotivated', 'motivated')",-1.4152839,-1.207875,0.2074089
78,-0.6555634,-0.67239666,"('nonresilient', 'resilient')",-0.6555634,-0.6723967,-0.0168333
79,0.061975364,0.010179265,"('wavering', 'unwavering')",0.0619754,0.0101793,-0.0517961
80,-0.49884045,-0.5756004,"('dominated', 'dominating')",-0.4988405,-0.5756004,-0.0767599
81,-0.82966465,-0.71802944,"('submissive', 'aggressive')",-0.8296646,-0.7180294,0.1116352
82,6.0229626,6.194797,"('poor', 'rich')",6.0229626,6.194797,0.1718344
83,-0.13832438,-0.13250242,"('powerless', 'powerful')",-0.1383244,-0.1325024,0.005822
84,0.32493985,0.35115403,"('inferior', 'superior')",0.3249398,0.351154,0.0262142
85,0.117914714,0.041112214,"('insignificant', 'prestigious')",0.1179147,0.0411122,-0.0768025
86,0.66047716,0.5228906,"('uninfluential', 'influential')",0.6604772,0.5228906,-0.1375866
87,-0.21936807,-0.21957545,"('unsuccessful', 'successful')",-0.2193681,-0.2195754,-0.0002073
88,0.33557492,0.2429438,"('low', 'eminent')",0.3355749,0.2429438,-0.0926311
