,footstep_male,footstep_female,tuple,average_male,average_female,female-male
52,-0.6379906,-0.813025,"('irrational', 'rational')",-0.6379906,-0.813025,-0.1750344
53,-0.51936406,-0.6761853,"('uncreative', 'creative')",-0.5193641,-0.6761853,-0.1568212
54,0.006078109,-0.11743869,"('incapable', 'capable')",0.0060781,-0.1174387,-0.1235168
55,-1.1907145,-1.0510806,"('incompetent', 'clever')",-1.1907145,-1.0510806,0.1396339
56,1.4016057,1.4235178,"('impractical', 'practical')",1.4016057,1.4235178,0.0219121
57,-1.2033343,-1.4779024,"('unimaginative', 'imaginative')",-1.2033343,-1.4779024,-0.2745681
58,0.0055216253,-0.04870298,"('undiscriminating', 'discriminating')",0.0055216,-0.048703,-0.0542246
59,0.013207458,-0.13727579,"('foolish', 'wise')",0.0132075,-0.1372758,-0.1504833
60,0.5813027,0.8167318,"('inefficient', 'efficient')",0.5813027,0.8167318,0.2354291
61,0.6716792,0.63085157,"('illogical', 'logical')",0.6716792,0.6308516,-0.0408276
62,-0.9445429,-0.73935723,"('incompetent', 'brilliant')",-0.9445429,-0.7393572,0.2051857
63,0.31887504,0.31355533,"('unperceptive', 'insightful')",0.318875,0.3135553,-0.0053197
64,-2.1577892,-2.269598,"('shy', 'confident')",-2.1577892,-2.269598,-0.1118088
65,-0.76774013,-0.7692426,"('insecure', 'secure')",-0.7677401,-0.7692426,-0.0015025
66,-0.5102331,-0.6733482,"('inactive', 'active')",-0.5102331,-0.6733482,-0.1631151
67,0.020699818,0.06486592,"('doubtful', 'determined')",0.0206998,0.0648659,0.0441661
68,-0.93212134,-0.6886564,"('dependent', 'independent')",-0.9321213,-0.6886564,0.2434649
69,0.74941576,0.7136807,"('lazy', 'industrious')",0.7494158,0.7136807,-0.0357351
70,-0.26549506,-0.3232051,"('lethargic', 'energetic')",-0.2654951,-0.3232051,-0.05771
71,1.4316034,1.3156965,"('diffident', 'self-confident')",1.4316034,1.3156965,-0.1159069
72,-1.1140448,-1.26484,"('unambitious', 'ambitious')",-1.1140448,-1.26484,-0.1507952
73,0.09952758,0.2568038,"('helpless', 'self-reliant')",0.0995276,0.2568038,0.1572762
74,0.14037494,0.12430237,"('undedicated', 'dedicated')",0.1403749,0.1243024,-0.0160725
75,0.41397935,0.3436513,"('meek', 'impulsive')",0.4139794,0.3436513,-0.0703281
76,-0.9082047,-0.7534482,"('anxious', 'daring')",-0.9082047,-0.7534482,0.1547565
77,-0.18916202,-0.09536325,"('unmotivated', 'motivated')",-0.189162,-0.0953633,0.0937987
78,-0.06523284,-0.075362235,"('nonresilient', 'resilient')",-0.0652328,-0.0753622,-0.0101294
79,-0.1957424,-0.3648355,"('wavering', 'unwavering')",-0.1957424,-0.3648355,-0.1690931
80,-0.068019,-0.14525321,"('dominated', 'dominating')",-0.068019,-0.1452532,-0.0772342
81,-0.7410916,-0.6758334,"('submissive', 'aggressive')",-0.7410916,-0.6758334,0.0652582
82,1.1022273,1.1196265,"('poor', 'rich')",1.1022273,1.1196265,0.0173992
83,0.22016662,0.23887573,"('powerless', 'powerful')",0.2201666,0.2388757,0.0187091
84,-0.18305136,-0.18124601,"('inferior', 'superior')",-0.1830514,-0.181246,0.0018054
85,-0.17741413,-0.21750057,"('insignificant', 'prestigious')",-0.1774141,-0.2175006,-0.0400865
86,-0.72246253,-0.8716612,"('uninfluential', 'influential')",-0.7224625,-0.8716612,-0.1491987
87,0.28085494,0.19089171,"('unsuccessful', 'successful')",0.2808549,0.1908917,-0.0899632
88,-0.4673036,-0.39431125,"('low', 'eminent')",-0.4673036,-0.3943112,0.0729924
