,teledyne_male,teledyne_female,tuple,technologies_male,technologies_female,average_male,average_female,female-male
25,-0.016941316,-0.06676486,"('egoistic', 'altruistic')",0.91060483,0.8296372,0.4468318,0.3814362,-0.0653956
26,0.36212435,0.206357,"('hardhearted', 'benevolent')",0.845964,0.7008392,0.6040442,0.4535981,-0.1504461
27,-0.60655755,-0.5283711,"('hardhearted', 'softhearted')",0.6860856,0.56889695,0.039764,0.0202629,-0.0195011
28,-1.2131195,-1.4080589,"('disloyal', 'loyal')",0.6277755,0.49646938,-0.292672,-0.4557948,-0.1631228
29,-0.3675943,-0.44751775,"('unfair', 'fair')",-1.1008381,-1.2053705,-0.7342162,-0.8264441,-0.0922279
30,-0.7316891,-0.7016583,"('intolerant', 'tolerant')",1.2646991,1.2523255,0.266505,0.2753336,0.0088286
31,0.31642357,0.3486254,"('evil', 'good')",-1.3251292,-1.3928218,-0.5043528,-0.5220982,-0.0177454
32,-0.8257725,-0.8999797,"('unkind', 'kind')",0.4502716,0.31861103,-0.1877505,-0.2906843,-0.1029338
33,0.5119951,0.3845144,"('wrong', 'right')",0.17489912,0.053791054,0.3434471,0.2191527,-0.1242944
34,-0.565202,-0.3676101,"('mean', 'honorable')",3.5839317,3.7167397,1.5093648,1.6745648,0.1652
35,0.7809943,0.6204013,"('corrupt', 'incorrupt')",-0.4770471,-0.5746198,0.1519736,0.0228907,-0.1290829
36,0.19267744,0.007657865,"('hostile', 'amicable')",-0.29419574,-0.5188416,-0.0507592,-0.2555919,-0.2048327
37,-0.67554635,-0.62941384,"('fake', 'genuine')",-0.13521205,-0.17546135,-0.4053792,-0.4024376,0.0029416
38,-1.1829334,-1.1792469,"('untruthful', 'truthful')",0.029863533,0.07678477,-0.576535,-0.5512311,0.0253039
39,0.40222272,0.44946986,"('exploitative', 'cooperative')",0.2868035,0.3219052,0.3445131,0.3856875,0.0411744
40,0.31080177,0.25524655,"('stingy', 'generous')",-1.4410809,-1.4712863,-0.5651396,-0.6080199,-0.0428803
41,-0.50360405,-0.5189743,"('unforgiving', 'forgiving')",0.013622107,-0.05437988,-0.244991,-0.2866771,-0.0416861
42,-0.59569794,-0.37105548,"('unreliable', 'reliable')",-4.176897,-4.0319285,-2.3862975,-2.2014921,0.1848054
43,-1.9166666,-1.8193154,"('irresponsible', 'responsible')",-0.3873285,-0.4456036,-1.1519976,-1.1324595,0.0195381
44,0.6095182,0.5855289,"('prejudiced', 'unprejudiced')",-1.1006094,-0.9766188,-0.2455456,-0.195545,0.0500006
45,-1.8610433,-1.799537,"('incompetent', 'competent')",-0.42764854,-0.4955773,-1.144346,-1.1475571,-0.0032111
46,-1.7023702,-1.7060623,"('uncompetitive', 'competitive')",-0.76958865,-0.7488563,-1.2359794,-1.2274593,0.0085201
47,-0.19607145,-0.029004633,"('stupid', 'smart')",4.161951,4.1937175,1.9829398,2.0823565,0.0994167
48,-0.43046805,-0.4215883,"('unintelligent', 'intelligent')",0.9473672,1.0020527,0.2584496,0.2902322,0.0317826
49,-0.6364883,-0.4247435,"('unable', 'able')",-0.26057467,-0.13107735,-0.4485315,-0.2779104,0.1706211
50,0.567295,0.6298098,"('clumsy', 'skillful')",-0.07896172,-0.049090166,0.2441666,0.2903598,0.0461932
51,-0.9239275,-0.96019435,"('uneducated', 'educated')",0.2517016,0.23209992,-0.3361129,-0.3640472,-0.0279343
52,1.1803669,0.8926678,"('irrational', 'rational')",0.14571379,-0.08469036,0.6630403,0.4039887,-0.2590516
53,-1.3418045,-1.396628,"('uncreative', 'creative')",-0.064790994,-0.16125542,-0.7032977,-0.7789418,-0.0756441
54,-1.3260609,-1.4396904,"('incapable', 'capable')",0.6850087,0.5805609,-0.3205261,-0.4295647,-0.1090386
55,-1.0581815,-0.95313424,"('incompetent', 'clever')",0.48282158,0.54130805,-0.28768,-0.2059131,0.0817669
56,-0.7719178,-0.6716376,"('impractical', 'practical')",-0.48603263,-0.4694294,-0.6289752,-0.5705335,0.0584417
57,-1.1380346,-1.1630313,"('unimaginative', 'imaginative')",-1.9438612,-1.9691764,-1.5409479,-1.5661039,-0.025156
58,-0.58081454,-0.6063978,"('undiscriminating', 'discriminating')",-0.26046836,-0.29713935,-0.4206415,-0.4517686,-0.0311271
59,0.8464373,0.85079366,"('foolish', 'wise')",-0.07800912,-0.13002405,0.3842141,0.3603848,-0.0238293
60,-1.530162,-1.2456025,"('inefficient', 'efficient')",0.286059,0.49569416,-0.6220515,-0.3749542,0.2470973
61,-0.74096626,-0.83249235,"('illogical', 'logical')",0.08835991,-0.07966455,-0.3263032,-0.4560784,-0.1297752
62,-0.95499176,-0.812228,"('incompetent', 'brilliant')",0.34499502,0.4738432,-0.3049984,-0.1691924,0.135806
63,-1.6274507,-1.5225912,"('unperceptive', 'insightful')",-0.041447483,-0.004398808,-0.8344491,-0.763495,0.0709541
64,-0.07249133,0.034333073,"('shy', 'confident')",-4.7993245,-4.7203336,-2.4359078,-2.3430002,0.0929076
65,-0.80960214,-0.8342815,"('insecure', 'secure')",-0.20610492,-0.106422976,-0.5078535,-0.4703522,0.0375013
66,-0.123866156,-0.2586647,"('inactive', 'active')",-0.3829528,-0.498267,-0.2534095,-0.3784658,-0.1250563
67,0.24439357,0.33610559,"('doubtful', 'determined')",-0.5641154,-0.46443254,-0.1598609,-0.0641635,0.0956974
68,-0.85542035,-0.788667,"('dependent', 'independent')",-0.97265637,-0.88496625,-0.9140384,-0.8368167,0.0772217
69,1.4342417,1.4346905,"('lazy', 'industrious')",-0.6123498,-0.5069072,0.4109459,0.4638916,0.0529457
70,-1.6842519,-1.6056658,"('lethargic', 'energetic')",-0.50291455,-0.50333107,-1.0935832,-1.0544984,0.0390848
71,-0.057130393,-0.050190017,"('diffident', 'self-confident')",0.1952859,0.18252164,0.0690778,0.0661658,-0.002912
72,-0.70861226,-0.6978889,"('unambitious', 'ambitious')",-0.55283964,-0.5499635,-0.630726,-0.6239262,0.0067998
73,0.86752945,0.84082973,"('helpless', 'self-reliant')",-2.7363844,-2.734176,-0.9344275,-0.9466731,-0.0122456
74,-1.0317125,-1.0227147,"('undedicated', 'dedicated')",-0.46772787,-0.5283314,-0.7497202,-0.7755231,-0.0258029
75,0.84501064,0.7971638,"('meek', 'impulsive')",-0.5089741,-0.4632947,0.1680183,0.1669345,-0.0010838
76,-0.90320903,-0.8341238,"('anxious', 'daring')",-0.5698253,-0.50618124,-0.7365172,-0.6701525,0.0663647
77,-1.3096676,-1.2291001,"('unmotivated', 'motivated')",-0.52319545,-0.34550887,-0.9164315,-0.7873045,0.129127
78,-1.0227033,-0.95112556,"('nonresilient', 'resilient')",0.40656722,0.47602403,-0.308068,-0.2375508,0.0705172
79,-0.052770082,-0.1403828,"('wavering', 'unwavering')",-0.5702283,-0.63602453,-0.3114992,-0.3882037,-0.0767045
80,-0.6556481,-0.59853303,"('dominated', 'dominating')",-0.39301464,-0.20887476,-0.5243314,-0.4037039,0.1206275
81,-0.77053404,-0.70439935,"('submissive', 'aggressive')",-0.1653794,-0.0046673715,-0.4679567,-0.3545334,0.1134233
82,-0.6919906,-0.7071995,"('poor', 'rich')",4.1366925,4.0627527,1.722351,1.6777766,-0.0445744
83,-0.17990154,-0.12116972,"('powerless', 'powerful')",-0.40497681,-0.3397259,-0.2924392,-0.2304478,0.0619914
84,-0.03592416,-0.05010593,"('inferior', 'superior')",-0.17049958,-0.10123776,-0.1032119,-0.0756718,0.0275401
85,1.0413431,0.89861006,"('insignificant', 'prestigious')",0.13564949,-0.008650258,0.5884963,0.4449799,-0.1435164
86,-1.6208525,-1.7626383,"('uninfluential', 'influential')",-0.114885114,-0.34600076,-0.8678688,-1.0543195,-0.1864507
87,-0.12937114,-0.2109124,"('unsuccessful', 'successful')",-0.30130216,-0.24076281,-0.2153367,-0.2258376,-0.0105009
88,-0.31431004,-0.44061095,"('low', 'eminent')",0.23231399,0.17621757,-0.040998,-0.1321967,-0.0911987
