,octave_male,octave_female,tuple,average_male,average_female,female-male
27,1.9563679,1.7599995,"('hardhearted', 'softhearted')",1.9563679,1.7599995,-0.1963684
28,1.0460434,0.9862872,"('disloyal', 'loyal')",1.0460434,0.9862872,-0.0597562
29,-0.5525428,-0.6742323,"('unfair', 'fair')",-0.5525428,-0.6742323,-0.1216895
30,0.883483,0.89473426,"('intolerant', 'tolerant')",0.883483,0.8947343,0.0112513
31,-1.4236001,-1.4767307,"('evil', 'good')",-1.4236001,-1.4767307,-0.0531306
32,1.2667394,1.1536587,"('unkind', 'kind')",1.2667394,1.1536587,-0.1130807
33,-0.4705512,-0.48789802,"('wrong', 'right')",-0.4705512,-0.487898,-0.0173468
34,4.284993,4.5138845,"('mean', 'honorable')",4.2849932,4.5138845,0.2288913
35,-0.92222863,-1.1393124,"('corrupt', 'incorrupt')",-0.9222286,-1.1393124,-0.2170838
36,-0.80029154,-0.8007104,"('hostile', 'amicable')",-0.8002915,-0.8007104,-0.0004189
37,1.1023866,1.0741138,"('fake', 'genuine')",1.1023866,1.0741138,-0.0282728
38,-0.5937208,-0.49767977,"('untruthful', 'truthful')",-0.5937208,-0.4976798,0.096041
39,0.070898555,0.083657555,"('exploitative', 'cooperative')",0.0708986,0.0836576,0.012759
40,-1.0940821,-1.3357135,"('stingy', 'generous')",-1.0940821,-1.3357135,-0.2416314
41,0.185461,0.13737094,"('unforgiving', 'forgiving')",0.185461,0.1373709,-0.0480901
42,-1.7412573,-1.7958637,"('unreliable', 'reliable')",-1.7412573,-1.7958637,-0.0546064
43,1.1382232,1.2136798,"('irresponsible', 'responsible')",1.1382232,1.2136798,0.0754566
44,-0.9409452,-0.95052576,"('prejudiced', 'unprejudiced')",-0.9409452,-0.9505258,-0.0095806
45,0.123794146,-0.027750097,"('incompetent', 'competent')",0.1237941,-0.0277501,-0.1515442
46,-0.37275055,-0.3384143,"('uncompetitive', 'competitive')",-0.3727506,-0.3384143,0.0343363
47,4.908427,5.06877,"('stupid', 'smart')",4.9084268,5.0687699,0.1603431
48,0.56547123,0.5333565,"('unintelligent', 'intelligent')",0.5654712,0.5333565,-0.0321147
49,0.049255997,0.2708329,"('unable', 'able')",0.049256,0.2708329,0.2215769
50,-0.086695604,-0.07701297,"('clumsy', 'skillful')",-0.0866956,-0.077013,0.0096826
51,0.18106832,0.10381288,"('uneducated', 'educated')",0.1810683,0.1038129,-0.0772554
52,-0.44746202,-0.5509533,"('irrational', 'rational')",-0.447462,-0.5509533,-0.1034913
53,0.08829096,0.09514861,"('uncreative', 'creative')",0.088291,0.0951486,0.0068576
54,0.97524613,1.1568462,"('incapable', 'capable')",0.9752461,1.1568462,0.1816001
55,0.8694472,0.8151164,"('incompetent', 'clever')",0.8694472,0.8151164,-0.0543308
56,0.41059846,0.4265058,"('impractical', 'practical')",0.4105985,0.4265058,0.0159073
57,-2.2851346,-2.311209,"('unimaginative', 'imaginative')",-2.2851346,-2.311209,-0.0260744
58,0.35471565,0.26344767,"('undiscriminating', 'discriminating')",0.3547156,0.2634477,-0.0912679
59,-0.026054613,0.046050794,"('foolish', 'wise')",-0.0260546,0.0460508,0.0721054
60,0.8545406,0.99310493,"('inefficient', 'efficient')",0.8545406,0.9931049,0.1385643
61,0.34670126,0.17669873,"('illogical', 'logical')",0.3467013,0.1766987,-0.1700026
62,0.8080606,0.8624537,"('incompetent', 'brilliant')",0.8080606,0.8624537,0.0543931
63,0.32940927,0.37537107,"('unperceptive', 'insightful')",0.3294093,0.3753711,0.0459618
64,-5.7269397,-5.7364206,"('shy', 'confident')",-5.7269397,-5.7364206,-0.0094809
65,0.6476963,0.6694961,"('insecure', 'secure')",0.6476963,0.6694961,0.0217998
66,-0.031944893,-0.10698655,"('inactive', 'active')",-0.0319449,-0.1069866,-0.0750417
67,-0.5013771,-0.4190674,"('doubtful', 'determined')",-0.5013771,-0.4190674,0.0823097
68,-0.49222156,-0.42959616,"('dependent', 'independent')",-0.4922216,-0.4295962,0.0626254
69,-1.8679491,-1.8741704,"('lazy', 'industrious')",-1.8679491,-1.8741704,-0.0062213
70,1.3687214,1.3194658,"('lethargic', 'energetic')",1.3687214,1.3194658,-0.0492556
71,0.5355931,0.55562305,"('diffident', 'self-confident')",0.5355931,0.5556231,0.02003
72,1.0348899,1.1233813,"('unambitious', 'ambitious')",1.0348899,1.1233813,0.0884914
73,-2.855384,-2.8407507,"('helpless', 'self-reliant')",-2.8553841,-2.8407507,0.0146334
74,0.16196655,0.017983299,"('undedicated', 'dedicated')",0.1619665,0.0179833,-0.1439832
75,-0.9159118,-0.75463283,"('meek', 'impulsive')",-0.9159118,-0.7546328,0.161279
76,0.88020146,0.8215557,"('anxious', 'daring')",0.8802015,0.8215557,-0.0586458
77,-1.4783769,-1.2797493,"('unmotivated', 'motivated')",-1.4783769,-1.2797493,0.1986276
78,-0.6476907,-0.6549183,"('nonresilient', 'resilient')",-0.6476907,-0.6549183,-0.0072276
79,-0.56933117,-0.47283,"('wavering', 'unwavering')",-0.5693312,-0.47283,0.0965012
80,-0.32703802,-0.43591878,"('dominated', 'dominating')",-0.327038,-0.4359188,-0.1088808
81,0.07815466,0.13584676,"('submissive', 'aggressive')",0.0781547,0.1358468,0.0576921
82,6.2659297,6.4446416,"('poor', 'rich')",6.2659297,6.4446416,0.1787119
83,-0.2821612,-0.285311,"('powerless', 'powerful')",-0.2821612,-0.285311,-0.0031498
84,0.24846664,0.28084314,"('inferior', 'superior')",0.2484666,0.2808431,0.0323765
85,-1.0895079,-1.1148463,"('insignificant', 'prestigious')",-1.0895079,-1.1148463,-0.0253384
86,0.5200129,0.4202128,"('uninfluential', 'influential')",0.5200129,0.4202128,-0.0998001
87,-0.48014647,-0.45498192,"('unsuccessful', 'successful')",-0.4801465,-0.4549819,0.0251646
88,0.1879966,0.24582969,"('low', 'eminent')",0.1879966,0.2458297,0.0578331
