,breadcrumb_male,breadcrumb_female,tuple,average_male,average_female,female-male
35,1.4622234,1.4141208,"('corrupt', 'incorrupt')",1.4622234,1.4141208,-0.0481026
36,-0.056351896,-0.08743029,"('hostile', 'amicable')",-0.0563519,-0.0874303,-0.0310784
37,-0.16607718,-0.101068154,"('fake', 'genuine')",-0.1660772,-0.1010682,0.065009
38,-0.22651346,-0.26465908,"('untruthful', 'truthful')",-0.2265135,-0.2646591,-0.0381456
39,0.32903767,0.44443372,"('exploitative', 'cooperative')",0.3290377,0.4444337,0.115396
40,-1.7301723,-1.7694815,"('stingy', 'generous')",-1.7301723,-1.7694815,-0.0393092
41,-0.6658071,-0.6570498,"('unforgiving', 'forgiving')",-0.6658071,-0.6570498,0.0087573
42,-0.35269016,-0.20607159,"('unreliable', 'reliable')",-0.3526902,-0.2060716,0.1466186
43,-0.9055228,-0.94156194,"('irresponsible', 'responsible')",-0.9055228,-0.9415619,-0.0360391
44,0.5036074,0.51126355,"('prejudiced', 'unprejudiced')",0.5036074,0.5112635,0.0076561
45,-0.5847166,-0.7834713,"('incompetent', 'competent')",-0.5847166,-0.7834713,-0.1987547
46,-1.5608605,-1.5511593,"('uncompetitive', 'competitive')",-1.5608605,-1.5511593,0.0097012
47,0.86048484,0.76192963,"('stupid', 'smart')",0.8604848,0.7619296,-0.0985552
48,-1.4665562,-1.3465157,"('unintelligent', 'intelligent')",-1.4665562,-1.3465157,0.1200405
49,-0.6578092,-0.40542936,"('unable', 'able')",-0.6578092,-0.4054294,0.2523798
50,-0.047290657,0.05755268,"('clumsy', 'skillful')",-0.0472907,0.0575527,0.1048434
51,-1.1912787,-1.0042672,"('uneducated', 'educated')",-1.1912787,-1.0042672,0.1870115
52,-0.2806394,-0.38212952,"('irrational', 'rational')",-0.2806394,-0.3821295,-0.1014901
53,-1.4572107,-1.4455196,"('uncreative', 'creative')",-1.4572107,-1.4455196,0.0116911
54,-0.22769222,-0.09505537,"('incapable', 'capable')",-0.2276922,-0.0950554,0.1326368
55,-1.2860506,-1.1334636,"('incompetent', 'clever')",-1.2860506,-1.1334636,0.152587
56,-0.11998187,-0.12593323,"('impractical', 'practical')",-0.1199819,-0.1259332,-0.0059513
57,-1.8393869,-2.0354106,"('unimaginative', 'imaginative')",-1.8393869,-2.0354106,-0.1960237
58,-0.6449268,-0.7803239,"('undiscriminating', 'discriminating')",-0.6449268,-0.7803239,-0.1353971
59,0.028021853,-0.06440243,"('foolish', 'wise')",0.0280219,-0.0644024,-0.0924243
60,-0.6658992,-0.4047093,"('inefficient', 'efficient')",-0.6658992,-0.4047093,0.2611899
61,-0.6806544,-0.6943112,"('illogical', 'logical')",-0.6806544,-0.6943112,-0.0136568
62,-0.9919791,-0.9296646,"('incompetent', 'brilliant')",-0.9919791,-0.9296646,0.0623145
63,-0.8802184,-0.7732798,"('unperceptive', 'insightful')",-0.8802184,-0.7732798,0.1069386
64,-2.1940157,-2.2031577,"('shy', 'confident')",-2.1940157,-2.2031577,-0.009142
65,-1.0673887,-1.1862347,"('insecure', 'secure')",-1.0673887,-1.1862347,-0.118846
66,0.098244146,-0.09388084,"('inactive', 'active')",0.0982441,-0.0938808,-0.1921249
67,-0.15378225,-0.15056546,"('doubtful', 'determined')",-0.1537822,-0.1505655,0.0032167
68,-0.91798675,-0.61354566,"('dependent', 'independent')",-0.9179868,-0.6135457,0.3044411
69,0.6260276,0.6465845,"('lazy', 'industrious')",0.6260276,0.6465845,0.0205569
70,-0.70948404,-0.8097975,"('lethargic', 'energetic')",-0.709484,-0.8097975,-0.1003135
71,0.7202247,0.8194868,"('diffident', 'self-confident')",0.7202247,0.8194868,0.0992621
72,-1.5608635,-1.7363477,"('unambitious', 'ambitious')",-1.5608635,-1.7363477,-0.1754842
73,0.07807776,0.1918329,"('helpless', 'self-reliant')",0.0780778,0.1918329,0.1137551
74,0.19282302,0.16579674,"('undedicated', 'dedicated')",0.192823,0.1657967,-0.0270263
75,0.24976094,0.14356421,"('meek', 'impulsive')",0.2497609,0.1435642,-0.1061967
76,-0.536271,-0.5193426,"('anxious', 'daring')",-0.536271,-0.5193426,0.0169284
77,-1.4825634,-1.1609368,"('unmotivated', 'motivated')",-1.4825634,-1.1609368,0.3216266
78,0.3419304,0.45437163,"('nonresilient', 'resilient')",0.3419304,0.4543716,0.1124412
79,0.3931636,0.34422475,"('wavering', 'unwavering')",0.3931636,0.3442248,-0.0489388
80,0.62208456,0.40824753,"('dominated', 'dominating')",0.6220846,0.4082475,-0.2138371
81,-1.3003653,-1.3093115,"('submissive', 'aggressive')",-1.3003653,-1.3093115,-0.0089462
82,0.40877888,0.5357965,"('poor', 'rich')",0.4087789,0.5357965,0.1270176
83,-0.26824647,-0.35899404,"('powerless', 'powerful')",-0.2682465,-0.358994,-0.0907475
84,-0.02767253,-0.07014918,"('inferior', 'superior')",-0.0276725,-0.0701492,-0.0424767
85,0.09726434,0.16543545,"('insignificant', 'prestigious')",0.0972643,0.1654354,0.0681711
86,-1.6080085,-1.6512121,"('uninfluential', 'influential')",-1.6080085,-1.6512121,-0.0432036
87,0.34930447,0.19973889,"('unsuccessful', 'successful')",0.3493045,0.1997389,-0.1495656
88,-1.09949,-0.98014224,"('low', 'eminent')",-1.09949,-0.9801422,0.1193478
