,singer_male,singer_female,tuple,average_male,average_female,female-male
51,0.5442352,0.47938997,"('uneducated', 'educated')",0.5442352,0.47939,-0.0648452
52,-0.75493807,-0.853509,"('irrational', 'rational')",-0.7549381,-0.853509,-0.0985709
53,0.2875783,0.23145786,"('uncreative', 'creative')",0.2875783,0.2314579,-0.0561204
54,0.83636594,0.91787463,"('incapable', 'capable')",0.8363659,0.9178746,0.0815087
55,0.72189206,0.80540127,"('incompetent', 'clever')",0.7218921,0.8054013,0.0835092
56,0.4991409,0.5730862,"('impractical', 'practical')",0.4991409,0.5730862,0.0739453
57,-2.8790765,-2.918912,"('unimaginative', 'imaginative')",-2.8790765,-2.9189119,-0.0398354
58,-0.14331223,-0.13341075,"('undiscriminating', 'discriminating')",-0.1433122,-0.1334108,0.0099014
59,-0.29046375,-0.31244034,"('foolish', 'wise')",-0.2904637,-0.3124403,-0.0219766
60,0.8174981,0.93497646,"('inefficient', 'efficient')",0.8174981,0.9349765,0.1174784
61,-0.018901458,-0.1942577,"('illogical', 'logical')",-0.0189015,-0.1942577,-0.1753562
62,0.8692623,0.9440048,"('incompetent', 'brilliant')",0.8692623,0.9440048,0.0747425
63,0.6465056,0.6600521,"('unperceptive', 'insightful')",0.6465056,0.6600521,0.0135465
64,-6.6160073,-6.4895678,"('shy', 'confident')",-6.6160073,-6.4895678,0.1264395
65,-0.11298922,0.017244503,"('insecure', 'secure')",-0.1129892,0.0172445,0.1302337
66,-1.0237094,-1.1346766,"('inactive', 'active')",-1.0237094,-1.1346766,-0.1109672
67,-0.17348026,-0.17896062,"('doubtful', 'determined')",-0.1734803,-0.1789606,-0.0054803
68,-0.95401716,-0.86661255,"('dependent', 'independent')",-0.9540172,-0.8666126,0.0874046
69,-1.9978917,-2.0427434,"('lazy', 'industrious')",-1.9978917,-2.0427434,-0.0448517
70,0.483691,0.5304829,"('lethargic', 'energetic')",0.483691,0.5304829,0.0467919
71,0.38958454,0.34806862,"('diffident', 'self-confident')",0.3895845,0.3480686,-0.0415159
72,0.44260523,0.49041083,"('unambitious', 'ambitious')",0.4426052,0.4904108,0.0478056
73,-3.4702713,-3.3150582,"('helpless', 'self-reliant')",-3.4702713,-3.3150582,0.1552131
74,0.11293401,0.08666765,"('undedicated', 'dedicated')",0.112934,0.0866676,-0.0262664
75,-1.374979,-1.2863623,"('meek', 'impulsive')",-1.374979,-1.2863623,0.0886167
76,0.29472843,0.34122145,"('anxious', 'daring')",0.2947284,0.3412215,0.0464931
77,-0.88524604,-0.72003984,"('unmotivated', 'motivated')",-0.885246,-0.7200398,0.1652062
78,-0.1945937,-0.2848064,"('nonresilient', 'resilient')",-0.1945937,-0.2848064,-0.0902127
79,-0.40577617,-0.35622483,"('wavering', 'unwavering')",-0.4057762,-0.3562248,0.0495514
80,-0.10782422,-0.23402886,"('dominated', 'dominating')",-0.1078242,-0.2340289,-0.1262047
81,-0.43639445,-0.3671654,"('submissive', 'aggressive')",-0.4363945,-0.3671654,0.0692291
82,5.4026666,5.502088,"('poor', 'rich')",5.4026666,5.5020881,0.0994215
83,-0.48564363,-0.52984047,"('powerless', 'powerful')",-0.4856436,-0.5298405,-0.0441969
84,-0.10898059,-0.106618404,"('inferior', 'superior')",-0.1089806,-0.1066184,0.0023622
85,-0.70900846,-0.72156537,"('insignificant', 'prestigious')",-0.7090085,-0.7215654,-0.0125569
86,1.0768371,0.89398366,"('uninfluential', 'influential')",1.0768371,0.8939837,-0.1828534
87,-0.41925162,-0.4306934,"('unsuccessful', 'successful')",-0.4192516,-0.4306934,-0.0114418
88,0.17073059,0.14216836,"('low', 'eminent')",0.1707306,0.1421684,-0.0285622
