,nursing_male,nursing_female,tuple,average_male,average_female,female-male
74,-0.022007493,-0.04617472,"('undedicated', 'dedicated')",-0.0220075,-0.0461747,-0.0241672
75,-1.1291751,-1.030771,"('meek', 'impulsive')",-1.1291751,-1.030771,0.0984041
76,-0.273314,-0.26283425,"('anxious', 'daring')",-0.273314,-0.2628343,0.0104797
77,-1.3083054,-1.2066787,"('unmotivated', 'motivated')",-1.3083054,-1.2066787,0.1016267
78,-0.40821472,-0.5724453,"('nonresilient', 'resilient')",-0.4082147,-0.5724453,-0.1642306
79,0.25109613,0.20255056,"('wavering', 'unwavering')",0.2510961,0.2025506,-0.0485455
80,-1.0690167,-1.0987902,"('dominated', 'dominating')",-1.0690167,-1.0987902,-0.0297735
81,-1.0726674,-0.89703083,"('submissive', 'aggressive')",-1.0726674,-0.8970308,0.1756366
82,6.187426,6.282248,"('poor', 'rich')",6.1874261,6.282248,0.0948219
83,-0.4592773,-0.39133295,"('powerless', 'powerful')",-0.4592773,-0.391333,0.0679443
84,0.25680184,0.1722358,"('inferior', 'superior')",0.2568018,0.1722358,-0.084566
85,0.45130756,0.26949936,"('insignificant', 'prestigious')",0.4513076,0.2694994,-0.1818082
86,0.06932607,-0.0027927384,"('uninfluential', 'influential')",0.0693261,-0.0027927,-0.0721188
87,-0.06350741,-0.085908875,"('unsuccessful', 'successful')",-0.0635074,-0.0859089,-0.0224015
88,0.027505266,-0.025744364,"('low', 'eminent')",0.0275053,-0.0257444,-0.0532497
