,jabil_male,jabil_female,tuple,inc_male,inc_female,average_male,average_female,female-male
46,-0.74508876,-0.43707383,"('uncompetitive', 'competitive')",-0.7097107,-0.4304449,-0.7273997,-0.4337594,0.2936403
47,0.03752999,0.14053851,"('stupid', 'smart')",5.3937793,5.459068,2.7156546,2.7998033,0.0841487
48,-0.5788958,-0.48923934,"('unintelligent', 'intelligent')",0.57361716,0.5675895,-0.0026393,0.0391751,0.0418144
49,-0.22807273,-0.030596755,"('unable', 'able')",-0.11235405,0.009011086,-0.1702134,-0.0107928,0.1594206
50,0.44368094,0.5048219,"('clumsy', 'skillful')",0.18782891,0.1653977,0.3157549,0.3351098,0.0193549
51,-0.29081964,-0.316565,"('uneducated', 'educated')",0.24408329,0.21520874,-0.0233682,-0.0506781,-0.0273099
52,0.43588066,-0.013454052,"('irrational', 'rational')",0.5511845,0.19197744,0.4935326,0.0892617,-0.4042709
53,-0.84505975,-1.1332912,"('uncreative', 'creative')",0.63379556,0.48320705,-0.1056321,-0.3250421,-0.21941
54,0.2750718,-0.017466642,"('incapable', 'capable')",1.3980737,1.3299282,0.8365728,0.6562307,-0.1803421
55,-0.45370817,-0.015276719,"('incompetent', 'clever')",0.16361478,0.25012854,-0.1450467,0.1174259,0.2624726
56,-0.1466706,0.16567121,"('impractical', 'practical')",0.062760144,0.1415411,-0.0419552,0.1536061,0.1955613
57,-0.17996678,-0.12471093,"('unimaginative', 'imaginative')",-2.1211925,-2.1456885,-1.1505796,-1.1351998,0.0153798
58,1.1004359,1.0656362,"('undiscriminating', 'discriminating')",0.24018526,0.18767297,0.6703106,0.6266546,-0.043656
59,1.3400139,1.097262,"('foolish', 'wise')",0.6219773,0.49306706,0.9809956,0.7951645,-0.1858311
60,-0.75464076,-0.28621906,"('inefficient', 'efficient')",-0.32107592,-0.004658878,-0.5378584,-0.145439,0.3924194
61,-0.27712715,-0.41095212,"('illogical', 'logical')",0.36975738,0.17580299,0.0463151,-0.1175746,-0.1638897
62,0.14569102,0.49279422,"('incompetent', 'brilliant')",0.30270794,0.5443381,0.2241995,0.5185661,0.2943666
63,-0.5448233,-0.4059587,"('unperceptive', 'insightful')",0.69833004,0.908592,0.0767534,0.2513166,0.1745632
64,-0.32602698,-0.14130917,"('shy', 'confident')",-6.646135,-6.5942316,-3.4860809,-3.3677704,0.1183105
65,-0.61453485,-0.36220336,"('insecure', 'secure')",-0.78168684,-0.65244365,-0.6981108,-0.5073235,0.1907873
66,-0.96742064,-1.0916374,"('inactive', 'active')",0.64307356,0.5472932,-0.1621735,-0.2721721,-0.1099986
67,-0.63700217,-0.41764155,"('doubtful', 'determined')",-0.108869955,-0.030324006,-0.3729361,-0.2239828,0.1489533
68,-0.3636887,-0.28399876,"('dependent', 'independent')",-0.6602865,-0.6726394,-0.5119876,-0.4783191,0.0336685
69,0.41105235,0.083800256,"('lazy', 'industrious')",-0.22593449,-0.3594748,0.0925589,-0.1378373,-0.2303962
70,0.40004954,0.74940157,"('lethargic', 'energetic')",0.734152,0.95117724,0.5671008,0.8502894,0.2831886
71,-0.489337,-0.7414274,"('diffident', 'self-confident')",0.58226466,0.50159883,0.0464638,-0.1199143,-0.1663781
72,-0.7707963,-0.8424328,"('unambitious', 'ambitious')",-0.98568404,-0.9932183,-0.8782402,-0.9178256,-0.0395854
73,0.75049895,0.7570548,"('helpless', 'self-reliant')",-2.594336,-2.606516,-0.9219185,-0.9247305,-0.002812
74,-0.08075568,0.16796896,"('undedicated', 'dedicated')",0.18423274,0.14267936,0.0517385,0.1553242,0.1035857
75,-0.09187368,-0.2263909,"('meek', 'impulsive')",-0.373784,-0.3914785,-0.2328288,-0.3089347,-0.0761059
76,-0.04838258,0.42146587,"('anxious', 'daring')",0.2663804,0.51565903,0.1089989,0.4685625,0.3595636
77,-1.1501693,-0.9439469,"('unmotivated', 'motivated')",-1.0929248,-0.8904705,-1.121547,-0.9172087,0.2043383
78,-0.50488126,-0.43106043,"('nonresilient', 'resilient')",0.18257487,0.354505,-0.1611532,-0.0382777,0.1228755
79,0.17102194,-0.13101482,"('wavering', 'unwavering')",0.2528554,0.15808244,0.2119387,0.0135338,-0.1984049
80,0.12496773,0.25003934,"('dominated', 'dominating')",-1.2075955,-1.0649493,-0.5413139,-0.407455,0.1338589
81,-0.7388526,-0.40326458,"('submissive', 'aggressive')",-0.7619799,-0.5513778,-0.7504163,-0.4773212,0.2730951
82,-0.31332615,-0.32731134,"('poor', 'rich')",5.8348556,5.824797,2.7607646,2.7487428,-0.0120218
83,-0.23193026,-0.30230743,"('powerless', 'powerful')",-0.9196783,-0.9144509,-0.5758042,-0.6083791,-0.0325749
84,0.29129782,0.28847337,"('inferior', 'superior')",0.97274244,0.9970562,0.6320201,0.6427648,0.0107447
85,1.2283123,0.69621104,"('insignificant', 'prestigious')",0.8909907,0.61357534,1.0596515,0.6548932,-0.4047583
86,-0.80229664,-0.992903,"('uninfluential', 'influential')",-0.3087567,-0.3820042,-0.5555267,-0.6874536,-0.1319269
87,0.4863293,0.3860189,"('unsuccessful', 'successful')",0.8869796,0.99008805,0.6866544,0.6880535,0.0013991
88,0.6547367,0.45503423,"('low', 'eminent')",0.9647524,0.8431965,0.8097445,0.6491154,-0.1606291
