,sediment_male,sediment_female,tuple,average_male,average_female,female-male
61,0.33236533,0.13685611,"('illogical', 'logical')",0.3323653,0.1368561,-0.1955092
62,1.6164114,1.8182265,"('incompetent', 'brilliant')",1.6164114,1.8182265,0.2018151
63,0.8170763,0.95231324,"('unperceptive', 'insightful')",0.8170763,0.9523132,0.1352369
64,-5.848451,-5.550663,"('shy', 'confident')",-5.8484511,-5.550663,0.2977881
65,1.0486722,1.0349032,"('insecure', 'secure')",1.0486722,1.0349032,-0.013769
66,-0.34369022,-0.3491007,"('inactive', 'active')",-0.3436902,-0.3491007,-0.0054105
67,-0.29312488,-0.32093444,"('doubtful', 'determined')",-0.2931249,-0.3209344,-0.0278095
68,-0.45534182,-0.31219435,"('dependent', 'independent')",-0.4553418,-0.3121943,0.1431475
69,-2.5599308,-2.3409688,"('lazy', 'industrious')",-2.5599308,-2.3409688,0.218962
70,1.6981454,1.7554455,"('lethargic', 'energetic')",1.6981454,1.7554455,0.0573001
71,0.113368824,0.24298444,"('diffident', 'self-confident')",0.1133688,0.2429844,0.1296156
72,1.0240806,1.1531005,"('unambitious', 'ambitious')",1.0240806,1.1531005,0.1290199
73,-3.2993882,-3.1545258,"('helpless', 'self-reliant')",-3.2993882,-3.1545258,0.1448624
74,0.25773665,0.07473575,"('undedicated', 'dedicated')",0.2577367,0.0747358,-0.1830009
75,-1.0181775,-0.8185092,"('meek', 'impulsive')",-1.0181775,-0.8185092,0.1996683
76,1.0795563,0.94174206,"('anxious', 'daring')",1.0795563,0.9417421,-0.1378142
77,-1.2794834,-1.0839876,"('unmotivated', 'motivated')",-1.2794834,-1.0839876,0.1954958
78,-0.72596,-0.6694129,"('nonresilient', 'resilient')",-0.72596,-0.6694129,0.0565471
79,-0.6190555,-0.42986465,"('wavering', 'unwavering')",-0.6190555,-0.4298646,0.1891909
80,0.12724273,-0.001636155,"('dominated', 'dominating')",0.1272427,-0.0016362,-0.1288789
81,0.79640335,0.76713973,"('submissive', 'aggressive')",0.7964033,0.7671397,-0.0292636
82,7.1253347,7.174329,"('poor', 'rich')",7.1253347,7.1743288,0.0489941
83,-0.3902946,-0.34345895,"('powerless', 'powerful')",-0.3902946,-0.343459,0.0468356
84,0.0856833,0.08293827,"('inferior', 'superior')",0.0856833,0.0829383,-0.002745
85,-1.8135908,-1.966958,"('insignificant', 'prestigious')",-1.8135908,-1.966958,-0.1533672
86,0.61617935,0.73211837,"('uninfluential', 'influential')",0.6161793,0.7321184,0.1159391
87,0.20683,0.2914287,"('unsuccessful', 'successful')",0.20683,0.2914287,0.0845987
88,0.28319523,0.2333986,"('low', 'eminent')",0.2831952,0.2333986,-0.0497966
