,shaker_male,shaker_female,tuple,average_male,average_female,female-male
35,-0.43723705,-0.775453,"('corrupt', 'incorrupt')",-0.4372371,-0.775453,-0.3382159
36,-1.6335752,-1.6994151,"('hostile', 'amicable')",-1.6335752,-1.6994151,-0.0658399
37,0.20500946,0.31119993,"('fake', 'genuine')",0.2050095,0.3111999,0.1061904
38,0.24843314,0.30458474,"('untruthful', 'truthful')",0.2484331,0.3045847,0.0561516
39,0.6405654,0.7561575,"('exploitative', 'cooperative')",0.6405654,0.7561575,0.1155921
40,-1.6680694,-1.5518682,"('stingy', 'generous')",-1.6680694,-1.5518682,0.1162012
41,0.37471282,0.5254888,"('unforgiving', 'forgiving')",0.3747128,0.5254888,0.150776
42,-0.47084725,-0.33802858,"('unreliable', 'reliable')",-0.4708472,-0.3380286,0.1328186
43,0.87972844,0.9863678,"('irresponsible', 'responsible')",0.8797284,0.9863678,0.1066394
44,-0.2336981,-0.2718284,"('prejudiced', 'unprejudiced')",-0.2336981,-0.2718284,-0.0381303
45,0.4545064,0.49552226,"('incompetent', 'competent')",0.4545064,0.4955223,0.0410159
46,-0.05431252,0.07028826,"('uncompetitive', 'competitive')",-0.0543125,0.0702883,0.1246008
47,2.5222936,2.5175765,"('stupid', 'smart')",2.5222936,2.5175765,-0.0047171
48,-0.54720145,-0.37690425,"('unintelligent', 'intelligent')",-0.5472015,-0.3769042,0.1702973
49,-0.5952648,-0.3843722,"('unable', 'able')",-0.5952648,-0.3843722,0.2108926
50,-0.40525025,-0.39945567,"('clumsy', 'skillful')",-0.4052503,-0.3994557,0.0057946
51,0.70781946,0.6336088,"('uneducated', 'educated')",0.7078195,0.6336088,-0.0742107
52,-1.0093687,-1.1423788,"('irrational', 'rational')",-1.0093687,-1.1423788,-0.1330101
53,-0.979421,-0.96715105,"('uncreative', 'creative')",-0.979421,-0.967151,0.01227
54,0.44678372,0.37483382,"('incapable', 'capable')",0.4467837,0.3748338,-0.0719499
55,0.59739965,0.70523024,"('incompetent', 'clever')",0.5973997,0.7052302,0.1078305
56,1.2024978,1.2504259,"('impractical', 'practical')",1.2024978,1.2504259,0.0479281
57,-1.2469742,-1.2843407,"('unimaginative', 'imaginative')",-1.2469742,-1.2843407,-0.0373665
58,0.25965104,0.23576221,"('undiscriminating', 'discriminating')",0.259651,0.2357622,-0.0238888
59,0.24394816,0.12584406,"('foolish', 'wise')",0.2439482,0.1258441,-0.1181041
60,0.5511449,0.8141763,"('inefficient', 'efficient')",0.5511449,0.8141763,0.2630314
61,0.08303589,0.022502527,"('illogical', 'logical')",0.0830359,0.0225025,-0.0605334
62,1.038107,1.2139562,"('incompetent', 'brilliant')",1.038107,1.2139562,0.1758492
63,0.9321684,1.1116542,"('unperceptive', 'insightful')",0.9321684,1.1116542,0.1794858
64,-2.0020218,-2.0969636,"('shy', 'confident')",-2.0020218,-2.0969636,-0.0949418
65,0.2856563,0.31339973,"('insecure', 'secure')",0.2856563,0.3133997,0.0277434
66,-1.0996492,-1.2239498,"('inactive', 'active')",-1.0996492,-1.2239498,-0.1243006
67,0.55082387,0.5875029,"('doubtful', 'determined')",0.5508239,0.5875029,0.036679
68,-0.47709927,-0.50917727,"('dependent', 'independent')",-0.4770993,-0.5091773,-0.032078
69,-1.4312192,-1.5413104,"('lazy', 'industrious')",-1.4312192,-1.5413104,-0.1100912
70,0.7857165,0.8383997,"('lethargic', 'energetic')",0.7857165,0.8383997,0.0526832
71,0.75622916,0.80491346,"('diffident', 'self-confident')",0.7562292,0.8049135,0.0486843
72,0.112298094,0.12685929,"('unambitious', 'ambitious')",0.1122981,0.1268593,0.0145612
73,-1.2329282,-1.2229844,"('helpless', 'self-reliant')",-1.2329282,-1.2229844,0.0099438
74,0.04292407,0.14431602,"('undedicated', 'dedicated')",0.0429241,0.144316,0.1013919
75,-1.1989437,-1.3022454,"('meek', 'impulsive')",-1.1989437,-1.3022454,-0.1033017
76,0.40875188,0.53011215,"('anxious', 'daring')",0.4087519,0.5301121,0.1213602
77,-1.0091512,-0.8939719,"('unmotivated', 'motivated')",-1.0091512,-0.8939719,0.1151793
78,-0.39478528,-0.36129937,"('nonresilient', 'resilient')",-0.3947853,-0.3612994,0.0334859
79,-1.5747927,-1.6834655,"('wavering', 'unwavering')",-1.5747927,-1.6834655,-0.1086728
80,0.8968104,0.80375665,"('dominated', 'dominating')",0.8968104,0.8037567,-0.0930537
81,0.29485932,0.43458015,"('submissive', 'aggressive')",0.2948593,0.4345801,0.1397208
82,1.7551932,1.831244,"('poor', 'rich')",1.7551932,1.831244,0.0760508
83,-0.78636295,-0.85647213,"('powerless', 'powerful')",-0.7863629,-0.8564721,-0.0701092
84,-0.46304986,-0.34719735,"('inferior', 'superior')",-0.4630499,-0.3471974,0.1158525
85,-1.4362274,-1.4032027,"('insignificant', 'prestigious')",-1.4362274,-1.4032027,0.0330247
86,-0.08964996,-0.20820178,"('uninfluential', 'influential')",-0.08965,-0.2082018,-0.1185518
87,0.51596206,0.41515994,"('unsuccessful', 'successful')",0.5159621,0.4151599,-0.1008022
88,-0.4887501,-0.54857475,"('low', 'eminent')",-0.4887501,-0.5485747,-0.0598246
