,magic_male,magic_female,tuple,average_male,average_female,female-male
41,0.17272371,0.12984289,"('unforgiving', 'forgiving')",0.1727237,0.1298429,-0.0428808
42,-2.6646867,-2.6338792,"('unreliable', 'reliable')",-2.6646867,-2.6338792,0.0308075
43,0.9985066,1.0567446,"('irresponsible', 'responsible')",0.9985066,1.0567446,0.058238
44,-1.1264439,-1.0995005,"('prejudiced', 'unprejudiced')",-1.1264439,-1.0995005,0.0269434
45,-0.14879864,-0.20924997,"('incompetent', 'competent')",-0.1487986,-0.20925,-0.0604514
46,-0.9141279,-0.85085183,"('uncompetitive', 'competitive')",-0.9141279,-0.8508518,0.0632761
47,5.310273,5.456591,"('stupid', 'smart')",5.3102732,5.4565911,0.1463179
48,0.49705765,0.52723765,"('unintelligent', 'intelligent')",0.4970576,0.5272377,0.0301801
49,-0.06498277,0.08292601,"('unable', 'able')",-0.0649828,0.082926,0.1479088
50,-0.29066455,-0.32282,"('clumsy', 'skillful')",-0.2906646,-0.32282,-0.0321554
51,-0.3647865,-0.31089628,"('uneducated', 'educated')",-0.3647865,-0.3108963,0.0538902
52,0.16666758,0.045772657,"('irrational', 'rational')",0.1666676,0.0457727,-0.1208949
53,0.6670161,0.66455805,"('uncreative', 'creative')",0.6670161,0.6645581,-0.002458
54,1.0732391,1.1891245,"('incapable', 'capable')",1.0732391,1.1891245,0.1158854
55,0.5020974,0.5329229,"('incompetent', 'clever')",0.5020974,0.5329229,0.0308255
56,0.39478546,0.42908436,"('impractical', 'practical')",0.3947855,0.4290844,0.0342989
57,-2.53885,-2.5608835,"('unimaginative', 'imaginative')",-2.5388501,-2.5608835,-0.0220334
58,-0.053987265,-0.10985242,"('undiscriminating', 'discriminating')",-0.0539873,-0.1098524,-0.0558651
59,0.26533198,0.26176035,"('foolish', 'wise')",0.265332,0.2617604,-0.0035716
60,0.47766843,0.65945387,"('inefficient', 'efficient')",0.4776684,0.6594539,0.1817855
61,0.46965855,0.3512996,"('illogical', 'logical')",0.4696586,0.3512996,-0.118359
62,0.7747131,0.920854,"('incompetent', 'brilliant')",0.7747131,0.920854,0.1461409
63,0.09599467,0.18078968,"('unperceptive', 'insightful')",0.0959947,0.1807897,0.084795
64,-6.507081,-6.5127864,"('shy', 'confident')",-6.507081,-6.5127864,-0.0057054
65,0.29237726,0.35300678,"('insecure', 'secure')",0.2923773,0.3530068,0.0606295
66,-0.20689508,-0.32161105,"('inactive', 'active')",-0.2068951,-0.321611,-0.1147159
67,-0.56143457,-0.4681813,"('doubtful', 'determined')",-0.5614346,-0.4681813,0.0932533
68,-1.2277031,-1.1821604,"('dependent', 'independent')",-1.2277031,-1.1821604,0.0455427
69,-1.7475085,-1.8422991,"('lazy', 'industrious')",-1.7475085,-1.8422991,-0.0947906
70,0.5394728,0.58196473,"('lethargic', 'energetic')",0.5394728,0.5819647,0.0424919
71,0.85963005,0.8706269,"('diffident', 'self-confident')",0.85963,0.8706269,0.0109969
72,0.9336264,1.0036472,"('unambitious', 'ambitious')",0.9336264,1.0036472,0.0700208
73,-3.173562,-3.1601515,"('helpless', 'self-reliant')",-3.173562,-3.1601515,0.0134105
74,-0.018928198,-0.10976385,"('undedicated', 'dedicated')",-0.0189282,-0.1097639,-0.0908357
75,-1.0717617,-1.0165852,"('meek', 'impulsive')",-1.0717617,-1.0165852,0.0551765
76,0.31971955,0.3728703,"('anxious', 'daring')",0.3197196,0.3728703,0.0531507
77,-1.2484875,-1.0425245,"('unmotivated', 'motivated')",-1.2484875,-1.0425245,0.205963
78,-0.5623111,-0.556914,"('nonresilient', 'resilient')",-0.5623111,-0.556914,0.0053971
79,-0.3886654,-0.41979292,"('wavering', 'unwavering')",-0.3886654,-0.4197929,-0.0311275
80,-0.38512987,-0.41122887,"('dominated', 'dominating')",-0.3851299,-0.4112289,-0.026099
81,-0.39002025,-0.25636363,"('submissive', 'aggressive')",-0.3900203,-0.2563636,0.1336567
82,6.4285526,6.609975,"('poor', 'rich')",6.4285526,6.6099749,0.1814223
83,-0.5164293,-0.5383594,"('powerless', 'powerful')",-0.5164293,-0.5383594,-0.0219301
84,0.36337787,0.41006088,"('inferior', 'superior')",0.3633779,0.4100609,0.046683
85,-0.22408815,-0.3262596,"('insignificant', 'prestigious')",-0.2240881,-0.3262596,-0.1021715
86,0.16605237,0.117939025,"('uninfluential', 'influential')",0.1660524,0.117939,-0.0481134
87,-0.032263637,0.038960658,"('unsuccessful', 'successful')",-0.0322636,0.0389607,0.0712243
88,-0.12413452,-0.0759112,"('low', 'eminent')",-0.1241345,-0.0759112,0.0482233
