,gran_male,gran_female,tuple,average_male,average_female,female-male
78,-0.15834825,-0.17158054,"('nonresilient', 'resilient')",-0.1583482,-0.1715805,-0.0132323
79,-0.02983727,0.22497623,"('wavering', 'unwavering')",-0.0298373,0.2249762,0.2548135
80,0.122743346,-0.046737988,"('dominated', 'dominating')",0.1227433,-0.046738,-0.1694813
81,0.3327018,0.17840461,"('submissive', 'aggressive')",0.3327018,0.1784046,-0.1542972
82,6.518753,6.773556,"('poor', 'rich')",6.5187531,6.7735562,0.2548031
83,-0.25366598,-0.32308152,"('powerless', 'powerful')",-0.253666,-0.3230815,-0.0694155
84,0.038636908,0.10607602,"('inferior', 'superior')",0.0386369,0.106076,0.0674391
85,-1.3219699,-1.0569401,"('insignificant', 'prestigious')",-1.3219699,-1.0569401,0.2650298
86,0.679428,0.6157298,"('uninfluential', 'influential')",0.679428,0.6157298,-0.0636982
87,0.34772378,0.5265172,"('unsuccessful', 'successful')",0.3477238,0.5265172,0.1787934
88,0.007066112,0.1717291,"('low', 'eminent')",0.0070661,0.1717291,0.164663
