,farming_male,farming_female,tuple,average_male,average_female,female-male
25,1.0593615,0.95779574,"('egoistic', 'altruistic')",1.0593615,0.9577957,-0.1015658
26,1.2608408,1.1912699,"('hardhearted', 'benevolent')",1.2608408,1.1912699,-0.0695709
27,1.161046,1.0319903,"('hardhearted', 'softhearted')",1.161046,1.0319903,-0.1290557
28,1.3516418,1.32059,"('disloyal', 'loyal')",1.3516418,1.32059,-0.0310518
29,-0.673567,-0.7385427,"('unfair', 'fair')",-0.673567,-0.7385427,-0.0649757
30,1.1615585,1.1349025,"('intolerant', 'tolerant')",1.1615585,1.1349025,-0.026656
31,-1.5533316,-1.4407661,"('evil', 'good')",-1.5533316,-1.4407661,0.1125655
32,1.1850201,1.0510534,"('unkind', 'kind')",1.1850201,1.0510534,-0.1339667
33,-0.32387847,-0.41995034,"('wrong', 'right')",-0.3238785,-0.4199503,-0.0960718
34,4.996277,5.1347995,"('mean', 'honorable')",4.9962769,5.1347995,0.1385226
35,-0.8067528,-0.9172383,"('corrupt', 'incorrupt')",-0.8067528,-0.9172383,-0.1104855
36,-0.6658583,-0.70893854,"('hostile', 'amicable')",-0.6658583,-0.7089385,-0.0430802
37,0.8202865,0.78328806,"('fake', 'genuine')",0.8202865,0.7832881,-0.0369984
38,0.061104365,0.031366535,"('untruthful', 'truthful')",0.0611044,0.0313665,-0.0297379
39,0.475377,0.45887637,"('exploitative', 'cooperative')",0.475377,0.4588764,-0.0165006
40,-2.1861167,-2.2674975,"('stingy', 'generous')",-2.1861167,-2.2674975,-0.0813808
41,0.10707294,0.03314673,"('unforgiving', 'forgiving')",0.1070729,0.0331467,-0.0739262
42,-2.8050592,-2.8237944,"('unreliable', 'reliable')",-2.8050592,-2.8237944,-0.0187352
43,1.0646533,1.0338186,"('irresponsible', 'responsible')",1.0646533,1.0338186,-0.0308347
44,-0.97363645,-0.9656169,"('prejudiced', 'unprejudiced')",-0.9736364,-0.9656169,0.0080195
45,-0.014168773,-0.09434189,"('incompetent', 'competent')",-0.0141688,-0.0943419,-0.0801731
46,-1.1446528,-1.2512996,"('uncompetitive', 'competitive')",-1.1446528,-1.2512996,-0.1066468
47,5.3608623,5.4689627,"('stupid', 'smart')",5.3608623,5.4689627,0.1081004
48,0.29517812,0.28079703,"('unintelligent', 'intelligent')",0.2951781,0.280797,-0.0143811
49,0.052792042,0.15204513,"('unable', 'able')",0.052792,0.1520451,0.0992531
50,-0.49546233,-0.52001727,"('clumsy', 'skillful')",-0.4954623,-0.5200173,-0.024555
51,0.2862646,0.22237435,"('uneducated', 'educated')",0.2862646,0.2223743,-0.0638903
52,-0.29047635,-0.39612013,"('irrational', 'rational')",-0.2904764,-0.3961201,-0.1056437
53,-0.1038466,-0.12466354,"('uncreative', 'creative')",-0.1038466,-0.1246635,-0.0208169
54,0.9753775,1.0669093,"('incapable', 'capable')",0.9753775,1.0669093,0.0915318
55,0.51051563,0.5207254,"('incompetent', 'clever')",0.5105156,0.5207254,0.0102098
56,0.81489134,0.7393885,"('impractical', 'practical')",0.8148913,0.7393885,-0.0755028
57,-3.1776168,-3.1563172,"('unimaginative', 'imaginative')",-3.1776168,-3.1563172,0.0212996
58,-0.4189586,-0.32821572,"('undiscriminating', 'discriminating')",-0.4189586,-0.3282157,0.0907429
59,-0.15097739,-0.14028877,"('foolish', 'wise')",-0.1509774,-0.1402888,0.0106886
60,0.44025484,0.44493315,"('inefficient', 'efficient')",0.4402548,0.4449331,0.0046783
61,0.1704598,0.018970264,"('illogical', 'logical')",0.1704598,0.0189703,-0.1514895
62,0.39103293,0.45417082,"('incompetent', 'brilliant')",0.3910329,0.4541708,0.0631379
63,-0.108565174,-0.062479537,"('unperceptive', 'insightful')",-0.1085652,-0.0624795,0.0460857
64,-6.697276,-6.722159,"('shy', 'confident')",-6.6972761,-6.7221589,-0.0248828
65,-0.15059237,-0.138253,"('insecure', 'secure')",-0.1505924,-0.138253,0.0123394
66,-0.24172749,-0.270463,"('inactive', 'active')",-0.2417275,-0.270463,-0.0287355
67,-0.042903084,0.016039833,"('doubtful', 'determined')",-0.0429031,0.0160398,0.0589429
68,-1.2496933,-1.1591827,"('dependent', 'independent')",-1.2496933,-1.1591827,0.0905106
69,-1.5017407,-1.5654498,"('lazy', 'industrious')",-1.5017407,-1.5654498,-0.0637091
70,0.93256587,0.8825749,"('lethargic', 'energetic')",0.9325659,0.8825749,-0.049991
71,1.0194746,1.0319797,"('diffident', 'self-confident')",1.0194746,1.0319797,0.0125051
72,0.39985532,0.44378,"('unambitious', 'ambitious')",0.3998553,0.44378,0.0439247
73,-3.0822134,-2.9942086,"('helpless', 'self-reliant')",-3.0822134,-2.9942086,0.0880048
74,-0.08467244,-0.19668429,"('undedicated', 'dedicated')",-0.0846724,-0.1966843,-0.1120119
75,-1.0953746,-0.9901317,"('meek', 'impulsive')",-1.0953746,-0.9901317,0.1052429
76,0.14497297,0.22398786,"('anxious', 'daring')",0.144973,0.2239879,0.0790149
77,-1.3214917,-1.2232417,"('unmotivated', 'motivated')",-1.3214917,-1.2232417,0.09825
78,-0.6375844,-0.6390365,"('nonresilient', 'resilient')",-0.6375844,-0.6390365,-0.0014521
79,-0.24704537,-0.17031682,"('wavering', 'unwavering')",-0.2470454,-0.1703168,0.0767286
80,-0.16753289,-0.22338527,"('dominated', 'dominating')",-0.1675329,-0.2233853,-0.0558524
81,-0.2493161,-0.18529005,"('submissive', 'aggressive')",-0.2493161,-0.1852901,0.064026
82,6.2910757,6.4394493,"('poor', 'rich')",6.2910757,6.4394493,0.1483736
83,-0.34346446,-0.34271583,"('powerless', 'powerful')",-0.3434645,-0.3427158,0.0007487
84,-0.018764503,0.13025251,"('inferior', 'superior')",-0.0187645,0.1302525,0.149017
85,-0.41403925,-0.33929485,"('insignificant', 'prestigious')",-0.4140393,-0.3392949,0.0747444
86,0.2857771,0.19485071,"('uninfluential', 'influential')",0.2857771,0.1948507,-0.0909264
87,-0.38868153,-0.30380106,"('unsuccessful', 'successful')",-0.3886815,-0.3038011,0.0848804
88,-0.10094455,0.0061331475,"('low', 'eminent')",-0.1009445,0.0061331,0.1070776
