,beyond_male,beyond_female,tuple,average_male,average_female,female-male
25,-0.022769183,-0.030902594,"('egoistic', 'altruistic')",-0.0227692,-0.0309026,-0.0081334
26,1.5251768,1.2444204,"('hardhearted', 'benevolent')",1.5251768,1.2444204,-0.2807564
27,2.243203,1.9351592,"('hardhearted', 'softhearted')",2.2432029,1.9351592,-0.3080437
28,1.5229852,1.3945007,"('disloyal', 'loyal')",1.5229852,1.3945007,-0.1284845
29,-0.588683,-0.71451855,"('unfair', 'fair')",-0.588683,-0.7145185,-0.1258355
30,1.141133,1.143626,"('intolerant', 'tolerant')",1.141133,1.143626,0.002493
31,-1.7396635,-2.1007931,"('evil', 'good')",-1.7396635,-2.1007931,-0.3611296
32,1.3745018,1.2713104,"('unkind', 'kind')",1.3745018,1.2713104,-0.1031914
33,-0.7158737,-0.75527996,"('wrong', 'right')",-0.7158737,-0.75528,-0.0394063
34,4.579328,4.98865,"('mean', 'honorable')",4.5793281,4.9886498,0.4093217
35,-1.1964196,-1.6651361,"('corrupt', 'incorrupt')",-1.1964196,-1.6651361,-0.4687165
36,-1.1318603,-1.5779172,"('hostile', 'amicable')",-1.1318603,-1.5779172,-0.4460569
37,1.3095353,1.1533078,"('fake', 'genuine')",1.3095353,1.1533078,-0.1562275
38,-0.5281995,-0.24148647,"('untruthful', 'truthful')",-0.5281995,-0.2414865,0.286713
39,0.9413034,1.0605316,"('exploitative', 'cooperative')",0.9413034,1.0605316,0.1192282
40,-0.6994292,-0.99081933,"('stingy', 'generous')",-0.6994292,-0.9908193,-0.2913901
41,0.8285164,0.45217365,"('unforgiving', 'forgiving')",0.8285164,0.4521737,-0.3763427
42,-1.7852964,-1.8186505,"('unreliable', 'reliable')",-1.7852964,-1.8186505,-0.0333541
43,1.3304179,1.4706193,"('irresponsible', 'responsible')",1.3304179,1.4706193,0.1402014
44,-1.0665535,-1.1745757,"('prejudiced', 'unprejudiced')",-1.0665535,-1.1745757,-0.1080222
45,1.2447473,0.9657443,"('incompetent', 'competent')",1.2447473,0.9657443,-0.279003
46,0.25249803,0.09739746,"('uncompetitive', 'competitive')",0.252498,0.0973975,-0.1551005
47,4.9306703,5.0832286,"('stupid', 'smart')",4.9306703,5.0832286,0.1525583
48,0.50803185,0.7069918,"('unintelligent', 'intelligent')",0.5080318,0.7069918,0.19896
49,-0.19801219,0.08043477,"('unable', 'able')",-0.1980122,0.0804348,0.278447
50,-0.27136445,-0.27183282,"('clumsy', 'skillful')",-0.2713645,-0.2718328,-0.0004683
51,0.7156855,0.7872473,"('uneducated', 'educated')",0.7156855,0.7872473,0.0715618
52,-0.50511885,-0.7279051,"('irrational', 'rational')",-0.5051188,-0.7279051,-0.2227863
53,-0.38783002,-0.4984252,"('uncreative', 'creative')",-0.38783,-0.4984252,-0.1105952
54,0.31084156,0.5796382,"('incapable', 'capable')",0.3108416,0.5796382,0.2687966
55,1.4346858,1.6323597,"('incompetent', 'clever')",1.4346858,1.6323597,0.1976739
56,0.65607584,0.8193393,"('impractical', 'practical')",0.6560758,0.8193393,0.1632635
57,-2.10739,-2.4524305,"('unimaginative', 'imaginative')",-2.1073899,-2.4524305,-0.3450406
58,0.8191038,0.6079725,"('undiscriminating', 'discriminating')",0.8191038,0.6079725,-0.2111313
59,-0.5862277,-0.58668315,"('foolish', 'wise')",-0.5862277,-0.5866832,-0.0004555
60,0.80425286,1.3047872,"('inefficient', 'efficient')",0.8042529,1.3047872,0.5005343
61,0.90378386,0.7118887,"('illogical', 'logical')",0.9037839,0.7118887,-0.1918952
62,0.7269887,1.255444,"('incompetent', 'brilliant')",0.7269887,1.255444,0.5284553
63,0.3476425,0.5358802,"('unperceptive', 'insightful')",0.3476425,0.5358802,0.1882377
64,-6.1415744,-6.052234,"('shy', 'confident')",-6.1415744,-6.0522342,0.0893402
65,1.1453427,1.3177308,"('insecure', 'secure')",1.1453427,1.3177308,0.1723881
66,-0.20102325,-0.52860653,"('inactive', 'active')",-0.2010233,-0.5286065,-0.3275832
67,-0.95322496,-0.85774356,"('doubtful', 'determined')",-0.953225,-0.8577436,0.0954814
68,-0.8376712,-0.58483285,"('dependent', 'independent')",-0.8376712,-0.5848328,0.2528384
69,-2.0849972,-2.2461836,"('lazy', 'industrious')",-2.0849972,-2.2461836,-0.1611864
70,2.0343745,1.8968731,"('lethargic', 'energetic')",2.0343745,1.8968731,-0.1375014
71,0.11929472,0.11299428,"('diffident', 'self-confident')",0.1192947,0.1129943,-0.0063004
72,0.878933,1.0705515,"('unambitious', 'ambitious')",0.878933,1.0705515,0.1916185
73,-2.7408876,-2.6351748,"('helpless', 'self-reliant')",-2.7408876,-2.6351748,0.1057128
74,0.44332212,0.1861274,"('undedicated', 'dedicated')",0.4433221,0.1861274,-0.2571947
75,-1.4632466,-1.6180214,"('meek', 'impulsive')",-1.4632466,-1.6180214,-0.1547748
76,1.073467,1.1559187,"('anxious', 'daring')",1.073467,1.1559187,0.0824517
77,-1.8332158,-1.501651,"('unmotivated', 'motivated')",-1.8332158,-1.501651,0.3315648
78,-0.76827693,-0.7340809,"('nonresilient', 'resilient')",-0.7682769,-0.7340809,0.034196
79,-0.5218294,-0.7203821,"('wavering', 'unwavering')",-0.5218294,-0.7203821,-0.1985527
80,0.7274007,0.73051745,"('dominated', 'dominating')",0.7274007,0.7305174,0.0031167
81,0.072984226,0.21535528,"('submissive', 'aggressive')",0.0729842,0.2153553,0.1423711
82,5.849408,5.893736,"('poor', 'rich')",5.8494081,5.8937359,0.0443278
83,-0.8117275,-0.75903803,"('powerless', 'powerful')",-0.8117275,-0.759038,0.0526895
84,0.23602796,0.21256089,"('inferior', 'superior')",0.236028,0.2125609,-0.0234671
85,-1.3822687,-1.5471821,"('insignificant', 'prestigious')",-1.3822687,-1.5471821,-0.1649134
86,0.8112894,0.62969285,"('uninfluential', 'influential')",0.8112894,0.6296929,-0.1815965
87,0.6369323,0.76599747,"('unsuccessful', 'successful')",0.6369323,0.7659975,0.1290652
88,-0.16361168,-0.071657546,"('low', 'eminent')",-0.1636117,-0.0716575,0.0919542
