,reveal_male,reveal_female,tuple,average_male,average_female,female-male
53,0.35378414,0.35158315,"('uncreative', 'creative')",0.3537841,0.3515832,-0.0022009
54,1.153412,1.3316315,"('incapable', 'capable')",1.153412,1.3316315,0.1782195
55,1.5498111,1.4931507,"('incompetent', 'clever')",1.5498111,1.4931507,-0.0566604
56,0.70457995,0.691375,"('impractical', 'practical')",0.7045799,0.691375,-0.0132049
57,-2.1366186,-2.1304905,"('unimaginative', 'imaginative')",-2.1366186,-2.1304905,0.0061281
58,0.048686225,0.010578129,"('undiscriminating', 'discriminating')",0.0486862,0.0105781,-0.0381081
59,-0.42604277,-0.30393153,"('foolish', 'wise')",-0.4260428,-0.3039315,0.1221113
60,0.8778708,0.98695284,"('inefficient', 'efficient')",0.8778708,0.9869528,0.109082
61,0.68811446,0.53333473,"('illogical', 'logical')",0.6881145,0.5333347,-0.1547798
62,1.4980385,1.6074913,"('incompetent', 'brilliant')",1.4980385,1.6074913,0.1094528
63,0.7685117,0.8399221,"('unperceptive', 'insightful')",0.7685117,0.8399221,0.0714104
64,-5.810961,-5.798392,"('shy', 'confident')",-5.8109608,-5.7983918,0.012569
65,1.1292483,1.055877,"('insecure', 'secure')",1.1292483,1.055877,-0.0733713
66,-0.106336445,-0.12887837,"('inactive', 'active')",-0.1063364,-0.1288784,-0.022542
67,-0.84081703,-0.7189738,"('doubtful', 'determined')",-0.840817,-0.7189738,0.1218432
68,-0.4678325,-0.4488675,"('dependent', 'independent')",-0.4678325,-0.4488675,0.018965
69,-1.9963032,-1.9948561,"('lazy', 'industrious')",-1.9963032,-1.9948561,0.0014471
70,1.832527,1.863799,"('lethargic', 'energetic')",1.832527,1.863799,0.031272
71,0.23361221,0.3298561,"('diffident', 'self-confident')",0.2336122,0.3298561,0.0962439
72,1.0711364,1.140989,"('unambitious', 'ambitious')",1.0711364,1.1409889,0.0698525
73,-3.3550076,-3.337797,"('helpless', 'self-reliant')",-3.3550076,-3.3377969,0.0172107
74,0.11377235,0.007666463,"('undedicated', 'dedicated')",0.1137723,0.0076665,-0.1061058
75,-0.8382521,-0.67239535,"('meek', 'impulsive')",-0.8382521,-0.6723953,0.1658568
76,1.2752702,1.2038095,"('anxious', 'daring')",1.2752702,1.2038095,-0.0714607
77,-1.0702899,-0.98119694,"('unmotivated', 'motivated')",-1.0702899,-0.9811969,0.089093
78,-0.4304956,-0.462769,"('nonresilient', 'resilient')",-0.4304956,-0.462769,-0.0322734
79,-0.40091667,-0.48396254,"('wavering', 'unwavering')",-0.4009167,-0.4839625,-0.0830458
80,0.19392645,0.1060622,"('dominated', 'dominating')",0.1939265,0.1060622,-0.0878643
81,0.5135002,0.60406977,"('submissive', 'aggressive')",0.5135002,0.6040698,0.0905696
82,6.3160443,6.590252,"('poor', 'rich')",6.3160443,6.5902519,0.2742076
83,-0.26923266,-0.2391825,"('powerless', 'powerful')",-0.2692327,-0.2391825,0.0300502
84,0.16702929,0.19590957,"('inferior', 'superior')",0.1670293,0.1959096,0.0288803
85,-1.6457229,-1.708771,"('insignificant', 'prestigious')",-1.6457229,-1.708771,-0.0630481
86,0.64362115,0.65713316,"('uninfluential', 'influential')",0.6436211,0.6571332,0.0135121
87,0.015684541,0.10741504,"('unsuccessful', 'successful')",0.0156845,0.107415,0.0917305
88,0.19500802,0.27796456,"('low', 'eminent')",0.195008,0.2779646,0.0829566
