,hold_male,hold_female,tuple,average_male,average_female,female-male
37,0.94235724,0.87795234,"('fake', 'genuine')",0.9423572,0.8779523,-0.0644049
38,0.1445471,0.159155,"('untruthful', 'truthful')",0.1445471,0.159155,0.0146079
39,-0.19891213,-0.22322191,"('exploitative', 'cooperative')",-0.1989121,-0.2232219,-0.0243098
40,-1.4684509,-1.5371408,"('stingy', 'generous')",-1.4684509,-1.5371408,-0.0686899
41,-0.029522989,-0.076925576,"('unforgiving', 'forgiving')",-0.029523,-0.0769256,-0.0474026
42,-1.8957956,-1.9982522,"('unreliable', 'reliable')",-1.8957956,-1.9982522,-0.1024566
43,1.3737645,1.2016444,"('irresponsible', 'responsible')",1.3737645,1.2016444,-0.1721201
44,-1.1610188,-1.3119496,"('prejudiced', 'unprejudiced')",-1.1610188,-1.3119496,-0.1509308
45,0.3828038,0.36920786,"('incompetent', 'competent')",0.3828038,0.3692079,-0.0135959
46,-0.59275186,-0.683429,"('uncompetitive', 'competitive')",-0.5927519,-0.683429,-0.0906771
47,5.6224995,5.821232,"('stupid', 'smart')",5.6224995,5.8212318,0.1987323
48,0.9512001,0.8378461,"('unintelligent', 'intelligent')",0.9512001,0.8378461,-0.113354
49,0.047688406,0.22962803,"('unable', 'able')",0.0476884,0.229628,0.1819396
50,0.15783425,0.24257535,"('clumsy', 'skillful')",0.1578342,0.2425753,0.0847411
51,0.5200434,0.4481039,"('uneducated', 'educated')",0.5200434,0.4481039,-0.0719395
52,-0.19142886,-0.056687515,"('irrational', 'rational')",-0.1914289,-0.0566875,0.1347414
53,0.3232758,0.35732287,"('uncreative', 'creative')",0.3232758,0.3573229,0.0340471
54,1.2057468,1.4323058,"('incapable', 'capable')",1.2057468,1.4323058,0.226559
55,0.9355701,0.7840204,"('incompetent', 'clever')",0.9355701,0.7840204,-0.1515497
56,0.53001213,0.4423628,"('impractical', 'practical')",0.5300121,0.4423628,-0.0876493
57,-2.8651733,-2.8973384,"('unimaginative', 'imaginative')",-2.8651733,-2.8973384,-0.0321651
58,-0.3640702,-0.37878978,"('undiscriminating', 'discriminating')",-0.3640702,-0.3787898,-0.0147196
59,0.303482,0.5317206,"('foolish', 'wise')",0.303482,0.5317206,0.2282386
60,0.30619323,0.14499846,"('inefficient', 'efficient')",0.3061932,0.1449985,-0.1611947
61,0.49021778,0.3787309,"('illogical', 'logical')",0.4902178,0.3787309,-0.1114869
62,1.4551563,1.4362334,"('incompetent', 'brilliant')",1.4551563,1.4362334,-0.0189229
63,1.0335189,1.0512737,"('unperceptive', 'insightful')",1.0335189,1.0512737,0.0177548
64,-5.7398567,-5.81053,"('shy', 'confident')",-5.7398567,-5.8105302,-0.0706735
65,0.9737602,0.7139026,"('insecure', 'secure')",0.9737602,0.7139026,-0.2598576
66,-0.1424614,-0.052102797,"('inactive', 'active')",-0.1424614,-0.0521028,0.0903586
67,-0.7572906,-0.7301928,"('doubtful', 'determined')",-0.7572906,-0.7301928,0.0270978
68,-0.23652494,-0.24463718,"('dependent', 'independent')",-0.2365249,-0.2446372,-0.0081123
69,-1.6563706,-1.4528822,"('lazy', 'industrious')",-1.6563706,-1.4528822,0.2034884
70,1.1233054,1.0117989,"('lethargic', 'energetic')",1.1233054,1.0117989,-0.1115065
71,0.45134345,0.6624429,"('diffident', 'self-confident')",0.4513434,0.6624429,0.2110995
72,0.95174515,0.8958666,"('unambitious', 'ambitious')",0.9517452,0.8958666,-0.0558786
73,-3.323467,-3.215051,"('helpless', 'self-reliant')",-3.323467,-3.2150509,0.1084161
74,0.11377333,-0.007318318,"('undedicated', 'dedicated')",0.1137733,-0.0073183,-0.1210916
75,-0.8764044,-0.7115201,"('meek', 'impulsive')",-0.8764044,-0.7115201,0.1648843
76,0.84364414,0.6342961,"('anxious', 'daring')",0.8436441,0.6342961,-0.209348
77,-1.1983465,-1.1997311,"('unmotivated', 'motivated')",-1.1983465,-1.1997311,-0.0013846
78,-0.32205686,-0.29420915,"('nonresilient', 'resilient')",-0.3220569,-0.2942092,0.0278477
79,0.118193306,0.25658995,"('wavering', 'unwavering')",0.1181933,0.2565899,0.1383966
80,0.1445781,-0.038678855,"('dominated', 'dominating')",0.1445781,-0.0386789,-0.183257
81,0.0738499,-0.07288875,"('submissive', 'aggressive')",0.0738499,-0.0728887,-0.1467386
82,6.449401,6.6657553,"('poor', 'rich')",6.4494009,6.6657553,0.2163544
83,-0.5466429,-0.6267835,"('powerless', 'powerful')",-0.5466429,-0.6267835,-0.0801406
84,0.13336499,0.14832692,"('inferior', 'superior')",0.133365,0.1483269,0.0149619
85,-1.3006338,-1.1556647,"('insignificant', 'prestigious')",-1.3006338,-1.1556647,0.1449691
86,0.35981774,0.32148853,"('uninfluential', 'influential')",0.3598177,0.3214885,-0.0383292
87,0.31245944,0.45899057,"('unsuccessful', 'successful')",0.3124594,0.4589906,0.1465312
88,0.17186427,0.23068959,"('low', 'eminent')",0.1718643,0.2306896,0.0588253
