,jerk_male,jerk_female,tuple,average_male,average_female,female-male
43,1.1801876,1.4158881,"('irresponsible', 'responsible')",1.1801876,1.4158881,0.2357005
44,-1.0437739,-1.4527848,"('prejudiced', 'unprejudiced')",-1.0437739,-1.4527848,-0.4090109
45,0.70029384,0.66290414,"('incompetent', 'competent')",0.7002938,0.6629041,-0.0373897
46,-0.03410492,0.057213172,"('uncompetitive', 'competitive')",-0.0341049,0.0572132,0.0913181
47,4.60703,5.0789614,"('stupid', 'smart')",4.6070299,5.0789614,0.4719315
48,0.4834309,0.6997529,"('unintelligent', 'intelligent')",0.4834309,0.6997529,0.216322
49,-0.3849518,-0.06915836,"('unable', 'able')",-0.3849518,-0.0691584,0.3157934
50,-0.4324187,-0.26575586,"('clumsy', 'skillful')",-0.4324187,-0.2657559,0.1666628
51,0.77930635,0.99116147,"('uneducated', 'educated')",0.7793064,0.9911615,0.2118551
52,-0.5468881,-0.60799277,"('irrational', 'rational')",-0.5468881,-0.6079928,-0.0611047
53,-0.3435877,-0.20773444,"('uncreative', 'creative')",-0.3435877,-0.2077344,0.1358533
54,0.5921844,0.98387796,"('incapable', 'capable')",0.5921844,0.983878,0.3916936
55,1.3030025,1.559093,"('incompetent', 'clever')",1.3030025,1.559093,0.2560905
56,0.70985794,1.0371813,"('impractical', 'practical')",0.7098579,1.0371813,0.3273234
57,-1.5723597,-1.7860276,"('unimaginative', 'imaginative')",-1.5723597,-1.7860276,-0.2136679
58,0.44234073,0.35256135,"('undiscriminating', 'discriminating')",0.4423407,0.3525614,-0.0897793
59,-0.32949728,-0.18957546,"('foolish', 'wise')",-0.3294973,-0.1895755,0.1399218
60,0.8020366,1.1608174,"('inefficient', 'efficient')",0.8020366,1.1608174,0.3587808
61,0.2821668,0.35747653,"('illogical', 'logical')",0.2821668,0.3574765,0.0753097
62,0.9661165,1.5519553,"('incompetent', 'brilliant')",0.9661165,1.5519553,0.5858388
63,0.3581121,0.76326287,"('unperceptive', 'insightful')",0.3581121,0.7632629,0.4051508
64,-5.5260396,-5.461184,"('shy', 'confident')",-5.5260396,-5.461184,0.0648556
65,1.0303415,1.3955994,"('insecure', 'secure')",1.0303415,1.3955994,0.3652579
66,-0.26236373,-0.5428606,"('inactive', 'active')",-0.2623637,-0.5428606,-0.2804969
67,-0.7875206,-0.9151891,"('doubtful', 'determined')",-0.7875206,-0.9151891,-0.1276685
68,-0.78489053,-0.37454718,"('dependent', 'independent')",-0.7848905,-0.3745472,0.4103433
69,-2.17348,-2.2583437,"('lazy', 'industrious')",-2.17348,-2.2583437,-0.0848637
70,2.0640295,2.1250224,"('lethargic', 'energetic')",2.0640295,2.1250224,0.0609929
71,-0.015817354,0.2637596,"('diffident', 'self-confident')",-0.0158174,0.2637596,0.279577
72,1.0353602,1.3310293,"('unambitious', 'ambitious')",1.0353602,1.3310293,0.2956691
73,-2.6959293,-2.540346,"('helpless', 'self-reliant')",-2.6959293,-2.5403459,0.1555834
74,0.45835978,0.3606024,"('undedicated', 'dedicated')",0.4583598,0.3606024,-0.0977574
75,-0.8294092,-0.96558326,"('meek', 'impulsive')",-0.8294092,-0.9655833,-0.1361741
76,0.83132756,0.8191756,"('anxious', 'daring')",0.8313276,0.8191756,-0.012152
77,-1.4207842,-1.1980253,"('unmotivated', 'motivated')",-1.4207842,-1.1980253,0.2227589
78,-1.0173811,-0.86614066,"('nonresilient', 'resilient')",-1.0173811,-0.8661407,0.1512404
79,-0.46821284,-0.48682305,"('wavering', 'unwavering')",-0.4682128,-0.4868231,-0.0186103
80,0.49800444,0.41441733,"('dominated', 'dominating')",0.4980044,0.4144173,-0.0835871
81,0.535752,0.5778142,"('submissive', 'aggressive')",0.535752,0.5778142,0.0420622
82,5.942258,6.4712424,"('poor', 'rich')",5.9422579,6.4712424,0.5289845
83,-0.2747877,-0.32260618,"('powerless', 'powerful')",-0.2747877,-0.3226062,-0.0478185
84,0.108222224,0.17947571,"('inferior', 'superior')",0.1082222,0.1794757,0.0712535
85,-1.6863711,-1.9641112,"('insignificant', 'prestigious')",-1.6863711,-1.9641112,-0.2777401
86,0.9168387,0.96595794,"('uninfluential', 'influential')",0.9168387,0.9659579,0.0491192
87,-0.04800694,0.42815268,"('unsuccessful', 'successful')",-0.0480069,0.4281527,0.4761596
88,-0.059057675,0.0057128593,"('low', 'eminent')",-0.0590577,0.0057129,0.0647706
