,ford_male,ford_female,tuple,average_male,average_female,female-male
37,0.2194657,0.29118055,"('fake', 'genuine')",0.2194657,0.2911806,0.0717149
38,0.7704972,0.7370829,"('untruthful', 'truthful')",0.7704972,0.7370829,-0.0334143
39,1.0914297,1.1093274,"('exploitative', 'cooperative')",1.0914297,1.1093274,0.0178977
40,-1.2898923,-1.3680449,"('stingy', 'generous')",-1.2898923,-1.3680449,-0.0781526
41,1.3638868,1.3042525,"('unforgiving', 'forgiving')",1.3638868,1.3042525,-0.0596343
42,-3.6273634,-3.6825204,"('unreliable', 'reliable')",-3.6273634,-3.6825204,-0.055157
43,0.9543808,0.9563778,"('irresponsible', 'responsible')",0.9543808,0.9563778,0.001997
44,-1.8408072,-1.9191419,"('prejudiced', 'unprejudiced')",-1.8408072,-1.9191419,-0.0783347
45,-0.28099495,-0.22562954,"('incompetent', 'competent')",-0.280995,-0.2256295,0.0553655
46,-0.58597565,-0.63385415,"('uncompetitive', 'competitive')",-0.5859756,-0.6338542,-0.0478786
47,5.2795134,5.4900966,"('stupid', 'smart')",5.2795134,5.4900966,0.2105832
48,1.0192091,1.0416366,"('unintelligent', 'intelligent')",1.0192091,1.0416366,0.0224275
49,0.039904334,0.09489001,"('unable', 'able')",0.0399043,0.09489,0.0549857
50,-0.7709152,-0.74962,"('clumsy', 'skillful')",-0.7709152,-0.74962,0.0212952
51,-0.60605234,-0.69080055,"('uneducated', 'educated')",-0.6060523,-0.6908005,-0.0847482
52,0.48741886,0.34750843,"('irrational', 'rational')",0.4874189,0.3475084,-0.1399105
53,1.0199316,1.0408108,"('uncreative', 'creative')",1.0199316,1.0408108,0.0208792
54,1.0251672,1.0801891,"('incapable', 'capable')",1.0251672,1.0801891,0.0550219
55,0.03870319,0.106024295,"('incompetent', 'clever')",0.0387032,0.1060243,0.0673211
56,0.6949604,0.5994567,"('impractical', 'practical')",0.6949604,0.5994567,-0.0955037
57,-2.7762253,-2.8553214,"('unimaginative', 'imaginative')",-2.7762253,-2.8553214,-0.0790961
58,-0.13400817,-0.14943272,"('undiscriminating', 'discriminating')",-0.1340082,-0.1494327,-0.0154245
59,0.15450454,0.16285539,"('foolish', 'wise')",0.1545045,0.1628554,0.0083509
60,-0.03847157,0.018499043,"('inefficient', 'efficient')",-0.0384716,0.018499,0.0569706
61,1.1010551,0.94256085,"('illogical', 'logical')",1.1010551,0.9425609,-0.1584942
62,0.34892416,0.45321748,"('incompetent', 'brilliant')",0.3489242,0.4532175,0.1042933
63,0.7444673,0.80246377,"('unperceptive', 'insightful')",0.7444673,0.8024638,0.0579965
64,-6.239564,-6.509991,"('shy', 'confident')",-6.2395639,-6.5099912,-0.2704273
65,-0.27604473,-0.2997918,"('insecure', 'secure')",-0.2760447,-0.2997918,-0.0237471
66,-0.1437839,-0.15411347,"('inactive', 'active')",-0.1437839,-0.1541135,-0.0103296
67,-0.30612063,-0.36505163,"('doubtful', 'determined')",-0.3061206,-0.3650516,-0.058931
68,-0.9792467,-1.0059029,"('dependent', 'independent')",-0.9792467,-1.0059029,-0.0266562
69,-0.49026778,-0.5546258,"('lazy', 'industrious')",-0.4902678,-0.5546258,-0.064358
70,-0.62632275,-0.5955305,"('lethargic', 'energetic')",-0.6263227,-0.5955305,0.0307922
71,0.8311139,0.8838803,"('diffident', 'self-confident')",0.8311139,0.8838803,0.0527664
72,0.16974989,0.16493076,"('unambitious', 'ambitious')",0.1697499,0.1649308,-0.0048191
73,-3.165857,-3.2718441,"('helpless', 'self-reliant')",-3.1658571,-3.2718441,-0.105987
74,0.07727006,0.0015889332,"('undedicated', 'dedicated')",0.0772701,0.0015889,-0.0756812
75,-0.6919176,-0.6980408,"('meek', 'impulsive')",-0.6919176,-0.6980408,-0.0061232
76,-0.13703363,-0.0899221,"('anxious', 'daring')",-0.1370336,-0.0899221,0.0471115
77,-0.7352953,-0.64924145,"('unmotivated', 'motivated')",-0.7352953,-0.6492414,0.0860539
78,0.49700832,0.53601396,"('nonresilient', 'resilient')",0.4970083,0.536014,0.0390057
79,0.31002262,0.31626785,"('wavering', 'unwavering')",0.3100226,0.3162678,0.0062452
80,-0.5421253,-0.59774816,"('dominated', 'dominating')",-0.5421253,-0.5977482,-0.0556229
81,-0.99601996,-0.92192864,"('submissive', 'aggressive')",-0.99602,-0.9219286,0.0740914
82,4.3625374,4.601891,"('poor', 'rich')",4.3625374,4.601891,0.2393536
83,-0.0065458566,-0.124950856,"('powerless', 'powerful')",-0.0065459,-0.1249509,-0.118405
84,0.7569995,0.6443141,"('inferior', 'superior')",0.7569995,0.6443141,-0.1126854
85,0.9759939,0.93197656,"('insignificant', 'prestigious')",0.9759939,0.9319766,-0.0440173
86,0.5335393,0.40808704,"('uninfluential', 'influential')",0.5335393,0.408087,-0.1254523
87,0.21338281,0.25342432,"('unsuccessful', 'successful')",0.2133828,0.2534243,0.0400415
88,-0.0878505,-0.14613302,"('low', 'eminent')",-0.0878505,-0.146133,-0.0582825
