,agenda_male,agenda_female,tuple,average_male,average_female,female-male
40,-1.402801,-1.4602267,"('stingy', 'generous')",-1.402801,-1.4602267,-0.0574257
41,0.44751358,0.20670193,"('unforgiving', 'forgiving')",0.4475136,0.2067019,-0.2408117
42,-2.2288513,-2.1579485,"('unreliable', 'reliable')",-2.2288513,-2.1579485,0.0709028
43,1.6753379,1.7257417,"('irresponsible', 'responsible')",1.6753379,1.7257417,0.0504038
44,-1.5177882,-1.6632389,"('prejudiced', 'unprejudiced')",-1.5177882,-1.6632389,-0.1454507
45,0.9329039,0.7623835,"('incompetent', 'competent')",0.9329039,0.7623835,-0.1705204
46,0.18780902,0.22898641,"('uncompetitive', 'competitive')",0.187809,0.2289864,0.0411774
47,5.3965707,5.5767283,"('stupid', 'smart')",5.3965707,5.5767283,0.1801576
48,0.8011822,0.8970272,"('unintelligent', 'intelligent')",0.8011822,0.8970272,0.095845
49,-0.10695317,0.11305819,"('unable', 'able')",-0.1069532,0.1130582,0.2200114
50,-0.5021135,-0.3377381,"('clumsy', 'skillful')",-0.5021135,-0.3377381,0.1643754
51,0.7948823,0.91090816,"('uneducated', 'educated')",0.7948823,0.9109082,0.1160259
52,-0.74824095,-0.87369657,"('irrational', 'rational')",-0.7482409,-0.8736966,-0.1254557
53,-0.34653533,-0.3957734,"('uncreative', 'creative')",-0.3465353,-0.3957734,-0.0492381
54,0.69797015,0.89389634,"('incapable', 'capable')",0.6979702,0.8938963,0.1959261
55,1.5736368,1.6576443,"('incompetent', 'clever')",1.5736368,1.6576443,0.0840075
56,0.82915527,0.9673949,"('impractical', 'practical')",0.8291553,0.9673949,0.1382396
57,-1.7058637,-1.899372,"('unimaginative', 'imaginative')",-1.7058637,-1.899372,-0.1935083
58,0.3466155,0.18732244,"('undiscriminating', 'discriminating')",0.3466155,0.1873224,-0.1592931
59,-0.5944622,-0.52287155,"('foolish', 'wise')",-0.5944622,-0.5228716,0.0715906
60,1.4186982,1.6733245,"('inefficient', 'efficient')",1.4186982,1.6733245,0.2546263
61,0.8589899,0.6840715,"('illogical', 'logical')",0.8589899,0.6840715,-0.1749184
62,1.2769529,1.5539079,"('incompetent', 'brilliant')",1.2769529,1.5539079,0.276955
63,0.78834605,0.8859247,"('unperceptive', 'insightful')",0.7883461,0.8859247,0.0975786
64,-5.9509516,-5.8384714,"('shy', 'confident')",-5.9509516,-5.8384714,0.1124802
65,1.1471802,1.3722254,"('insecure', 'secure')",1.1471802,1.3722254,0.2250452
66,-0.46817693,-0.6706087,"('inactive', 'active')",-0.4681769,-0.6706087,-0.2024318
67,-0.5425925,-0.6008036,"('doubtful', 'determined')",-0.5425925,-0.6008036,-0.0582111
68,-0.5622833,-0.30367285,"('dependent', 'independent')",-0.5622833,-0.3036729,0.2586104
69,-2.3602731,-2.3591828,"('lazy', 'industrious')",-2.3602731,-2.3591828,0.0010903
70,2.1742656,2.1479743,"('lethargic', 'energetic')",2.1742656,2.1479743,-0.0262913
71,-0.028874617,0.13034841,"('diffident', 'self-confident')",-0.0288746,0.1303484,0.159223
72,1.0289305,1.2501125,"('unambitious', 'ambitious')",1.0289305,1.2501125,0.221182
73,-3.0433807,-2.867224,"('helpless', 'self-reliant')",-3.0433807,-2.867224,0.1761567
74,0.49316216,0.2823644,"('undedicated', 'dedicated')",0.4931622,0.2823644,-0.2107978
75,-1.337233,-1.3728613,"('meek', 'impulsive')",-1.3372329,-1.3728613,-0.0356284
76,0.7919719,0.73021966,"('anxious', 'daring')",0.7919719,0.7302197,-0.0617522
77,-1.0450301,-0.8186673,"('unmotivated', 'motivated')",-1.0450301,-0.8186673,0.2263628
78,-0.6609333,-0.5882121,"('nonresilient', 'resilient')",-0.6609333,-0.5882121,0.0727212
79,-0.7834969,-0.8375198,"('wavering', 'unwavering')",-0.7834969,-0.8375198,-0.0540229
80,0.6958134,0.5694313,"('dominated', 'dominating')",0.6958134,0.5694313,-0.1263821
81,0.5241244,0.5412013,"('submissive', 'aggressive')",0.5241244,0.5412013,0.0170769
82,6.308801,6.6241407,"('poor', 'rich')",6.3088012,6.6241407,0.3153395
83,-0.33450747,-0.2811983,"('powerless', 'powerful')",-0.3345075,-0.2811983,0.0533092
84,0.06396991,0.115219295,"('inferior', 'superior')",0.0639699,0.1152193,0.0512494
85,-1.8646584,-2.0001264,"('insignificant', 'prestigious')",-1.8646584,-2.0001264,-0.135468
86,1.2223755,1.1772618,"('uninfluential', 'influential')",1.2223755,1.1772618,-0.0451137
87,0.20629206,0.40083614,"('unsuccessful', 'successful')",0.2062921,0.4008361,0.194544
88,0.151342,0.19982566,"('low', 'eminent')",0.151342,0.1998257,0.0484837
