,baseboard_male,baseboard_female,tuple,average_male,average_female,female-male
47,2.8657045,2.983982,"('stupid', 'smart')",2.8657045,2.9839821,0.1182776
48,0.32265416,0.34819868,"('unintelligent', 'intelligent')",0.3226542,0.3481987,0.0255445
49,-0.6360163,-0.476928,"('unable', 'able')",-0.6360163,-0.476928,0.1590883
50,-0.11500591,-0.026374761,"('clumsy', 'skillful')",-0.1150059,-0.0263748,0.0886311
51,-0.10967964,-0.06856772,"('uneducated', 'educated')",-0.1096796,-0.0685677,0.0411119
52,-0.9337155,-1.185083,"('irrational', 'rational')",-0.9337155,-1.185083,-0.2513675
53,-0.7477759,-0.8020235,"('uncreative', 'creative')",-0.7477759,-0.8020235,-0.0542476
54,0.26956585,0.29341713,"('incapable', 'capable')",0.2695659,0.2934171,0.0238512
55,0.9958626,1.1624905,"('incompetent', 'clever')",0.9958626,1.1624905,0.1666279
56,1.5058519,1.5626144,"('impractical', 'practical')",1.5058519,1.5626144,0.0567625
57,-1.7210999,-1.7348214,"('unimaginative', 'imaginative')",-1.7210999,-1.7348214,-0.0137215
58,-0.066607624,-0.09324634,"('undiscriminating', 'discriminating')",-0.0666076,-0.0932463,-0.0266387
59,-0.451834,-0.5640996,"('foolish', 'wise')",-0.451834,-0.5640996,-0.1122656
60,1.4649895,1.6258583,"('inefficient', 'efficient')",1.4649895,1.6258583,0.1608688
61,0.68827534,0.54571116,"('illogical', 'logical')",0.6882753,0.5457112,-0.1425641
62,0.99329615,1.1965197,"('incompetent', 'brilliant')",0.9932961,1.1965197,0.2032236
63,0.33507216,0.40009943,"('unperceptive', 'insightful')",0.3350722,0.4000994,0.0650272
64,-2.6587577,-2.7679236,"('shy', 'confident')",-2.6587577,-2.7679236,-0.1091659
65,0.8415316,1.0198891,"('insecure', 'secure')",0.8415316,1.0198891,0.1783575
66,-1.387938,-1.3800323,"('inactive', 'active')",-1.387938,-1.3800323,0.0079057
67,0.85321206,0.8142238,"('doubtful', 'determined')",0.8532121,0.8142238,-0.0389883
68,-0.93327594,-0.8635835,"('dependent', 'independent')",-0.9332759,-0.8635835,0.0696924
69,-1.3780469,-1.5240368,"('lazy', 'industrious')",-1.3780469,-1.5240368,-0.1459899
70,1.0874395,1.1789684,"('lethargic', 'energetic')",1.0874395,1.1789684,0.0915289
71,0.43455812,0.405462,"('diffident', 'self-confident')",0.4345581,0.405462,-0.0290961
72,0.08587686,0.23941764,"('unambitious', 'ambitious')",0.0858769,0.2394176,0.1535407
73,-1.3721291,-1.3703086,"('helpless', 'self-reliant')",-1.3721291,-1.3703086,0.0018205
74,0.4496026,0.4517957,"('undedicated', 'dedicated')",0.4496026,0.4517957,0.0021931
75,-1.3539817,-1.3618563,"('meek', 'impulsive')",-1.3539817,-1.3618563,-0.0078746
76,0.5584038,0.7533643,"('anxious', 'daring')",0.5584038,0.7533643,0.1949605
77,-0.2285569,-0.19460414,"('unmotivated', 'motivated')",-0.2285569,-0.1946041,0.0339528
78,-0.37809905,-0.30634168,"('nonresilient', 'resilient')",-0.3780991,-0.3063417,0.0717574
79,-1.4058259,-1.4631841,"('wavering', 'unwavering')",-1.4058259,-1.4631841,-0.0573582
80,0.97267336,1.0570034,"('dominated', 'dominating')",0.9726734,1.0570034,0.08433
81,0.41554612,0.5712644,"('submissive', 'aggressive')",0.4155461,0.5712644,0.1557183
82,2.278215,2.4960632,"('poor', 'rich')",2.2782149,2.4960632,0.2178483
83,0.07415624,0.06590873,"('powerless', 'powerful')",0.0741562,0.0659087,-0.0082475
84,0.6812338,0.642576,"('inferior', 'superior')",0.6812338,0.642576,-0.0386578
85,-1.3700954,-1.524561,"('insignificant', 'prestigious')",-1.3700954,-1.524561,-0.1544656
86,0.10194733,-0.017428216,"('uninfluential', 'influential')",0.1019473,-0.0174282,-0.1193755
87,-0.05072203,0.008622332,"('unsuccessful', 'successful')",-0.050722,0.0086223,0.0593443
88,-0.45290953,-0.4247363,"('low', 'eminent')",-0.4529095,-0.4247363,0.0281732
