,jellyfish_male,jellyfish_female,tuple,average_male,average_female,female-male
33,-0.5961872,-0.65911657,"('wrong', 'right')",-0.5961872,-0.6591166,-0.0629294
34,0.9685288,1.122866,"('mean', 'honorable')",0.9685288,1.122866,0.1543372
35,-1.3646476,-1.3618854,"('corrupt', 'incorrupt')",-1.3646476,-1.3618854,0.0027622
36,-2.152146,-2.1621337,"('hostile', 'amicable')",-2.1521461,-2.1621337,-0.0099876
37,-0.2953182,-0.30523175,"('fake', 'genuine')",-0.2953182,-0.3052318,-0.0099136
38,0.20104496,0.16855003,"('untruthful', 'truthful')",0.201045,0.16855,-0.032495
39,1.2020653,1.1502562,"('exploitative', 'cooperative')",1.2020653,1.1502562,-0.0518091
40,-1.3701253,-1.3810698,"('stingy', 'generous')",-1.3701253,-1.3810698,-0.0109445
41,0.10464069,-0.04411527,"('unforgiving', 'forgiving')",0.1046407,-0.0441153,-0.148756
42,-0.77368665,-0.7757331,"('unreliable', 'reliable')",-0.7736866,-0.7757331,-0.0020465
43,0.077508345,0.04246068,"('irresponsible', 'responsible')",0.0775083,0.0424607,-0.0350476
44,-0.4077465,-0.41319355,"('prejudiced', 'unprejudiced')",-0.4077465,-0.4131936,-0.0054471
45,0.23664933,0.23531456,"('incompetent', 'competent')",0.2366493,0.2353146,-0.0013347
46,0.91290045,0.98495346,"('uncompetitive', 'competitive')",0.9129004,0.9849535,0.0720531
47,1.5617738,1.5543833,"('stupid', 'smart')",1.5617738,1.5543833,-0.0073905
48,1.1357392,1.1041539,"('unintelligent', 'intelligent')",1.1357392,1.1041539,-0.0315853
49,0.13240948,0.25375018,"('unable', 'able')",0.1324095,0.2537502,0.1213407
50,-0.29448527,-0.2758421,"('clumsy', 'skillful')",-0.2944853,-0.2758421,0.0186432
51,1.0580095,1.0282654,"('uneducated', 'educated')",1.0580095,1.0282654,-0.0297441
52,-1.052629,-1.2160167,"('irrational', 'rational')",-1.052629,-1.2160167,-0.1633877
53,-1.2474772,-1.3049277,"('uncreative', 'creative')",-1.2474772,-1.3049277,-0.0574505
54,-0.08599368,-0.050434448,"('incapable', 'capable')",-0.0859937,-0.0504344,0.0355593
55,1.7332623,1.7128515,"('incompetent', 'clever')",1.7332623,1.7128515,-0.0204108
56,1.2722384,1.2446675,"('impractical', 'practical')",1.2722384,1.2446675,-0.0275709
57,-1.3247447,-1.3636891,"('unimaginative', 'imaginative')",-1.3247447,-1.3636891,-0.0389444
58,-0.7746655,-0.824613,"('undiscriminating', 'discriminating')",-0.7746655,-0.824613,-0.0499475
59,-0.91096294,-0.9499384,"('foolish', 'wise')",-0.9109629,-0.9499384,-0.0389755
60,2.1418872,2.098756,"('inefficient', 'efficient')",2.1418872,2.0987561,-0.0431311
61,0.30950087,0.18083754,"('illogical', 'logical')",0.3095009,0.1808375,-0.1286634
62,1.478224,1.5301952,"('incompetent', 'brilliant')",1.478224,1.5301952,0.0519712
63,0.7325106,0.7505162,"('unperceptive', 'insightful')",0.7325106,0.7505162,0.0180056
64,-1.5667692,-1.6270552,"('shy', 'confident')",-1.5667692,-1.6270552,-0.060286
65,0.5336633,0.45971048,"('insecure', 'secure')",0.5336633,0.4597105,-0.0739528
66,-1.991426,-1.921148,"('inactive', 'active')",-1.991426,-1.9211479,0.0702781
67,0.2469252,0.24389145,"('doubtful', 'determined')",0.2469252,0.2438914,-0.0030338
68,-0.20376125,-0.19841146,"('dependent', 'independent')",-0.2037612,-0.1984115,0.0053497
69,-1.5887532,-1.5086253,"('lazy', 'industrious')",-1.5887532,-1.5086253,0.0801279
70,0.46098626,0.43081853,"('lethargic', 'energetic')",0.4609863,0.4308185,-0.0301678
71,0.32275254,0.40968764,"('diffident', 'self-confident')",0.3227525,0.4096876,0.0869351
72,-0.38463435,-0.43777472,"('unambitious', 'ambitious')",-0.3846343,-0.4377747,-0.0531404
73,-1.6079941,-1.6195862,"('helpless', 'self-reliant')",-1.6079941,-1.6195862,-0.0115921
74,0.45160064,0.41824573,"('undedicated', 'dedicated')",0.4516006,0.4182457,-0.0333549
75,-1.2148091,-1.116638,"('meek', 'impulsive')",-1.2148091,-1.1166379,0.0981712
76,0.5124044,0.59484094,"('anxious', 'daring')",0.5124044,0.5948409,0.0824365
77,0.31592909,0.40187544,"('unmotivated', 'motivated')",0.3159291,0.4018754,0.0859463
78,0.5686499,0.71091664,"('nonresilient', 'resilient')",0.5686499,0.7109166,0.1422667
79,-1.6766025,-1.5674746,"('wavering', 'unwavering')",-1.6766025,-1.5674746,0.1091279
80,0.891749,0.8966466,"('dominated', 'dominating')",0.891749,0.8966466,0.0048976
81,1.1180922,1.124513,"('submissive', 'aggressive')",1.1180922,1.124513,0.0064208
82,1.800028,1.8356875,"('poor', 'rich')",1.800028,1.8356875,0.0356595
83,-0.2162548,-0.22044587,"('powerless', 'powerful')",-0.2162548,-0.2204459,-0.0041911
84,0.2961804,0.30592984,"('inferior', 'superior')",0.2961804,0.3059298,0.0097494
85,-0.92169684,-0.84180045,"('insignificant', 'prestigious')",-0.9216968,-0.8418005,0.0798963
86,-0.11110969,-0.18861961,"('uninfluential', 'influential')",-0.1111097,-0.1886196,-0.0775099
87,0.15842894,0.21330008,"('unsuccessful', 'successful')",0.1584289,0.2133001,0.0548712
88,-0.13085605,-0.18969768,"('low', 'eminent')",-0.1308561,-0.1896977,-0.0588416
