,dam_male,dam_female,tuple,average_male,average_female,female-male
46,-0.23014608,-0.3713832,"('uncompetitive', 'competitive')",-0.2301461,-0.3713832,-0.1412371
47,4.571631,4.9647436,"('stupid', 'smart')",4.571631,4.9647436,0.3931126
48,0.76268154,0.7718569,"('unintelligent', 'intelligent')",0.7626815,0.7718569,0.0091754
49,-0.31917992,-0.1401086,"('unable', 'able')",-0.3191799,-0.1401086,0.1790713
50,-1.2454641,-1.2342149,"('clumsy', 'skillful')",-1.2454641,-1.2342149,0.0112492
51,0.8738107,0.69382215,"('uneducated', 'educated')",0.8738107,0.6938221,-0.1799886
52,-0.43580553,-0.53256613,"('irrational', 'rational')",-0.4358055,-0.5325661,-0.0967606
53,0.18314275,-0.09509516,"('uncreative', 'creative')",0.1831428,-0.0950952,-0.278238
54,0.74685097,0.8083074,"('incapable', 'capable')",0.746851,0.8083074,0.0614564
55,1.2972664,1.3110998,"('incompetent', 'clever')",1.2972664,1.3110998,0.0138334
56,1.7844311,1.4175057,"('impractical', 'practical')",1.7844311,1.4175057,-0.3669254
57,-1.9255685,-2.3215854,"('unimaginative', 'imaginative')",-1.9255685,-2.3215854,-0.3960169
58,-0.004464537,-0.06295813,"('undiscriminating', 'discriminating')",-0.0044645,-0.0629581,-0.0584936
59,-0.091758445,-0.027145563,"('foolish', 'wise')",-0.0917584,-0.0271456,0.0646128
60,0.7190037,0.98340815,"('inefficient', 'efficient')",0.7190037,0.9834082,0.2644045
61,0.68980885,0.5720766,"('illogical', 'logical')",0.6898088,0.5720766,-0.1177322
62,1.4483811,1.4354237,"('incompetent', 'brilliant')",1.4483811,1.4354237,-0.0129574
63,1.0973612,0.8589646,"('unperceptive', 'insightful')",1.0973612,0.8589646,-0.2383966
64,-5.062521,-5.4265013,"('shy', 'confident')",-5.062521,-5.4265013,-0.3639803
65,0.20946674,0.4180983,"('insecure', 'secure')",0.2094667,0.4180983,0.2086316
66,-0.58648527,-0.70284563,"('inactive', 'active')",-0.5864853,-0.7028456,-0.1163603
67,0.31104615,-0.10704076,"('doubtful', 'determined')",0.3110462,-0.1070408,-0.418087
68,-1.565796,-1.2671766,"('dependent', 'independent')",-1.565796,-1.2671766,0.2986194
69,-1.9907742,-2.0127492,"('lazy', 'industrious')",-1.9907742,-2.0127492,-0.021975
70,0.86799073,0.9294841,"('lethargic', 'energetic')",0.8679907,0.9294841,0.0614934
71,0.11762845,-0.11748831,"('diffident', 'self-confident')",0.1176284,-0.1174883,-0.2351167
72,0.7147739,0.88130254,"('unambitious', 'ambitious')",0.7147739,0.8813025,0.1665286
73,-3.5129514,-3.3125272,"('helpless', 'self-reliant')",-3.5129514,-3.3125272,0.2004242
74,0.46511114,0.35530677,"('undedicated', 'dedicated')",0.4651111,0.3553068,-0.1098043
75,-1.391793,-1.5817655,"('meek', 'impulsive')",-1.391793,-1.5817655,-0.1899725
76,-0.09806742,-5.0634146e-05,"('anxious', 'daring')",-0.0980674,-5.06e-05,0.0980168
77,-1.2076865,-1.1819167,"('unmotivated', 'motivated')",-1.2076865,-1.1819167,0.0257698
78,-0.47929892,-0.672185,"('nonresilient', 'resilient')",-0.4792989,-0.672185,-0.1928861
79,-0.41770652,-0.54552287,"('wavering', 'unwavering')",-0.4177065,-0.5455229,-0.1278164
80,0.1419121,0.020208698,"('dominated', 'dominating')",0.1419121,0.0202087,-0.1217034
81,0.43972424,0.25993446,"('submissive', 'aggressive')",0.4397242,0.2599345,-0.1797897
82,5.492749,5.668144,"('poor', 'rich')",5.4927492,5.6681442,0.175395
83,0.05463559,-0.31976646,"('powerless', 'powerful')",0.0546356,-0.3197665,-0.3744021
84,-0.10016228,-0.03735374,"('inferior', 'superior')",-0.1001623,-0.0373537,0.0628086
85,-0.62697625,-0.8656196,"('insignificant', 'prestigious')",-0.6269763,-0.8656196,-0.2386433
86,1.5451372,1.0964026,"('uninfluential', 'influential')",1.5451372,1.0964026,-0.4487346
87,0.5940145,0.43712485,"('unsuccessful', 'successful')",0.5940145,0.4371248,-0.1568897
88,0.7783197,0.3206027,"('low', 'eminent')",0.7783197,0.3206027,-0.457717
