,logic_male,logic_female,tuple,average_male,average_female,female-male
24,1.4420649,1.5658164,"('dishonest', 'honest')",1.4420649,1.5658164,0.1237515
25,0.6234517,0.30118883,"('egoistic', 'altruistic')",0.6234517,0.3011888,-0.3222629
26,0.76943535,0.20745388,"('hardhearted', 'benevolent')",0.7694353,0.2074539,-0.5619814
27,1.0882438,1.1999967,"('hardhearted', 'softhearted')",1.0882438,1.1999967,0.1117529
28,1.6949339,1.4478878,"('disloyal', 'loyal')",1.6949339,1.4478878,-0.2470461
29,-0.6360031,-0.6578229,"('unfair', 'fair')",-0.6360031,-0.6578229,-0.0218198
30,1.1787086,1.0106944,"('intolerant', 'tolerant')",1.1787086,1.0106944,-0.1680142
31,-1.7994982,-1.6718509,"('evil', 'good')",-1.7994982,-1.6718509,0.1276473
32,1.3618706,1.2196794,"('unkind', 'kind')",1.3618706,1.2196794,-0.1421912
33,0.12699445,0.0388033,"('wrong', 'right')",0.1269944,0.0388033,-0.0881911
34,4.9850235,5.0960283,"('mean', 'honorable')",4.9850235,5.0960283,0.1110048
35,-0.93568337,-1.1578162,"('corrupt', 'incorrupt')",-0.9356834,-1.1578162,-0.2221328
36,-0.1832867,-0.55330294,"('hostile', 'amicable')",-0.1832867,-0.5533029,-0.3700162
37,0.5287965,0.6423704,"('fake', 'genuine')",0.5287965,0.6423704,0.1135739
38,0.625718,0.3973856,"('untruthful', 'truthful')",0.625718,0.3973856,-0.2283324
39,0.5673405,0.27911204,"('exploitative', 'cooperative')",0.5673405,0.279112,-0.2882285
40,-2.645157,-2.4673696,"('stingy', 'generous')",-2.6451571,-2.4673696,0.1777875
41,0.15292935,-0.049495377,"('unforgiving', 'forgiving')",0.1529294,-0.0494954,-0.2024248
42,-3.1998723,-2.6767993,"('unreliable', 'reliable')",-3.1998723,-2.6767993,0.523073
43,1.039152,1.1892226,"('irresponsible', 'responsible')",1.039152,1.1892226,0.1500706
44,-1.5513926,-1.5180005,"('prejudiced', 'unprejudiced')",-1.5513926,-1.5180005,0.0333921
45,0.23274523,0.39865303,"('incompetent', 'competent')",0.2327452,0.398653,0.1659078
46,-0.9774838,-0.6835195,"('uncompetitive', 'competitive')",-0.9774838,-0.6835195,0.2939643
47,5.4474854,5.550234,"('stupid', 'smart')",5.4474854,5.5502338,0.1027484
48,0.67801833,0.63824147,"('unintelligent', 'intelligent')",0.6780183,0.6382415,-0.0397768
49,0.22502682,0.44790518,"('unable', 'able')",0.2250268,0.4479052,0.2228784
50,0.052396666,0.089384675,"('clumsy', 'skillful')",0.0523967,0.0893847,0.036988
51,0.27476668,0.36110947,"('uneducated', 'educated')",0.2747667,0.3611095,0.0863428
52,0.7780311,0.43396395,"('irrational', 'rational')",0.7780311,0.433964,-0.3440671
53,0.09501792,0.17515355,"('uncreative', 'creative')",0.0950179,0.1751536,0.0801357
54,1.3036808,1.5910028,"('incapable', 'capable')",1.3036808,1.5910028,0.287322
55,0.6472861,0.6759257,"('incompetent', 'clever')",0.6472861,0.6759257,0.0286396
56,0.8154,0.77914256,"('impractical', 'practical')",0.8154,0.7791426,-0.0362574
57,-3.2104394,-2.8302128,"('unimaginative', 'imaginative')",-3.2104394,-2.8302128,0.3802266
58,-0.005062677,-0.10086301,"('undiscriminating', 'discriminating')",-0.0050627,-0.100863,-0.0958003
59,0.5592451,0.4659783,"('foolish', 'wise')",0.5592451,0.4659783,-0.0932668
60,0.94026005,1.0942214,"('inefficient', 'efficient')",0.9402601,1.0942214,0.1539613
61,1.0025796,0.61871415,"('illogical', 'logical')",1.0025796,0.6187142,-0.3838654
62,1.0557868,1.4772193,"('incompetent', 'brilliant')",1.0557868,1.4772193,0.4214325
63,0.3083012,0.64737546,"('unperceptive', 'insightful')",0.3083012,0.6473755,0.3390743
64,-6.3587627,-6.07162,"('shy', 'confident')",-6.3587627,-6.07162,0.2871427
65,0.42473534,0.35568392,"('insecure', 'secure')",0.4247353,0.3556839,-0.0690514
66,-0.540223,-0.33575654,"('inactive', 'active')",-0.540223,-0.3357565,0.2044665
67,-0.19782722,-0.28793675,"('doubtful', 'determined')",-0.1978272,-0.2879367,-0.0901095
68,-1.0486068,-0.75727534,"('dependent', 'independent')",-1.0486068,-0.7572753,0.2913315
69,-1.6225569,-1.6765702,"('lazy', 'industrious')",-1.6225569,-1.6765702,-0.0540133
70,0.021221284,0.63296336,"('lethargic', 'energetic')",0.0212213,0.6329634,0.6117421
71,0.48199973,0.43057054,"('diffident', 'self-confident')",0.4819997,0.4305705,-0.0514292
72,0.42139488,0.68083245,"('unambitious', 'ambitious')",0.4213949,0.6808324,0.2594375
73,-3.1480603,-3.0479302,"('helpless', 'self-reliant')",-3.1480603,-3.0479302,0.1001301
74,-0.03956008,-0.18105547,"('undedicated', 'dedicated')",-0.0395601,-0.1810555,-0.1414954
75,-1.266979,-0.95654166,"('meek', 'impulsive')",-1.266979,-0.9565417,0.3104373
76,0.04488804,0.15044793,"('anxious', 'daring')",0.044888,0.1504479,0.1055599
77,-0.9065366,-0.79472584,"('unmotivated', 'motivated')",-0.9065366,-0.7947258,0.1118108
78,-0.4689922,-0.41181883,"('nonresilient', 'resilient')",-0.4689922,-0.4118188,0.0571734
79,-0.2356216,-0.099902906,"('wavering', 'unwavering')",-0.2356216,-0.0999029,0.1357187
80,-0.4205652,-0.42248037,"('dominated', 'dominating')",-0.4205652,-0.4224804,-0.0019152
81,-0.36194217,-0.14630403,"('submissive', 'aggressive')",-0.3619422,-0.146304,0.2156382
82,6.2924204,6.9274836,"('poor', 'rich')",6.2924204,6.9274836,0.6350632
83,-0.11261432,-0.29309893,"('powerless', 'powerful')",-0.1126143,-0.2930989,-0.1804846
84,0.48340946,0.4407972,"('inferior', 'superior')",0.4834095,0.4407972,-0.0426123
85,-0.27365848,-0.831459,"('insignificant', 'prestigious')",-0.2736585,-0.831459,-0.5578005
86,0.20950158,0.39261356,"('uninfluential', 'influential')",0.2095016,0.3926136,0.183112
87,0.29881328,0.40982166,"('unsuccessful', 'successful')",0.2988133,0.4098217,0.1110084
88,0.2959145,0.14289187,"('low', 'eminent')",0.2959145,0.1428919,-0.1530226
