,lox_male,lox_female,tuple,average_male,average_female,female-male
27,0.0483051,0.0032916535,"('hardhearted', 'softhearted')",0.0483051,0.0032917,-0.0450134
28,0.38221478,0.2857654,"('disloyal', 'loyal')",0.3822148,0.2857654,-0.0964494
29,-0.5733679,-0.6175358,"('unfair', 'fair')",-0.5733679,-0.6175358,-0.0441679
30,0.47460276,0.48415834,"('intolerant', 'tolerant')",0.4746028,0.4841583,0.0095555
31,-2.1748593,-2.1763253,"('evil', 'good')",-2.1748593,-2.1763253,-0.001466
32,0.2742921,0.17877167,"('unkind', 'kind')",0.2742921,0.1787717,-0.0955204
33,-0.48643905,-0.6589017,"('wrong', 'right')",-0.486439,-0.6589017,-0.1724627
34,1.7885742,1.860544,"('mean', 'honorable')",1.7885742,1.860544,0.0719698
35,-0.33238366,-0.524045,"('corrupt', 'incorrupt')",-0.3323837,-0.524045,-0.1916613
36,-1.025211,-1.1143055,"('hostile', 'amicable')",-1.025211,-1.1143055,-0.0890945
37,-0.49520412,-0.44738814,"('fake', 'genuine')",-0.4952041,-0.4473881,0.047816
38,-0.57852906,-0.6748979,"('untruthful', 'truthful')",-0.5785291,-0.6748979,-0.0963688
39,0.24762118,0.3062422,"('exploitative', 'cooperative')",0.2476212,0.3062422,0.058621
40,-1.1639087,-1.231011,"('stingy', 'generous')",-1.1639087,-1.231011,-0.0671023
41,-0.16371907,-0.188553,"('unforgiving', 'forgiving')",-0.1637191,-0.188553,-0.0248339
42,-1.3775007,-1.2736831,"('unreliable', 'reliable')",-1.3775007,-1.2736831,0.1038176
43,-0.07057949,-0.053848647,"('irresponsible', 'responsible')",-0.0705795,-0.0538486,0.0167309
44,-0.3559158,-0.24661766,"('prejudiced', 'unprejudiced')",-0.3559158,-0.2466177,0.1092981
45,-0.12883836,-0.11232312,"('incompetent', 'competent')",-0.1288384,-0.1123231,0.0165153
46,-0.3273399,-0.2008897,"('uncompetitive', 'competitive')",-0.3273399,-0.2008897,0.1264502
47,1.8978255,1.822676,"('stupid', 'smart')",1.8978255,1.8226759,-0.0751496
48,0.4602506,0.5217601,"('unintelligent', 'intelligent')",0.4602506,0.5217601,0.0615095
49,-0.069726974,0.151245,"('unable', 'able')",-0.069727,0.151245,0.220972
50,-0.29153293,-0.25412613,"('clumsy', 'skillful')",-0.2915329,-0.2541261,0.0374068
51,-0.7236337,-0.7748292,"('uneducated', 'educated')",-0.7236337,-0.7748292,-0.0511955
52,-1.4235034,-1.5116066,"('irrational', 'rational')",-1.4235034,-1.5116066,-0.0881032
53,-1.5694604,-1.6805305,"('uncreative', 'creative')",-1.5694604,-1.6805305,-0.1110701
54,-0.68753827,-0.76459676,"('incapable', 'capable')",-0.6875383,-0.7645968,-0.0770585
55,0.6626333,0.74971294,"('incompetent', 'clever')",0.6626333,0.7497129,0.0870796
56,0.45268872,0.4961469,"('impractical', 'practical')",0.4526887,0.4961469,0.0434582
57,-1.7835883,-1.8118453,"('unimaginative', 'imaginative')",-1.7835883,-1.8118453,-0.028257
58,-0.11760301,-0.17497183,"('undiscriminating', 'discriminating')",-0.117603,-0.1749718,-0.0573688
59,-0.047060177,-0.10969995,"('foolish', 'wise')",-0.0470602,-0.1096999,-0.0626397
60,0.7536323,0.86934835,"('inefficient', 'efficient')",0.7536323,0.8693483,0.115716
61,-0.38449892,-0.58541214,"('illogical', 'logical')",-0.3844989,-0.5854121,-0.2009132
62,0.9566841,1.065277,"('incompetent', 'brilliant')",0.9566841,1.065277,0.1085929
63,-0.44218814,-0.37050417,"('unperceptive', 'insightful')",-0.4421881,-0.3705042,0.0716839
64,-3.0297658,-2.971436,"('shy', 'confident')",-3.0297658,-2.971436,0.0583298
65,0.572997,0.5931751,"('insecure', 'secure')",0.572997,0.5931751,0.0201781
66,-1.2677315,-1.4182718,"('inactive', 'active')",-1.2677315,-1.4182718,-0.1505403
67,0.10963699,0.11809688,"('doubtful', 'determined')",0.109637,0.1180969,0.0084599
68,-0.06414496,-0.05669013,"('dependent', 'independent')",-0.064145,-0.0566901,0.0074549
69,-0.6261321,-0.75123906,"('lazy', 'industrious')",-0.6261321,-0.7512391,-0.125107
70,-0.31261268,-0.28792477,"('lethargic', 'energetic')",-0.3126127,-0.2879248,0.0246879
71,-0.21112688,-0.27578238,"('diffident', 'self-confident')",-0.2111269,-0.2757824,-0.0646555
72,-0.0887013,-0.15022829,"('unambitious', 'ambitious')",-0.0887013,-0.1502283,-0.061527
73,-1.6248305,-1.6079428,"('helpless', 'self-reliant')",-1.6248305,-1.6079428,0.0168877
74,-0.705741,-0.7607608,"('undedicated', 'dedicated')",-0.705741,-0.7607608,-0.0550198
75,-0.54932016,-0.5212231,"('meek', 'impulsive')",-0.5493202,-0.5212231,0.0280971
76,0.40822423,0.5968803,"('anxious', 'daring')",0.4082242,0.5968803,0.1886561
77,-0.61192966,-0.48507303,"('unmotivated', 'motivated')",-0.6119297,-0.485073,0.1268567
78,-0.5248943,-0.4494396,"('nonresilient', 'resilient')",-0.5248943,-0.4494396,0.0754547
79,-1.1366857,-1.1875495,"('wavering', 'unwavering')",-1.1366857,-1.1875495,-0.0508638
80,0.14672074,0.18634653,"('dominated', 'dominating')",0.1467207,0.1863465,0.0396258
81,0.3350094,0.42731586,"('submissive', 'aggressive')",0.3350094,0.4273159,0.0923065
82,2.1140127,2.0700886,"('poor', 'rich')",2.1140127,2.0700886,-0.0439241
83,-0.657903,-0.6267642,"('powerless', 'powerful')",-0.657903,-0.6267642,0.0311388
84,-0.019815369,0.004092416,"('inferior', 'superior')",-0.0198154,0.0040924,0.0239078
85,-1.7001976,-1.7249327,"('insignificant', 'prestigious')",-1.7001976,-1.7249327,-0.0247351
86,-1.0048199,-1.1777401,"('uninfluential', 'influential')",-1.0048199,-1.1777401,-0.1729202
87,-0.020619359,-0.107635364,"('unsuccessful', 'successful')",-0.0206194,-0.1076354,-0.087016
88,-0.6023911,-0.62628007,"('low', 'eminent')",-0.6023911,-0.6262801,-0.023889
