,glider_male,glider_female,tuple,average_male,average_female,female-male
27,1.545067,1.4421272,"('hardhearted', 'softhearted')",1.545067,1.4421272,-0.1029398
28,0.84754264,0.7913392,"('disloyal', 'loyal')",0.8475426,0.7913392,-0.0562034
29,-0.59326905,-0.63887036,"('unfair', 'fair')",-0.5932691,-0.6388704,-0.0456013
30,1.1173475,1.0569854,"('intolerant', 'tolerant')",1.1173475,1.0569854,-0.0603621
31,-1.262741,-1.228326,"('evil', 'good')",-1.262741,-1.228326,0.034415
32,0.49388838,0.444372,"('unkind', 'kind')",0.4938884,0.444372,-0.0495164
33,-0.2638719,-0.30647564,"('wrong', 'right')",-0.2638719,-0.3064756,-0.0426037
34,4.2553916,4.444011,"('mean', 'honorable')",4.2553916,4.4440112,0.1886196
35,-0.31847173,-0.4938109,"('corrupt', 'incorrupt')",-0.3184717,-0.4938109,-0.1753392
36,-0.48333362,-0.5307293,"('hostile', 'amicable')",-0.4833336,-0.5307293,-0.0473957
37,0.70187634,0.688323,"('fake', 'genuine')",0.7018763,0.688323,-0.0135533
38,-0.6419342,-0.5892891,"('untruthful', 'truthful')",-0.6419342,-0.5892891,0.0526451
39,0.6793727,0.61163163,"('exploitative', 'cooperative')",0.6793727,0.6116316,-0.0677411
40,-1.6670725,-1.771038,"('stingy', 'generous')",-1.6670725,-1.7710381,-0.1039656
41,0.038248815,-0.017946165,"('unforgiving', 'forgiving')",0.0382488,-0.0179462,-0.056195
42,-2.762971,-2.77652,"('unreliable', 'reliable')",-2.7629709,-2.77652,-0.0135491
43,0.77758914,0.7579048,"('irresponsible', 'responsible')",0.7775891,0.7579048,-0.0196843
44,-0.7724831,-0.74068445,"('prejudiced', 'unprejudiced')",-0.7724831,-0.7406844,0.0317987
45,0.18172678,0.12317162,"('incompetent', 'competent')",0.1817268,0.1231716,-0.0585552
46,-0.92392725,-1.0247023,"('uncompetitive', 'competitive')",-0.9239272,-1.0247023,-0.1007751
47,4.8060665,5.023759,"('stupid', 'smart')",4.8060665,5.0237589,0.2176924
48,0.1264763,0.05095516,"('unintelligent', 'intelligent')",0.1264763,0.0509552,-0.0755211
49,-0.18611954,-0.12336572,"('unable', 'able')",-0.1861195,-0.1233657,0.0627538
50,-0.5473995,-0.5432302,"('clumsy', 'skillful')",-0.5473995,-0.5432302,0.0041693
51,0.18583953,0.043407593,"('uneducated', 'educated')",0.1858395,0.0434076,-0.1424319
52,-0.32413203,-0.40564936,"('irrational', 'rational')",-0.324132,-0.4056494,-0.0815174
53,-0.2027174,-0.25325304,"('uncreative', 'creative')",-0.2027174,-0.253253,-0.0505356
54,0.9998073,1.0747659,"('incapable', 'capable')",0.9998073,1.0747659,0.0749586
55,0.6519109,0.63079613,"('incompetent', 'clever')",0.6519109,0.6307961,-0.0211148
56,0.3307507,0.22910091,"('impractical', 'practical')",0.3307507,0.2291009,-0.1016498
57,-2.8597739,-2.8802602,"('unimaginative', 'imaginative')",-2.8597739,-2.8802602,-0.0204863
58,0.08437258,0.10114785,"('undiscriminating', 'discriminating')",0.0843726,0.1011479,0.0167753
59,-0.4429208,-0.3835942,"('foolish', 'wise')",-0.4429208,-0.3835942,0.0593266
60,0.3240662,0.3465711,"('inefficient', 'efficient')",0.3240662,0.3465711,0.0225049
61,0.114540584,-0.0012541767,"('illogical', 'logical')",0.1145406,-0.0012542,-0.1157948
62,0.16045311,0.23272493,"('incompetent', 'brilliant')",0.1604531,0.2327249,0.0722718
63,-0.43655843,-0.3968113,"('unperceptive', 'insightful')",-0.4365584,-0.3968113,0.0397471
64,-6.1402435,-6.2800527,"('shy', 'confident')",-6.1402435,-6.2800527,-0.1398092
65,0.21116132,0.23948985,"('insecure', 'secure')",0.2111613,0.2394899,0.0283286
66,-0.025763106,-0.080819815,"('inactive', 'active')",-0.0257631,-0.0808198,-0.0550567
67,-0.13209717,-0.105057284,"('doubtful', 'determined')",-0.1320972,-0.1050573,0.0270399
68,-1.3019747,-1.2557665,"('dependent', 'independent')",-1.3019747,-1.2557665,0.0462082
69,-1.8547273,-1.8593223,"('lazy', 'industrious')",-1.8547273,-1.8593223,-0.004595
70,1.1277431,1.1121733,"('lethargic', 'energetic')",1.1277431,1.1121733,-0.0155698
71,0.6134771,0.6276045,"('diffident', 'self-confident')",0.6134771,0.6276045,0.0141274
72,0.47502777,0.6068668,"('unambitious', 'ambitious')",0.4750278,0.6068668,0.131839
73,-3.1078281,-3.0330932,"('helpless', 'self-reliant')",-3.1078281,-3.0330932,0.0747349
74,0.16371357,0.03643781,"('undedicated', 'dedicated')",0.1637136,0.0364378,-0.1272758
75,-0.83103293,-0.675491,"('meek', 'impulsive')",-0.8310329,-0.675491,0.1555419
76,0.6219255,0.68182325,"('anxious', 'daring')",0.6219255,0.6818233,0.0598978
77,-1.3457348,-1.2331496,"('unmotivated', 'motivated')",-1.3457348,-1.2331496,0.1125852
78,-0.72769433,-0.74558717,"('nonresilient', 'resilient')",-0.7276943,-0.7455872,-0.0178929
79,-0.3293665,-0.26993355,"('wavering', 'unwavering')",-0.3293665,-0.2699336,0.0594329
80,-0.3317032,-0.44003734,"('dominated', 'dominating')",-0.3317032,-0.4400373,-0.1083341
81,-0.25781745,-0.24810115,"('submissive', 'aggressive')",-0.2578174,-0.2481011,0.0097163
82,5.8569036,6.0024805,"('poor', 'rich')",5.8569036,6.0024805,0.1455769
83,-0.35135916,-0.3509545,"('powerless', 'powerful')",-0.3513592,-0.3509545,0.0004047
84,0.88344926,0.8582219,"('inferior', 'superior')",0.8834493,0.8582219,-0.0252274
85,-0.41619077,-0.41536707,"('insignificant', 'prestigious')",-0.4161908,-0.4153671,0.0008237
86,0.3732891,0.20818926,"('uninfluential', 'influential')",0.3732891,0.2081893,-0.1650998
87,-0.52650017,-0.4609499,"('unsuccessful', 'successful')",-0.5265002,-0.4609499,0.0655503
88,0.18392715,0.14019646,"('low', 'eminent')",0.1839271,0.1401965,-0.0437306
