,opinion_male,opinion_female,tuple,average_male,average_female,female-male
30,1.500977,1.4900212,"('intolerant', 'tolerant')",1.500977,1.4900212,-0.0109558
31,-1.7971419,-1.904656,"('evil', 'good')",-1.7971419,-1.9046561,-0.1075142
32,1.6643097,1.5585041,"('unkind', 'kind')",1.6643097,1.5585041,-0.1058056
33,-0.7488362,-0.71240383,"('wrong', 'right')",-0.7488362,-0.7124038,0.0364324
34,4.5173497,4.6187162,"('mean', 'honorable')",4.5173497,4.6187162,0.1013665
35,-1.4669144,-1.626008,"('corrupt', 'incorrupt')",-1.4669144,-1.626008,-0.1590936
36,-1.7913955,-1.8319148,"('hostile', 'amicable')",-1.7913955,-1.8319148,-0.0405193
37,1.1073878,1.1021544,"('fake', 'genuine')",1.1073878,1.1021544,-0.0052334
38,0.23571399,0.14097285,"('untruthful', 'truthful')",0.235714,0.1409729,-0.0947411
39,0.18294567,0.18474029,"('exploitative', 'cooperative')",0.1829457,0.1847403,0.0017946
40,-1.0110735,-1.017734,"('stingy', 'generous')",-1.0110735,-1.0177341,-0.0066606
41,0.002444353,-0.028783636,"('unforgiving', 'forgiving')",0.0024444,-0.0287836,-0.031228
42,-1.1633295,-1.0661644,"('unreliable', 'reliable')",-1.1633295,-1.0661644,0.0971651
43,1.8013347,1.7680066,"('irresponsible', 'responsible')",1.8013347,1.7680066,-0.0333281
44,-1.4431895,-1.5256027,"('prejudiced', 'unprejudiced')",-1.4431895,-1.5256027,-0.0824132
45,1.1551628,1.1871789,"('incompetent', 'competent')",1.1551628,1.1871789,0.0320161
46,0.28389645,0.42993975,"('uncompetitive', 'competitive')",0.2838964,0.4299397,0.1460433
47,5.661723,5.727628,"('stupid', 'smart')",5.6617231,5.7276282,0.0659051
48,1.4197,1.4368253,"('unintelligent', 'intelligent')",1.4197,1.4368253,0.0171253
49,0.4609915,0.6110138,"('unable', 'able')",0.4609915,0.6110138,0.1500223
50,0.18201946,0.30697057,"('clumsy', 'skillful')",0.1820195,0.3069706,0.1249511
51,1.3425997,1.4609119,"('uneducated', 'educated')",1.3425997,1.4609119,0.1183122
52,-0.9076974,-0.92418647,"('irrational', 'rational')",-0.9076974,-0.9241865,-0.0164891
53,0.43789575,0.40519214,"('uncreative', 'creative')",0.4378957,0.4051921,-0.0327036
54,1.2834266,1.4285688,"('incapable', 'capable')",1.2834266,1.4285688,0.1451422
55,1.9594407,2.013792,"('incompetent', 'clever')",1.9594407,2.013792,0.0543513
56,1.5328919,1.6100074,"('impractical', 'practical')",1.5328919,1.6100074,0.0771155
57,-1.843389,-1.6366096,"('unimaginative', 'imaginative')",-1.843389,-1.6366096,0.2067794
58,-0.16451773,-0.15153944,"('undiscriminating', 'discriminating')",-0.1645177,-0.1515394,0.0129783
59,-0.10471368,0.0139296055,"('foolish', 'wise')",-0.1047137,0.0139296,0.1186433
60,1.6156595,1.6440067,"('inefficient', 'efficient')",1.6156595,1.6440067,0.0283472
61,0.6500746,0.59325796,"('illogical', 'logical')",0.6500746,0.593258,-0.0568166
62,2.4895918,2.5905216,"('incompetent', 'brilliant')",2.4895918,2.5905216,0.1009298
63,1.7419381,1.8363552,"('unperceptive', 'insightful')",1.7419381,1.8363552,0.0944171
64,-4.6852136,-4.536634,"('shy', 'confident')",-4.6852136,-4.536634,0.1485796
65,1.8293812,1.871214,"('insecure', 'secure')",1.8293812,1.871214,0.0418328
66,-0.15215844,-0.13507828,"('inactive', 'active')",-0.1521584,-0.1350783,0.0170801
67,-0.5469873,-0.5277797,"('doubtful', 'determined')",-0.5469873,-0.5277797,0.0192076
68,0.0851111,0.15827137,"('dependent', 'independent')",0.0851111,0.1582714,0.0731603
69,-1.9568,-1.9592221,"('lazy', 'industrious')",-1.9568,-1.9592221,-0.0024221
70,2.3131793,2.4076443,"('lethargic', 'energetic')",2.3131793,2.4076443,0.094465
71,0.47399753,0.5341979,"('diffident', 'self-confident')",0.4739975,0.5341979,0.0602004
72,1.1650441,1.1985605,"('unambitious', 'ambitious')",1.1650441,1.1985605,0.0335164
73,-3.0036037,-2.88167,"('helpless', 'self-reliant')",-3.0036037,-2.88167,0.1219337
74,0.37171903,0.3300327,"('undedicated', 'dedicated')",0.371719,0.3300327,-0.0416863
75,-1.1224093,-1.0680023,"('meek', 'impulsive')",-1.1224093,-1.0680023,0.054407
76,1.5341897,1.5222293,"('anxious', 'daring')",1.5341897,1.5222293,-0.0119604
77,-0.6395962,-0.5615467,"('unmotivated', 'motivated')",-0.6395962,-0.5615467,0.0780495
78,-0.29193255,-0.24710372,"('nonresilient', 'resilient')",-0.2919326,-0.2471037,0.0448289
79,-0.57925373,-0.5194635,"('wavering', 'unwavering')",-0.5792537,-0.5194635,0.0597902
80,0.7446235,0.7755541,"('dominated', 'dominating')",0.7446235,0.7755541,0.0309306
81,1.1747016,1.329402,"('submissive', 'aggressive')",1.1747016,1.329402,0.1547004
82,6.385783,6.610842,"('poor', 'rich')",6.3857832,6.6108422,0.225059
83,-0.057837047,-0.030795895,"('powerless', 'powerful')",-0.057837,-0.0307959,0.0270411
84,-0.14109904,-0.09123465,"('inferior', 'superior')",-0.141099,-0.0912346,0.0498644
85,-2.2184832,-2.2719486,"('insignificant', 'prestigious')",-2.2184832,-2.2719486,-0.0534654
86,1.1274713,1.2108985,"('uninfluential', 'influential')",1.1274713,1.2108985,0.0834272
87,0.30246314,0.51532507,"('unsuccessful', 'successful')",0.3024631,0.5153251,0.212862
88,0.15732548,0.23841918,"('low', 'eminent')",0.1573255,0.2384192,0.0810937
