,limit_male,limit_female,tuple,average_male,average_female,female-male
32,1.6318657,1.5180559,"('unkind', 'kind')",1.6318657,1.5180559,-0.1138098
33,-0.7534434,-0.8024496,"('wrong', 'right')",-0.7534434,-0.8024496,-0.0490062
34,4.8705106,5.09837,"('mean', 'honorable')",4.8705106,5.0983701,0.2278595
35,-1.391509,-1.5418701,"('corrupt', 'incorrupt')",-1.3915091,-1.5418701,-0.150361
36,-1.2899745,-1.3384984,"('hostile', 'amicable')",-1.2899745,-1.3384984,-0.0485239
37,1.1460286,1.1735628,"('fake', 'genuine')",1.1460286,1.1735628,0.0275342
38,-0.055631585,-0.018174082,"('untruthful', 'truthful')",-0.0556316,-0.0181741,0.0374575
39,-0.030885873,-0.017680448,"('exploitative', 'cooperative')",-0.0308859,-0.0176804,0.0132055
40,-1.9090126,-2.0332456,"('stingy', 'generous')",-1.9090126,-2.0332456,-0.124233
41,0.16336346,0.14990239,"('unforgiving', 'forgiving')",0.1633635,0.1499024,-0.0134611
42,-2.2532651,-2.174638,"('unreliable', 'reliable')",-2.2532651,-2.174638,0.0786271
43,1.4682825,1.5672883,"('irresponsible', 'responsible')",1.4682825,1.5672883,0.0990058
44,-1.6626656,-1.7035526,"('prejudiced', 'unprejudiced')",-1.6626656,-1.7035526,-0.040887
45,0.94254684,0.9520439,"('incompetent', 'competent')",0.9425468,0.9520439,0.0094971
46,0.016017584,0.11010863,"('uncompetitive', 'competitive')",0.0160176,0.1101086,0.094091
47,5.7226,5.9095364,"('stupid', 'smart')",5.7226,5.9095364,0.1869364
48,0.9416225,0.921768,"('unintelligent', 'intelligent')",0.9416225,0.921768,-0.0198545
49,0.5192171,0.79284245,"('unable', 'able')",0.5192171,0.7928424,0.2736253
50,-0.3909802,-0.4061908,"('clumsy', 'skillful')",-0.3909802,-0.4061908,-0.0152106
51,0.8030733,0.8083048,"('uneducated', 'educated')",0.8030733,0.8083048,0.0052315
52,-0.6399458,-0.71888447,"('irrational', 'rational')",-0.6399458,-0.7188845,-0.0789387
53,-0.056794457,-0.02255813,"('uncreative', 'creative')",-0.0567945,-0.0225581,0.0342364
54,0.7388167,0.93711555,"('incapable', 'capable')",0.7388167,0.9371156,0.1982989
55,1.3852166,1.4019861,"('incompetent', 'clever')",1.3852166,1.4019861,0.0167695
56,1.1922404,1.2265817,"('impractical', 'practical')",1.1922404,1.2265817,0.0343413
57,-2.6401217,-2.5355225,"('unimaginative', 'imaginative')",-2.6401217,-2.5355225,0.1045992
58,-0.18775523,-0.2081759,"('undiscriminating', 'discriminating')",-0.1877552,-0.2081759,-0.0204207
59,-0.4559061,-0.39924192,"('foolish', 'wise')",-0.4559061,-0.3992419,0.0566642
60,1.371489,1.4755397,"('inefficient', 'efficient')",1.371489,1.4755397,0.1040507
61,0.6014694,0.45148066,"('illogical', 'logical')",0.6014694,0.4514807,-0.1499887
62,1.4308423,1.5458741,"('incompetent', 'brilliant')",1.4308423,1.5458741,0.1150318
63,0.68034923,0.76243967,"('unperceptive', 'insightful')",0.6803492,0.7624397,0.0820905
64,-6.081554,-5.958512,"('shy', 'confident')",-6.0815539,-5.9585118,0.1230421
65,0.6553778,0.6311595,"('insecure', 'secure')",0.6553778,0.6311595,-0.0242183
66,-0.264076,-0.32504925,"('inactive', 'active')",-0.264076,-0.3250493,-0.0609733
67,-0.103323676,-0.079937905,"('doubtful', 'determined')",-0.1033237,-0.0799379,0.0233858
68,-0.50706995,-0.42757753,"('dependent', 'independent')",-0.5070699,-0.4275775,0.0794924
69,-2.496841,-2.4001765,"('lazy', 'industrious')",-2.496841,-2.4001765,0.0966645
70,1.6427648,1.6865605,"('lethargic', 'energetic')",1.6427648,1.6865605,0.0437957
71,0.1781771,0.27124834,"('diffident', 'self-confident')",0.1781771,0.2712483,0.0930712
72,0.77066845,0.77565014,"('unambitious', 'ambitious')",0.7706684,0.7756501,0.0049817
73,-3.3469417,-3.2843463,"('helpless', 'self-reliant')",-3.3469417,-3.2843463,0.0625954
74,0.41887712,0.30769905,"('undedicated', 'dedicated')",0.4188771,0.3076991,-0.111178
75,-1.23836,-1.093155,"('meek', 'impulsive')",-1.23836,-1.093155,0.145205
76,0.8626476,0.8335525,"('anxious', 'daring')",0.8626476,0.8335525,-0.0290951
77,-1.2422755,-1.0349442,"('unmotivated', 'motivated')",-1.2422755,-1.0349442,0.2073313
78,-0.64587057,-0.63748425,"('nonresilient', 'resilient')",-0.6458706,-0.6374843,0.0083863
79,-0.97677827,-0.84743524,"('wavering', 'unwavering')",-0.9767783,-0.8474352,0.1293431
80,0.36606345,0.29886118,"('dominated', 'dominating')",0.3660634,0.2988612,-0.0672022
81,0.8253905,0.7684461,"('submissive', 'aggressive')",0.8253905,0.7684461,-0.0569444
82,7.113709,7.247443,"('poor', 'rich')",7.113709,7.2474432,0.1337342
83,-0.14763473,-0.1457718,"('powerless', 'powerful')",-0.1476347,-0.1457718,0.0018629
84,0.095409356,0.14792266,"('inferior', 'superior')",0.0954094,0.1479227,0.0525133
85,-1.9685901,-1.9938712,"('insignificant', 'prestigious')",-1.9685901,-1.9938712,-0.0252811
86,0.89430475,0.9805267,"('uninfluential', 'influential')",0.8943048,0.9805267,0.0862219
87,0.09174722,0.17993447,"('unsuccessful', 'successful')",0.0917472,0.1799345,0.0881873
88,0.146021,0.18204445,"('low', 'eminent')",0.146021,0.1820444,0.0360234
