,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
65,4.105292,4.1483545,"('insecure', 'secure')",0.660663,0.6816006,2.3829775,2.4149776,0.0320001
66,-1.4866078,-1.5860537,"('inactive', 'active')",0.30871546,0.14758804,-0.5889462,-0.7192329,-0.1302867
67,1.2462715,1.3118175,"('doubtful', 'determined')",-0.049274422,0.039740365,0.5984985,0.6757789,0.0772804
68,-0.2564373,-0.2591558,"('dependent', 'independent')",-0.9132935,-0.96258754,-0.5848654,-0.6108717,-0.0260063
69,-4.324442,-4.3252044,"('lazy', 'industrious')",-1.6537182,-1.7242444,-2.98908,-3.0247245,-0.0356445
70,6.1325393,6.06366,"('lethargic', 'energetic')",1.0939177,1.17552,3.6132286,3.61959,0.0063614
71,-0.2945342,-0.12453128,"('diffident', 'self-confident')",0.43757868,0.58889014,0.0715222,0.2321794,0.1606572
72,1.952485,2.0446918,"('unambitious', 'ambitious')",0.30646974,0.32811224,1.1294774,1.1864021,0.0569247
73,-1.426554,-1.2103695,"('helpless', 'self-reliant')",-3.4155216,-3.315209,-2.4210377,-2.2627892,0.1582485
74,2.1981008,2.0246265,"('undedicated', 'dedicated')",0.8818274,0.9976565,1.5399641,1.5111415,-0.0288226
75,-3.3013198,-3.2255805,"('meek', 'impulsive')",-1.7904518,-1.8630041,-2.5458858,-2.5442922,0.0015936
76,3.3269053,3.4625826,"('anxious', 'daring')",0.47083515,0.6282388,1.8988702,2.0454106,0.1465404
77,2.1625664,2.3049555,"('unmotivated', 'motivated')",-0.7991642,-0.62361073,0.6817011,0.8406724,0.1589713
78,0.7445245,0.9205663,"('nonresilient', 'resilient')",0.2117364,0.42499635,0.4781304,0.6727813,0.1946509
79,-4.257512,-4.223286,"('wavering', 'unwavering')",-0.34199047,-0.4026499,-2.2997513,-2.312968,-0.0132167
80,4.728062,4.7546997,"('dominated', 'dominating')",-0.2994679,-0.29255626,2.2142971,2.2310717,0.0167746
81,5.9220104,5.8293085,"('submissive', 'aggressive')",0.43290165,0.6205108,3.1774561,3.2249098,0.0474537
82,1.2107747,1.214246,"('poor', 'rich')",6.1001186,5.8602552,3.6554465,3.5372505,-0.118196
83,1.1891624,1.2288791,"('powerless', 'powerful')",-0.5300216,-0.51551646,0.3295704,0.3566813,0.0271109
84,-0.15115094,-0.046608508,"('inferior', 'superior')",-0.23096457,-0.40260312,-0.1910578,-0.2246058,-0.033548
85,-6.1169863,-6.0707126,"('insignificant', 'prestigious')",-0.80419344,-0.98215127,-3.4605899,-3.526432,-0.0658421
86,3.661012,3.4910576,"('uninfluential', 'influential')",0.4781742,0.46777296,2.069593,1.9794153,-0.0901777
87,1.8653884,1.8437103,"('unsuccessful', 'successful')",0.802484,0.7834274,1.3339362,1.3135688,-0.0203674
88,0.12903064,-0.045672625,"('low', 'eminent')",-0.16563742,-0.27657568,-0.0183034,-0.1611242,-0.1428208
