,racist_male,racist_female,tuple,average_male,average_female,female-male
27,1.528963,1.3302749,"('hardhearted', 'softhearted')",1.528963,1.3302749,-0.1986881
28,0.86625385,0.84513295,"('disloyal', 'loyal')",0.8662539,0.8451329,-0.021121
29,-0.7096806,-0.868768,"('unfair', 'fair')",-0.7096806,-0.868768,-0.1590874
30,1.0294791,1.1363844,"('intolerant', 'tolerant')",1.0294791,1.1363844,0.1069053
31,-1.501786,-1.6326184,"('evil', 'good')",-1.501786,-1.6326184,-0.1308324
32,0.67463994,0.6754662,"('unkind', 'kind')",0.6746399,0.6754662,0.0008263
33,-0.7400008,-0.7952907,"('wrong', 'right')",-0.7400008,-0.7952907,-0.0552899
34,4.2904935,4.4305983,"('mean', 'honorable')",4.2904935,4.4305983,0.1401048
35,-0.6947592,-1.0249579,"('corrupt', 'incorrupt')",-0.6947592,-1.0249579,-0.3301987
36,-0.8005385,-1.0115428,"('hostile', 'amicable')",-0.8005385,-1.0115428,-0.2110043
37,0.819244,0.8150519,"('fake', 'genuine')",0.819244,0.8150519,-0.0041921
38,-0.72606045,-0.63299704,"('untruthful', 'truthful')",-0.7260605,-0.632997,0.0930635
39,0.6712543,0.7033806,"('exploitative', 'cooperative')",0.6712543,0.7033806,0.0321263
40,-1.252005,-1.4063998,"('stingy', 'generous')",-1.252005,-1.4063998,-0.1543948
41,-0.104874596,-0.026558435,"('unforgiving', 'forgiving')",-0.1048746,-0.0265584,0.0783162
42,-2.1014993,-2.1169844,"('unreliable', 'reliable')",-2.1014993,-2.1169844,-0.0154851
43,0.7686767,0.874745,"('irresponsible', 'responsible')",0.7686767,0.874745,0.1060683
44,-0.48529297,-0.47340384,"('prejudiced', 'unprejudiced')",-0.485293,-0.4734038,0.0118892
45,-0.1812476,-0.12794651,"('incompetent', 'competent')",-0.1812476,-0.1279465,0.0533011
46,-0.45702147,-0.37056246,"('uncompetitive', 'competitive')",-0.4570215,-0.3705625,0.086459
47,4.9397035,5.115155,"('stupid', 'smart')",4.9397035,5.1151552,0.1754517
48,0.16265428,0.2206547,"('unintelligent', 'intelligent')",0.1626543,0.2206547,0.0580004
49,-0.0031251144,0.033132695,"('unable', 'able')",-0.0031251,0.0331327,0.0362578
50,-0.63829124,-0.73182094,"('clumsy', 'skillful')",-0.6382912,-0.7318209,-0.0935297
51,0.25698227,0.2661106,"('uneducated', 'educated')",0.2569823,0.2661106,0.0091283
52,-0.52887964,-0.7458255,"('irrational', 'rational')",-0.5288796,-0.7458255,-0.2169459
53,-0.41744918,-0.5341753,"('uncreative', 'creative')",-0.4174492,-0.5341753,-0.1167261
54,0.69465435,0.7245468,"('incapable', 'capable')",0.6946543,0.7245468,0.0298925
55,0.6608586,0.80083245,"('incompetent', 'clever')",0.6608586,0.8008325,0.1399739
56,0.39232895,0.49691594,"('impractical', 'practical')",0.3923289,0.4969159,0.104587
57,-2.5557075,-2.4849422,"('unimaginative', 'imaginative')",-2.5557075,-2.4849422,0.0707653
58,0.029206973,0.017191686,"('undiscriminating', 'discriminating')",0.029207,0.0171917,-0.0120153
59,-0.45907134,-0.54808515,"('foolish', 'wise')",-0.4590713,-0.5480852,-0.0890139
60,0.43799338,0.7694578,"('inefficient', 'efficient')",0.4379934,0.7694578,0.3314644
61,0.063941695,-0.07034819,"('illogical', 'logical')",0.0639417,-0.0703482,-0.1342899
62,0.1743528,0.36078367,"('incompetent', 'brilliant')",0.1743528,0.3607837,0.1864309
63,-0.34697485,-0.24227192,"('unperceptive', 'insightful')",-0.3469748,-0.2422719,0.1047029
64,-5.9148703,-5.7866955,"('shy', 'confident')",-5.9148703,-5.7866955,0.1281748
65,0.37896335,0.53332543,"('insecure', 'secure')",0.3789634,0.5333254,0.154362
66,-0.14400786,-0.25418192,"('inactive', 'active')",-0.1440079,-0.2541819,-0.110174
67,-0.5275307,-0.42021498,"('doubtful', 'determined')",-0.5275307,-0.420215,0.1073157
68,-0.719348,-0.7642762,"('dependent', 'independent')",-0.719348,-0.7642762,-0.0449282
69,-2.188843,-2.271558,"('lazy', 'industrious')",-2.188843,-2.271558,-0.082715
70,1.3619186,1.4038278,"('lethargic', 'energetic')",1.3619186,1.4038278,0.0419092
71,0.64981604,0.6304664,"('diffident', 'self-confident')",0.649816,0.6304664,-0.0193496
72,0.61805314,0.784074,"('unambitious', 'ambitious')",0.6180531,0.784074,0.1660209
73,-2.7249217,-2.7703853,"('helpless', 'self-reliant')",-2.7249217,-2.7703853,-0.0454636
74,-0.05021167,-0.124685735,"('undedicated', 'dedicated')",-0.0502117,-0.1246857,-0.074474
75,-0.68867403,-0.69661057,"('meek', 'impulsive')",-0.688674,-0.6966106,-0.0079366
76,0.82207996,0.9112814,"('anxious', 'daring')",0.82208,0.9112814,0.0892014
77,-1.4373062,-1.1915911,"('unmotivated', 'motivated')",-1.4373062,-1.1915911,0.2457151
78,-0.6357727,-0.6476554,"('nonresilient', 'resilient')",-0.6357727,-0.6476554,-0.0118827
79,-0.28868985,-0.43502033,"('wavering', 'unwavering')",-0.2886899,-0.4350203,-0.1463304
80,-0.104794145,-0.08366853,"('dominated', 'dominating')",-0.1047941,-0.0836685,0.0211256
81,0.26288635,0.4645322,"('submissive', 'aggressive')",0.2628863,0.4645322,0.2016459
82,5.895681,5.938183,"('poor', 'rich')",5.8956809,5.9381828,0.0425019
83,-0.28093714,-0.20096663,"('powerless', 'powerful')",-0.2809371,-0.2009666,0.0799705
84,0.4725037,0.44759822,"('inferior', 'superior')",0.4725037,0.4475982,-0.0249055
85,-0.5737678,-0.77132076,"('insignificant', 'prestigious')",-0.5737678,-0.7713208,-0.197553
86,0.11091974,0.1352958,"('uninfluential', 'influential')",0.1109197,0.1352958,0.0243761
87,-0.8240795,-0.75864774,"('unsuccessful', 'successful')",-0.8240795,-0.7586477,0.0654318
88,0.073132336,0.10915504,"('low', 'eminent')",0.0731323,0.109155,0.0360227
