,imprisonment_male,imprisonment_female,tuple,average_male,average_female,female-male
30,0.91138196,0.92908657,"('intolerant', 'tolerant')",0.911382,0.9290866,0.0177046
31,-0.65064096,-0.7262919,"('evil', 'good')",-0.650641,-0.7262919,-0.0756509
32,1.3176959,1.2886868,"('unkind', 'kind')",1.3176959,1.2886868,-0.0290091
33,-0.28570452,-0.2811513,"('wrong', 'right')",-0.2857045,-0.2811513,0.0045532
34,4.494916,4.6637692,"('mean', 'honorable')",4.494916,4.6637692,0.1688532
35,-0.15953004,-0.45259854,"('corrupt', 'incorrupt')",-0.15953,-0.4525985,-0.2930685
36,-0.0022661947,-0.30072194,"('hostile', 'amicable')",-0.0022662,-0.3007219,-0.2984557
37,0.73980695,0.735638,"('fake', 'genuine')",0.739807,0.735638,-0.004169
38,-0.054326646,-0.057443768,"('untruthful', 'truthful')",-0.0543266,-0.0574438,-0.0031172
39,-0.45245093,-0.37955046,"('exploitative', 'cooperative')",-0.4524509,-0.3795505,0.0729004
40,-1.223685,-1.263587,"('stingy', 'generous')",-1.223685,-1.263587,-0.039902
41,0.2682633,0.114917755,"('unforgiving', 'forgiving')",0.2682633,0.1149178,-0.1533455
42,-2.1750484,-2.146886,"('unreliable', 'reliable')",-2.1750484,-2.1468861,0.0281623
43,1.3584311,1.447774,"('irresponsible', 'responsible')",1.3584311,1.4477741,0.089343
44,-1.4631304,-1.5079998,"('prejudiced', 'unprejudiced')",-1.4631304,-1.5079998,-0.0448694
45,0.35047352,0.3073391,"('incompetent', 'competent')",0.3504735,0.3073391,-0.0431344
46,-1.0436721,-0.9623905,"('uncompetitive', 'competitive')",-1.0436721,-0.9623905,0.0812816
47,5.714728,5.8570757,"('stupid', 'smart')",5.7147279,5.8570757,0.1423478
48,0.7435396,0.75909775,"('unintelligent', 'intelligent')",0.7435396,0.7590978,0.0155582
49,-0.6103011,-0.3924526,"('unable', 'able')",-0.6103011,-0.3924526,0.2178485
50,0.071633875,-0.03718499,"('clumsy', 'skillful')",0.0716339,-0.037185,-0.1088189
51,0.03463094,0.08568853,"('uneducated', 'educated')",0.0346309,0.0856885,0.0510576
52,-0.08418324,-0.24847367,"('irrational', 'rational')",-0.0841832,-0.2484737,-0.1642905
53,0.41771272,0.46588793,"('uncreative', 'creative')",0.4177127,0.4658879,0.0481752
54,1.1745808,1.2554927,"('incapable', 'capable')",1.1745808,1.2554927,0.0809119
55,0.43494987,0.6222306,"('incompetent', 'clever')",0.4349499,0.6222306,0.1872807
56,0.40906096,0.5756698,"('impractical', 'practical')",0.409061,0.5756698,0.1666088
57,-2.6784427,-2.6210783,"('unimaginative', 'imaginative')",-2.6784427,-2.6210783,0.0573644
58,0.138495,0.0625713,"('undiscriminating', 'discriminating')",0.138495,0.0625713,-0.0759237
59,0.42621395,0.43727243,"('foolish', 'wise')",0.4262139,0.4372724,0.0110585
60,-0.35434756,-0.072875425,"('inefficient', 'efficient')",-0.3543476,-0.0728754,0.2814722
61,0.3590408,0.23679583,"('illogical', 'logical')",0.3590408,0.2367958,-0.122245
62,0.545506,0.82268256,"('incompetent', 'brilliant')",0.545506,0.8226826,0.2771766
63,0.5398109,0.69045705,"('unperceptive', 'insightful')",0.5398109,0.690457,0.1506461
64,-6.543978,-6.3678765,"('shy', 'confident')",-6.5439782,-6.3678765,0.1761017
65,0.43172616,0.4114515,"('insecure', 'secure')",0.4317262,0.4114515,-0.0202747
66,0.0069079027,-0.09456303,"('inactive', 'active')",0.0069079,-0.094563,-0.1014709
67,-0.8525528,-0.803625,"('doubtful', 'determined')",-0.8525528,-0.803625,0.0489278
68,-0.7459331,-0.6614321,"('dependent', 'independent')",-0.7459331,-0.6614321,0.084501
69,-1.5327159,-1.5668192,"('lazy', 'industrious')",-1.5327159,-1.5668192,-0.0341033
70,0.87923074,0.9671166,"('lethargic', 'energetic')",0.8792307,0.9671166,0.0878859
71,0.536023,0.6709478,"('diffident', 'self-confident')",0.536023,0.6709478,0.1349248
72,0.93155384,1.1073389,"('unambitious', 'ambitious')",0.9315538,1.1073389,0.1757851
73,-3.3535717,-3.1825523,"('helpless', 'self-reliant')",-3.3535717,-3.1825523,0.1710194
74,-0.12412946,-0.075776756,"('undedicated', 'dedicated')",-0.1241295,-0.0757768,0.0483527
75,-0.96710396,-0.8930027,"('meek', 'impulsive')",-0.967104,-0.8930027,0.0741013
76,0.6021429,0.606376,"('anxious', 'daring')",0.6021429,0.606376,0.0042331
77,-1.5557871,-1.3980778,"('unmotivated', 'motivated')",-1.5557871,-1.3980778,0.1577093
78,-0.2209636,-0.2706302,"('nonresilient', 'resilient')",-0.2209636,-0.2706302,-0.0496666
79,0.78140813,0.49775612,"('wavering', 'unwavering')",0.7814081,0.4977561,-0.283652
80,-0.49380544,-0.4552568,"('dominated', 'dominating')",-0.4938054,-0.4552568,0.0385486
81,-0.5621789,-0.41289312,"('submissive', 'aggressive')",-0.5621789,-0.4128931,0.1492858
82,6.496974,6.6275244,"('poor', 'rich')",6.496974,6.6275244,0.1305504
83,-0.4750766,-0.48731408,"('powerless', 'powerful')",-0.4750766,-0.4873141,-0.0122375
84,0.3018338,0.2866449,"('inferior', 'superior')",0.3018338,0.2866449,-0.0151889
85,-0.73843884,-0.86351824,"('insignificant', 'prestigious')",-0.7384388,-0.8635182,-0.1250794
86,0.32329282,0.3651232,"('uninfluential', 'influential')",0.3232928,0.3651232,0.0418304
87,-0.36412662,-0.17306161,"('unsuccessful', 'successful')",-0.3641266,-0.1730616,0.191065
88,-0.13151282,-0.058450047,"('low', 'eminent')",-0.1315128,-0.05845,0.0730628
