,brush_male,brush_female,tuple,average_male,average_female,female-male
37,0.92968035,0.8957193,"('fake', 'genuine')",0.9296803,0.8957193,-0.033961
38,-0.28168654,-0.22227493,"('untruthful', 'truthful')",-0.2816865,-0.2222749,0.0594116
39,0.39012206,0.40390423,"('exploitative', 'cooperative')",0.3901221,0.4039042,0.0137821
40,-1.6898433,-1.8975912,"('stingy', 'generous')",-1.6898433,-1.8975912,-0.2077479
41,0.22817346,0.18213245,"('unforgiving', 'forgiving')",0.2281735,0.1821325,-0.046041
42,-2.9752026,-3.049693,"('unreliable', 'reliable')",-2.9752026,-3.0496931,-0.0744905
43,0.70456225,0.70863897,"('irresponsible', 'responsible')",0.7045622,0.708639,0.0040768
44,-1.0451564,-1.0708153,"('prejudiced', 'unprejudiced')",-1.0451564,-1.0708153,-0.0256589
45,-0.0563909,-0.14532627,"('incompetent', 'competent')",-0.0563909,-0.1453263,-0.0889354
46,-1.0050911,-1.0785636,"('uncompetitive', 'competitive')",-1.0050911,-1.0785636,-0.0734725
47,5.2303042,5.4081388,"('stupid', 'smart')",5.2303042,5.4081388,0.1778346
48,0.6284014,0.6309157,"('unintelligent', 'intelligent')",0.6284014,0.6309157,0.0025143
49,-0.1739362,-0.12326189,"('unable', 'able')",-0.1739362,-0.1232619,0.0506743
50,-0.7042616,-0.6949433,"('clumsy', 'skillful')",-0.7042616,-0.6949433,0.0093183
51,0.27934527,0.20935966,"('uneducated', 'educated')",0.2793453,0.2093597,-0.0699856
52,-0.42964038,-0.5170741,"('irrational', 'rational')",-0.4296404,-0.5170741,-0.0874337
53,0.31509706,0.2958838,"('uncreative', 'creative')",0.3150971,0.2958838,-0.0192133
54,1.0007046,1.0915248,"('incapable', 'capable')",1.0007046,1.0915248,0.0908202
55,0.5051791,0.48438305,"('incompetent', 'clever')",0.5051791,0.484383,-0.0207961
56,0.5210202,0.53354114,"('impractical', 'practical')",0.5210202,0.5335411,0.0125209
57,-2.8939528,-2.9425159,"('unimaginative', 'imaginative')",-2.8939528,-2.9425159,-0.0485631
58,-0.10855444,-0.10978593,"('undiscriminating', 'discriminating')",-0.1085544,-0.1097859,-0.0012315
59,-0.27093035,-0.24727625,"('foolish', 'wise')",-0.2709303,-0.2472762,0.0236541
60,0.3015239,0.40112707,"('inefficient', 'efficient')",0.3015239,0.4011271,0.0996032
61,0.26683235,0.11035845,"('illogical', 'logical')",0.2668324,0.1103584,-0.156474
62,0.28642857,0.3237105,"('incompetent', 'brilliant')",0.2864286,0.3237105,0.0372819
63,-0.29577,-0.24920407,"('unperceptive', 'insightful')",-0.29577,-0.2492041,0.0465659
64,-6.845597,-6.933004,"('shy', 'confident')",-6.8455968,-6.9330039,-0.0874071
65,-0.38879085,-0.35220203,"('insecure', 'secure')",-0.3887908,-0.352202,0.0365888
66,-0.054142676,-0.10947635,"('inactive', 'active')",-0.0541427,-0.1094764,-0.0553337
67,-0.53481495,-0.45079616,"('doubtful', 'determined')",-0.534815,-0.4507962,0.0840188
68,-1.0888413,-1.1024904,"('dependent', 'independent')",-1.0888413,-1.1024904,-0.0136491
69,-1.5183663,-1.5645342,"('lazy', 'industrious')",-1.5183663,-1.5645342,-0.0461679
70,0.7040665,0.6212579,"('lethargic', 'energetic')",0.7040665,0.6212579,-0.0828086
71,0.79809594,0.78530496,"('diffident', 'self-confident')",0.7980959,0.785305,-0.0127909
72,0.43409395,0.5137436,"('unambitious', 'ambitious')",0.434094,0.5137436,0.0796496
73,-3.4918578,-3.4825208,"('helpless', 'self-reliant')",-3.4918578,-3.4825208,0.009337
74,0.07785997,-0.03502257,"('undedicated', 'dedicated')",0.07786,-0.0350226,-0.1128826
75,-1.056578,-1.006452,"('meek', 'impulsive')",-1.056578,-1.006452,0.050126
76,0.3414005,0.36965287,"('anxious', 'daring')",0.3414005,0.3696529,0.0282524
77,-1.4250004,-1.254401,"('unmotivated', 'motivated')",-1.4250004,-1.254401,0.1705994
78,-0.3607837,-0.3770988,"('nonresilient', 'resilient')",-0.3607837,-0.3770988,-0.0163151
79,-0.31652352,-0.27929643,"('wavering', 'unwavering')",-0.3165235,-0.2792964,0.0372271
80,-0.59268355,-0.6268946,"('dominated', 'dominating')",-0.5926836,-0.6268946,-0.034211
81,-0.4618433,-0.38153517,"('submissive', 'aggressive')",-0.4618433,-0.3815352,0.0803081
82,6.171607,6.2877927,"('poor', 'rich')",6.171607,6.2877927,0.1161857
83,-0.6627627,-0.64495873,"('powerless', 'powerful')",-0.6627627,-0.6449587,0.017804
84,0.47972035,0.46114668,"('inferior', 'superior')",0.4797204,0.4611467,-0.0185737
85,-0.03553845,-0.06825083,"('insignificant', 'prestigious')",-0.0355384,-0.0682508,-0.0327124
86,0.25856942,0.17830008,"('uninfluential', 'influential')",0.2585694,0.1783001,-0.0802693
87,-0.44904453,-0.39965522,"('unsuccessful', 'successful')",-0.4490445,-0.3996552,0.0493893
88,0.30239913,0.30068675,"('low', 'eminent')",0.3023991,0.3006867,-0.0017124
