,cry_male,cry_female,tuple,average_male,average_female,female-male
26,0.87279075,0.64183986,"('hardhearted', 'benevolent')",0.8727908,0.6418399,-0.2309509
27,1.8909756,1.711966,"('hardhearted', 'softhearted')",1.8909756,1.711966,-0.1790096
28,1.205996,1.2125347,"('disloyal', 'loyal')",1.205996,1.2125347,0.0065387
29,-0.32835972,-0.50088394,"('unfair', 'fair')",-0.3283597,-0.5008839,-0.1725242
30,0.6105504,0.65986055,"('intolerant', 'tolerant')",0.6105504,0.6598606,0.0493102
31,-1.0917763,-1.2551773,"('evil', 'good')",-1.0917763,-1.2551773,-0.163401
32,1.3173221,1.2704599,"('unkind', 'kind')",1.3173221,1.2704599,-0.0468622
33,-0.63880545,-0.6301351,"('wrong', 'right')",-0.6388054,-0.6301351,0.0086703
34,4.429552,4.694951,"('mean', 'honorable')",4.4295521,4.6949511,0.265399
35,-0.8766939,-1.1057266,"('corrupt', 'incorrupt')",-0.8766939,-1.1057266,-0.2290327
36,-0.5840633,-0.7425219,"('hostile', 'amicable')",-0.5840633,-0.7425219,-0.1584586
37,1.0157411,1.0151095,"('fake', 'genuine')",1.0157411,1.0151095,-0.0006316
38,-0.48097843,-0.31775677,"('untruthful', 'truthful')",-0.4809784,-0.3177568,0.1632216
39,0.29232335,0.2871414,"('exploitative', 'cooperative')",0.2923234,0.2871414,-0.005182
40,-1.2939969,-1.6200136,"('stingy', 'generous')",-1.2939969,-1.6200136,-0.3260167
41,0.33334386,0.27416018,"('unforgiving', 'forgiving')",0.3333439,0.2741602,-0.0591837
42,-2.0598717,-2.192592,"('unreliable', 'reliable')",-2.0598717,-2.1925919,-0.1327202
43,1.1423682,1.26864,"('irresponsible', 'responsible')",1.1423682,1.26864,0.1262718
44,-1.0381612,-1.0394801,"('prejudiced', 'unprejudiced')",-1.0381612,-1.0394801,-0.0013189
45,0.14140777,0.07434103,"('incompetent', 'competent')",0.1414078,0.074341,-0.0670668
46,-0.42937827,-0.43217584,"('uncompetitive', 'competitive')",-0.4293783,-0.4321758,-0.0027975
47,5.006092,5.3031373,"('stupid', 'smart')",5.0060921,5.3031373,0.2970452
48,0.5872524,0.59571046,"('unintelligent', 'intelligent')",0.5872524,0.5957105,0.0084581
49,0.0049214996,0.25269368,"('unable', 'able')",0.0049215,0.2526937,0.2477722
50,-0.22574586,-0.22089593,"('clumsy', 'skillful')",-0.2257459,-0.2208959,0.00485
51,-0.032482818,-0.08105651,"('uneducated', 'educated')",-0.0324828,-0.0810565,-0.0485737
52,-0.33833033,-0.49816728,"('irrational', 'rational')",-0.3383303,-0.4981673,-0.159837
53,0.09795788,0.05654982,"('uncreative', 'creative')",0.0979579,0.0565498,-0.0414081
54,0.86627865,1.038058,"('incapable', 'capable')",0.8662786,1.038058,0.1717794
55,0.70606476,0.7309653,"('incompetent', 'clever')",0.7060648,0.7309653,0.0249005
56,0.43721163,0.44330782,"('impractical', 'practical')",0.4372116,0.4433078,0.0060962
57,-2.5209491,-2.6706717,"('unimaginative', 'imaginative')",-2.5209491,-2.6706717,-0.1497226
58,0.1995504,0.10319851,"('undiscriminating', 'discriminating')",0.1995504,0.1031985,-0.0963519
59,-0.08656221,-0.029911749,"('foolish', 'wise')",-0.0865622,-0.0299117,0.0566505
60,0.38109198,0.64994466,"('inefficient', 'efficient')",0.381092,0.6499447,0.2688527
61,0.46786228,0.3314492,"('illogical', 'logical')",0.4678623,0.3314492,-0.1364131
62,0.58159053,0.7738447,"('incompetent', 'brilliant')",0.5815905,0.7738447,0.1922542
63,0.11542148,0.2484883,"('unperceptive', 'insightful')",0.1154215,0.2484883,0.1330668
64,-6.3442197,-6.4203243,"('shy', 'confident')",-6.3442197,-6.4203243,-0.0761046
65,0.52033836,0.53842425,"('insecure', 'secure')",0.5203384,0.5384243,0.0180859
66,0.0019762143,-0.1911397,"('inactive', 'active')",0.0019762,-0.1911397,-0.1931159
67,-0.8368824,-0.65314966,"('doubtful', 'determined')",-0.8368824,-0.6531497,0.1837327
68,-0.7883943,-0.6908805,"('dependent', 'independent')",-0.7883943,-0.6908805,0.0975138
69,-1.867258,-1.9220021,"('lazy', 'industrious')",-1.867258,-1.9220021,-0.0547441
70,1.1916902,1.0912309,"('lethargic', 'energetic')",1.1916902,1.0912309,-0.1004593
71,0.6178742,0.5854695,"('diffident', 'self-confident')",0.6178742,0.5854695,-0.0324047
72,0.74613285,0.87947756,"('unambitious', 'ambitious')",0.7461329,0.8794776,0.1333447
73,-2.9795468,-3.0327148,"('helpless', 'self-reliant')",-2.9795468,-3.0327148,-0.053168
74,0.016944317,-0.10346947,"('undedicated', 'dedicated')",0.0169443,-0.1034695,-0.1204138
75,-0.83788514,-0.7917474,"('meek', 'impulsive')",-0.8378851,-0.7917474,0.0461377
76,0.56495535,0.6282863,"('anxious', 'daring')",0.5649554,0.6282863,0.0633309
77,-1.5156394,-1.2835253,"('unmotivated', 'motivated')",-1.5156394,-1.2835253,0.2321141
78,-0.5828252,-0.5363826,"('nonresilient', 'resilient')",-0.5828252,-0.5363826,0.0464426
79,-0.5112146,-0.5058813,"('wavering', 'unwavering')",-0.5112146,-0.5058813,0.0053333
80,-0.27009696,-0.4141579,"('dominated', 'dominating')",-0.270097,-0.4141579,-0.1440609
81,-0.13907728,-0.014359303,"('submissive', 'aggressive')",-0.1390773,-0.0143593,0.124718
82,6.231283,6.4924264,"('poor', 'rich')",6.2312832,6.4924264,0.2611432
83,-0.56284213,-0.5268326,"('powerless', 'powerful')",-0.5628421,-0.5268326,0.0360095
84,0.23496303,0.24327415,"('inferior', 'superior')",0.234963,0.2432742,0.0083112
85,-0.8373061,-0.94738084,"('insignificant', 'prestigious')",-0.8373061,-0.9473808,-0.1100747
86,0.25284496,0.18365611,"('uninfluential', 'influential')",0.252845,0.1836561,-0.0691889
87,-0.24487373,-0.22267161,"('unsuccessful', 'successful')",-0.2448737,-0.2226716,0.0222021
88,-0.17752318,-0.10117037,"('low', 'eminent')",-0.1775232,-0.1011704,0.0763528
