,spray_male,spray_female,tuple,average_male,average_female,female-male
35,-0.9781667,-1.1134046,"('corrupt', 'incorrupt')",-0.9781667,-1.1134046,-0.1352379
36,-0.5793319,-0.58165365,"('hostile', 'amicable')",-0.5793319,-0.5816537,-0.0023218
37,1.0390692,1.0587183,"('fake', 'genuine')",1.0390692,1.0587183,0.0196491
38,0.5608451,0.4874175,"('untruthful', 'truthful')",0.5608451,0.4874175,-0.0734276
39,0.66386324,0.6226174,"('exploitative', 'cooperative')",0.6638632,0.6226174,-0.0412458
40,-2.015692,-2.061895,"('stingy', 'generous')",-2.015692,-2.0618949,-0.0462029
41,1.010557,0.8790728,"('unforgiving', 'forgiving')",1.0105571,0.8790728,-0.1314843
42,-3.2972002,-3.2785518,"('unreliable', 'reliable')",-3.2972002,-3.2785518,0.0186484
43,1.2339727,1.2284088,"('irresponsible', 'responsible')",1.2339727,1.2284088,-0.0055639
44,-1.6400757,-1.5780718,"('prejudiced', 'unprejudiced')",-1.6400757,-1.5780718,0.0620039
45,0.061276816,0.10362216,"('incompetent', 'competent')",0.0612768,0.1036222,0.0423454
46,-0.7983152,-0.8628851,"('uncompetitive', 'competitive')",-0.7983152,-0.8628851,-0.0645699
47,5.360632,5.4709306,"('stupid', 'smart')",5.3606319,5.4709306,0.1102987
48,1.0352788,0.9768204,"('unintelligent', 'intelligent')",1.0352788,0.9768204,-0.0584584
49,0.36962387,0.3742879,"('unable', 'able')",0.3696239,0.3742879,0.004664
50,-0.8057091,-0.7887583,"('clumsy', 'skillful')",-0.8057091,-0.7887583,0.0169508
51,-0.05787251,-0.044983417,"('uneducated', 'educated')",-0.0578725,-0.0449834,0.0128891
52,-0.9375202,-0.9565938,"('irrational', 'rational')",-0.9375202,-0.9565938,-0.0190736
53,0.31561255,0.28605017,"('uncreative', 'creative')",0.3156126,0.2860502,-0.0295624
54,1.0273688,1.0836974,"('incapable', 'capable')",1.0273688,1.0836974,0.0563286
55,0.9434649,0.9781259,"('incompetent', 'clever')",0.9434649,0.9781259,0.034661
56,0.94021267,0.9294993,"('impractical', 'practical')",0.9402127,0.9294993,-0.0107134
57,-2.6470654,-2.6292918,"('unimaginative', 'imaginative')",-2.6470654,-2.6292918,0.0177736
58,0.43997464,0.42704174,"('undiscriminating', 'discriminating')",0.4399746,0.4270417,-0.0129329
59,-0.77586055,-0.7570953,"('foolish', 'wise')",-0.7758605,-0.7570953,0.0187652
60,1.2188245,1.2216611,"('inefficient', 'efficient')",1.2188245,1.2216611,0.0028366
61,0.4659899,0.270855,"('illogical', 'logical')",0.4659899,0.270855,-0.1951349
62,0.71025,0.76298374,"('incompetent', 'brilliant')",0.71025,0.7629837,0.0527337
63,0.22911264,0.24589714,"('unperceptive', 'insightful')",0.2291126,0.2458971,0.0167845
64,-7.0198536,-7.053742,"('shy', 'confident')",-7.0198536,-7.0537419,-0.0338883
65,0.2645638,0.23433247,"('insecure', 'secure')",0.2645638,0.2343325,-0.0302313
66,-0.84111243,-0.8204398,"('inactive', 'active')",-0.8411124,-0.8204398,0.0206726
67,-0.55672175,-0.5651731,"('doubtful', 'determined')",-0.5567217,-0.5651731,-0.0084514
68,-1.3347689,-1.3782128,"('dependent', 'independent')",-1.3347689,-1.3782128,-0.0434439
69,-1.7998585,-1.8536763,"('lazy', 'industrious')",-1.7998585,-1.8536763,-0.0538178
70,0.34883937,0.37837493,"('lethargic', 'energetic')",0.3488394,0.3783749,0.0295355
71,0.4269551,0.482362,"('diffident', 'self-confident')",0.4269551,0.482362,0.0554069
72,0.9008127,0.9312091,"('unambitious', 'ambitious')",0.9008127,0.9312091,0.0303964
73,-3.3285954,-3.2539651,"('helpless', 'self-reliant')",-3.3285954,-3.2539651,0.0746303
74,0.36897382,0.32770678,"('undedicated', 'dedicated')",0.3689738,0.3277068,-0.041267
75,-1.4646792,-1.3664123,"('meek', 'impulsive')",-1.4646792,-1.3664123,0.0982669
76,0.39029348,0.4826923,"('anxious', 'daring')",0.3902935,0.4826923,0.0923988
77,-0.90591633,-0.85433465,"('unmotivated', 'motivated')",-0.9059163,-0.8543347,0.0515816
78,0.023614507,-0.033285767,"('nonresilient', 'resilient')",0.0236145,-0.0332858,-0.0569003
79,-0.15463468,-0.15079908,"('wavering', 'unwavering')",-0.1546347,-0.1507991,0.0038356
80,-0.22891456,-0.29902107,"('dominated', 'dominating')",-0.2289146,-0.2990211,-0.0701065
81,-0.19524904,-0.10777819,"('submissive', 'aggressive')",-0.195249,-0.1077782,0.0874708
82,5.7727356,6.0285144,"('poor', 'rich')",5.7727356,6.0285144,0.2557788
83,-0.50852275,-0.54113483,"('powerless', 'powerful')",-0.5085227,-0.5411348,-0.0326121
84,0.6478957,0.6321695,"('inferior', 'superior')",0.6478957,0.6321695,-0.0157262
85,0.119588174,0.07516095,"('insignificant', 'prestigious')",0.1195882,0.075161,-0.0444272
86,0.57857543,0.4647067,"('uninfluential', 'influential')",0.5785754,0.4647067,-0.1138687
87,-0.14416793,-0.013704827,"('unsuccessful', 'successful')",-0.1441679,-0.0137048,0.1304631
88,0.10776542,0.18073644,"('low', 'eminent')",0.1077654,0.1807364,0.072971
