,waterfront_male,waterfront_female,tuple,average_male,average_female,female-male
54,1.3090204,1.4006422,"('incapable', 'capable')",1.3090204,1.4006422,0.0916218
55,0.13315776,0.18797526,"('incompetent', 'clever')",0.1331578,0.1879753,0.0548175
56,0.38357103,0.4655999,"('impractical', 'practical')",0.383571,0.4655999,0.0820289
57,-2.550141,-2.6186647,"('unimaginative', 'imaginative')",-2.5501411,-2.6186647,-0.0685236
58,0.10419826,0.1974603,"('undiscriminating', 'discriminating')",0.1041983,0.1974603,0.093262
59,0.44351926,0.44609576,"('foolish', 'wise')",0.4435193,0.4460958,0.0025765
60,-0.33926857,-0.21969621,"('inefficient', 'efficient')",-0.3392686,-0.2196962,0.1195724
61,0.5380669,0.4341078,"('illogical', 'logical')",0.5380669,0.4341078,-0.1039591
62,-0.11072865,-0.0015267842,"('incompetent', 'brilliant')",-0.1107287,-0.0015268,0.1092019
63,0.40059596,0.49644634,"('unperceptive', 'insightful')",0.400596,0.4964463,0.0958503
64,-6.8705564,-6.9431667,"('shy', 'confident')",-6.8705564,-6.9431667,-0.0726103
65,-0.40465567,-0.302358,"('insecure', 'secure')",-0.4046557,-0.302358,0.1022977
66,0.5742049,0.5176545,"('inactive', 'active')",0.5742049,0.5176545,-0.0565504
67,0.0841125,0.20948924,"('doubtful', 'determined')",0.0841125,0.2094892,0.1253767
68,-0.8126178,-0.74848175,"('dependent', 'independent')",-0.8126178,-0.7484818,0.064136
69,-1.0575207,-1.1299802,"('lazy', 'industrious')",-1.0575207,-1.1299802,-0.0724595
70,0.4306527,0.500086,"('lethargic', 'energetic')",0.4306527,0.500086,0.0694333
71,1.2697127,1.2871854,"('diffident', 'self-confident')",1.2697127,1.2871854,0.0174727
72,0.46508744,0.4723732,"('unambitious', 'ambitious')",0.4650874,0.4723732,0.0072858
73,-3.250459,-3.2357693,"('helpless', 'self-reliant')",-3.250459,-3.2357693,0.0146897
74,0.21093795,0.159702,"('undedicated', 'dedicated')",0.2109379,0.159702,-0.0512359
75,-0.89245725,-0.8616659,"('meek', 'impulsive')",-0.8924572,-0.8616659,0.0307913
76,0.19009951,0.2032839,"('anxious', 'daring')",0.1900995,0.2032839,0.0131844
77,-1.2761494,-1.1132945,"('unmotivated', 'motivated')",-1.2761494,-1.1132945,0.1628549
78,-0.26091185,-0.28210995,"('nonresilient', 'resilient')",-0.2609119,-0.2821099,-0.021198
79,0.32251802,0.39816532,"('wavering', 'unwavering')",0.322518,0.3981653,0.0756473
80,-0.83119404,-0.8399992,"('dominated', 'dominating')",-0.831194,-0.8399992,-0.0088052
81,-1.156822,-1.0159384,"('submissive', 'aggressive')",-1.156822,-1.0159384,0.1408836
82,5.8381305,5.9423356,"('poor', 'rich')",5.8381305,5.9423356,0.1042051
83,-0.5192586,-0.46106142,"('powerless', 'powerful')",-0.5192586,-0.4610614,0.0581972
84,0.14830509,0.19106224,"('inferior', 'superior')",0.1483051,0.1910622,0.0427571
85,0.56573546,0.5101376,"('insignificant', 'prestigious')",0.5657355,0.5101376,-0.0555979
86,0.6668566,0.57962894,"('uninfluential', 'influential')",0.6668566,0.5796289,-0.0872277
87,-0.16136554,-0.14014584,"('unsuccessful', 'successful')",-0.1613655,-0.1401458,0.0212197
88,-0.26021802,-0.2338468,"('low', 'eminent')",-0.260218,-0.2338468,0.0263712
