,redirect_male,redirect_female,tuple,average_male,average_female,female-male
27,-0.0138614215,-0.07992424,"('hardhearted', 'softhearted')",-0.0138614,-0.0799242,-0.0660628
28,-0.10882823,-0.17137277,"('disloyal', 'loyal')",-0.1088282,-0.1713728,-0.0625446
29,0.23131518,0.15079921,"('unfair', 'fair')",0.2313152,0.1507992,-0.080516
30,-0.11902296,-0.19748588,"('intolerant', 'tolerant')",-0.119023,-0.1974859,-0.0784629
31,-1.0775046,-0.99607825,"('evil', 'good')",-1.0775046,-0.9960783,0.0814263
32,-0.31879056,-0.37171778,"('unkind', 'kind')",-0.3187906,-0.3717178,-0.0529272
33,0.2713696,0.20118839,"('wrong', 'right')",0.2713696,0.2011884,-0.0701812
34,1.5165342,1.6447923,"('mean', 'honorable')",1.5165342,1.6447923,0.1282581
35,0.8717192,0.8315746,"('corrupt', 'incorrupt')",0.8717192,0.8315746,-0.0401446
36,-0.70414793,-0.73906314,"('hostile', 'amicable')",-0.7041479,-0.7390631,-0.0349152
37,-0.39791447,-0.3156861,"('fake', 'genuine')",-0.3979145,-0.3156861,0.0822284
38,-0.46362817,-0.46620083,"('untruthful', 'truthful')",-0.4636282,-0.4662008,-0.0025726
39,1.09279,1.0693299,"('exploitative', 'cooperative')",1.09279,1.0693299,-0.0234601
40,-1.1637543,-1.159022,"('stingy', 'generous')",-1.1637543,-1.159022,0.0047323
41,0.047908492,-0.028172411,"('unforgiving', 'forgiving')",0.0479085,-0.0281724,-0.0760809
42,-0.634445,-0.59692186,"('unreliable', 'reliable')",-0.634445,-0.5969219,0.0375231
43,-0.9521585,-0.924086,"('irresponsible', 'responsible')",-0.9521585,-0.924086,0.0280725
44,-0.009471618,-0.0021241754,"('prejudiced', 'unprejudiced')",-0.0094716,-0.0021242,0.0073474
45,-1.6757427,-1.6310277,"('incompetent', 'competent')",-1.6757427,-1.6310277,0.044715
46,-0.8605638,-0.8452672,"('uncompetitive', 'competitive')",-0.8605638,-0.8452672,0.0152966
47,0.8433073,0.91817284,"('stupid', 'smart')",0.8433073,0.9181728,0.0748655
48,-0.58628196,-0.57253337,"('unintelligent', 'intelligent')",-0.586282,-0.5725334,0.0137486
49,-0.03940983,0.039874017,"('unable', 'able')",-0.0394098,0.039874,0.0792838
50,-0.20992325,-0.15781301,"('clumsy', 'skillful')",-0.2099233,-0.157813,0.0521103
51,-0.74158365,-0.8372667,"('uneducated', 'educated')",-0.7415836,-0.8372667,-0.0956831
52,-0.62301004,-0.714084,"('irrational', 'rational')",-0.62301,-0.714084,-0.091074
53,-0.59439826,-0.66368353,"('uncreative', 'creative')",-0.5943983,-0.6636835,-0.0692852
54,-0.97009784,-0.9560575,"('incapable', 'capable')",-0.9700978,-0.9560575,0.0140403
55,-0.9586605,-0.98848665,"('incompetent', 'clever')",-0.9586605,-0.9884866,-0.0298261
56,0.64281225,0.660037,"('impractical', 'practical')",0.6428123,0.660037,0.0172247
57,-1.1197007,-1.116609,"('unimaginative', 'imaginative')",-1.1197007,-1.116609,0.0030917
58,0.07894572,0.042793795,"('undiscriminating', 'discriminating')",0.0789457,0.0427938,-0.0361519
59,0.089581825,0.12829635,"('foolish', 'wise')",0.0895818,0.1282963,0.0387145
60,0.28803578,0.22658071,"('inefficient', 'efficient')",0.2880358,0.2265807,-0.0614551
61,0.14970851,-0.03134073,"('illogical', 'logical')",0.1497085,-0.0313407,-0.1810492
62,-0.56697655,-0.5195231,"('incompetent', 'brilliant')",-0.5669765,-0.5195231,0.0474534
63,-0.2981319,-0.20485498,"('unperceptive', 'insightful')",-0.2981319,-0.204855,0.0932769
64,-1.9707928,-1.9826996,"('shy', 'confident')",-1.9707928,-1.9826996,-0.0119068
65,-0.5386266,-0.5680114,"('insecure', 'secure')",-0.5386266,-0.5680114,-0.0293848
66,-0.8003917,-0.72063935,"('inactive', 'active')",-0.8003917,-0.7206393,0.0797524
67,1.0012457,0.9834856,"('doubtful', 'determined')",1.0012457,0.9834856,-0.0177601
68,0.42326114,0.40080303,"('dependent', 'independent')",0.4232611,0.400803,-0.0224581
69,0.39244983,0.45587438,"('lazy', 'industrious')",0.3924498,0.4558744,0.0634246
70,-0.46794513,-0.44465902,"('lethargic', 'energetic')",-0.4679451,-0.444659,0.0232861
71,0.24207348,0.29916292,"('diffident', 'self-confident')",0.2420735,0.2991629,0.0570894
72,-0.4004934,-0.3724106,"('unambitious', 'ambitious')",-0.4004934,-0.3724106,0.0280828
73,-0.5337839,-0.51449627,"('helpless', 'self-reliant')",-0.5337839,-0.5144963,0.0192876
74,-0.30698168,-0.27745056,"('undedicated', 'dedicated')",-0.3069817,-0.2774506,0.0295311
75,0.35960567,0.4468141,"('meek', 'impulsive')",0.3596057,0.4468141,0.0872084
76,-0.19235083,-0.13662596,"('anxious', 'daring')",-0.1923508,-0.136626,0.0557248
77,0.10404085,0.12908773,"('unmotivated', 'motivated')",0.1040409,0.1290877,0.0250468
78,-0.47377995,-0.42171094,"('nonresilient', 'resilient')",-0.4737799,-0.4217109,0.052069
79,-0.7372434,-0.67785716,"('wavering', 'unwavering')",-0.7372434,-0.6778572,0.0593862
80,0.29192966,0.27023673,"('dominated', 'dominating')",0.2919297,0.2702367,-0.021693
81,0.0833023,0.15132508,"('submissive', 'aggressive')",0.0833023,0.1513251,0.0680228
82,0.44880012,0.5289048,"('poor', 'rich')",0.4488001,0.5289048,0.0801047
83,-0.039024405,-0.08715697,"('powerless', 'powerful')",-0.0390244,-0.087157,-0.0481326
84,0.8220876,0.80118537,"('inferior', 'superior')",0.8220876,0.8011854,-0.0209022
85,-0.36195284,-0.34131944,"('insignificant', 'prestigious')",-0.3619528,-0.3413194,0.0206334
86,-1.4839208,-1.5833871,"('uninfluential', 'influential')",-1.4839208,-1.5833871,-0.0994663
87,-0.22109699,-0.19245198,"('unsuccessful', 'successful')",-0.221097,-0.192452,0.028645
88,-0.15485446,-0.1729099,"('low', 'eminent')",-0.1548545,-0.1729099,-0.0180554
