,wraparound_male,wraparound_female,tuple,average_male,average_female,female-male
55,0.73073286,1.0140723,"('incompetent', 'clever')",0.7307329,1.0140723,0.2833394
56,0.23329176,0.53691924,"('impractical', 'practical')",0.2332918,0.5369192,0.3036274
57,-1.3525563,-1.305042,"('unimaginative', 'imaginative')",-1.3525563,-1.305042,0.0475143
58,0.32329696,0.35680234,"('undiscriminating', 'discriminating')",0.323297,0.3568023,0.0335053
59,-0.367478,-0.5202228,"('foolish', 'wise')",-0.367478,-0.5202228,-0.1527448
60,0.9855881,1.2154485,"('inefficient', 'efficient')",0.9855881,1.2154485,0.2298604
61,0.8873281,0.7844503,"('illogical', 'logical')",0.8873281,0.7844503,-0.1028778
62,0.7418881,1.0791532,"('incompetent', 'brilliant')",0.7418881,1.0791532,0.3372651
63,0.9277549,1.1609873,"('unperceptive', 'insightful')",0.9277549,1.1609873,0.2332324
64,-2.4923823,-2.4516962,"('shy', 'confident')",-2.4923823,-2.4516962,0.0406861
65,0.7027872,0.96187717,"('insecure', 'secure')",0.7027872,0.9618772,0.25909
66,-0.48841977,-0.50538194,"('inactive', 'active')",-0.4884198,-0.5053819,-0.0169621
67,-0.16011089,-0.23917784,"('doubtful', 'determined')",-0.1601109,-0.2391778,-0.0790669
68,0.011829162,0.07637407,"('dependent', 'independent')",0.0118292,0.0763741,0.0645449
69,-1.0363816,-1.2054229,"('lazy', 'industrious')",-1.0363816,-1.2054229,-0.1690413
70,0.962817,1.2888808,"('lethargic', 'energetic')",0.962817,1.2888808,0.3260638
71,0.7136606,0.7747917,"('diffident', 'self-confident')",0.7136606,0.7747917,0.0611311
72,-0.38698557,-0.2575642,"('unambitious', 'ambitious')",-0.3869856,-0.2575642,0.1294214
73,-1.1900771,-1.1314611,"('helpless', 'self-reliant')",-1.1900771,-1.1314611,0.058616
74,0.43917337,0.5445062,"('undedicated', 'dedicated')",0.4391734,0.5445062,0.1053328
75,-0.8706476,-0.8664429,"('meek', 'impulsive')",-0.8706476,-0.8664429,0.0042047
76,0.500163,0.71853894,"('anxious', 'daring')",0.500163,0.7185389,0.2183759
77,-0.51585716,-0.47058842,"('unmotivated', 'motivated')",-0.5158572,-0.4705884,0.0452688
78,0.36165377,0.46000585,"('nonresilient', 'resilient')",0.3616538,0.4600058,0.098352
79,-0.753194,-0.8878183,"('wavering', 'unwavering')",-0.753194,-0.8878183,-0.1346243
80,1.2239662,1.5565274,"('dominated', 'dominating')",1.2239662,1.5565274,0.3325612
81,0.27008817,0.50243384,"('submissive', 'aggressive')",0.2700882,0.5024338,0.2323456
82,2.1043751,2.304589,"('poor', 'rich')",2.1043751,2.304589,0.2002139
83,-0.023988567,0.02683486,"('powerless', 'powerful')",-0.0239886,0.0268349,0.0508235
84,0.1860519,0.09102866,"('inferior', 'superior')",0.1860519,0.0910287,-0.0950232
85,-1.0208546,-1.4445281,"('insignificant', 'prestigious')",-1.0208546,-1.4445281,-0.4236735
86,-0.078420356,-0.23065147,"('uninfluential', 'influential')",-0.0784204,-0.2306515,-0.1522311
87,1.222281,1.3242427,"('unsuccessful', 'successful')",1.222281,1.3242427,0.1019617
88,-0.29892927,-0.465864,"('low', 'eminent')",-0.2989293,-0.465864,-0.1669347
