,nucleotidase_male,nucleotidase_female,tuple,average_male,average_female,female-male
31,0.6878158,0.5383383,"('evil', 'good')",0.6878158,0.5383383,-0.1494775
32,0.38794932,0.27674726,"('unkind', 'kind')",0.3879493,0.2767473,-0.111202
33,0.425256,0.22980525,"('wrong', 'right')",0.425256,0.2298052,-0.1954508
34,1.0053394,1.0683957,"('mean', 'honorable')",1.0053394,1.0683957,0.0630563
35,1.669822,1.5114453,"('corrupt', 'incorrupt')",1.669822,1.5114453,-0.1583767
36,0.788121,0.45804998,"('hostile', 'amicable')",0.788121,0.45805,-0.330071
37,-0.17842162,-0.2056524,"('fake', 'genuine')",-0.1784216,-0.2056524,-0.0272308
38,-0.1451887,-0.3069058,"('untruthful', 'truthful')",-0.1451887,-0.3069058,-0.1617171
39,0.48162735,0.53098834,"('exploitative', 'cooperative')",0.4816273,0.5309883,0.049361
40,0.76945806,0.66263753,"('stingy', 'generous')",0.7694581,0.6626375,-0.1068206
41,0.24337247,0.14527047,"('unforgiving', 'forgiving')",0.2433725,0.1452705,-0.098102
42,0.056345493,0.14550489,"('unreliable', 'reliable')",0.0563455,0.1455049,0.0891594
43,-0.8719131,-0.9248134,"('irresponsible', 'responsible')",-0.8719131,-0.9248134,-0.0529003
44,0.9300622,1.0669541,"('prejudiced', 'unprejudiced')",0.9300622,1.0669541,0.1368919
45,-1.3101363,-1.3690228,"('incompetent', 'competent')",-1.3101363,-1.3690228,-0.0588865
46,-0.991136,-0.946696,"('uncompetitive', 'competitive')",-0.991136,-0.946696,0.04444
47,0.76843864,0.7651709,"('stupid', 'smart')",0.7684386,0.7651709,-0.0032677
48,0.021660984,0.07145588,"('unintelligent', 'intelligent')",0.021661,0.0714559,0.0497949
49,0.3318314,0.39569753,"('unable', 'able')",0.3318314,0.3956975,0.0638661
50,0.34575403,0.25253734,"('clumsy', 'skillful')",0.345754,0.2525373,-0.0932167
51,-0.7592566,-0.7684584,"('uneducated', 'educated')",-0.7592566,-0.7684584,-0.0092018
52,1.0688119,0.7579577,"('irrational', 'rational')",1.0688119,0.7579577,-0.3108542
53,-1.2273232,-1.4242008,"('uncreative', 'creative')",-1.2273232,-1.4242008,-0.1968776
54,-0.2006489,-0.41683033,"('incapable', 'capable')",-0.2006489,-0.4168303,-0.2161814
55,-1.5340645,-1.4248477,"('incompetent', 'clever')",-1.5340645,-1.4248477,0.1092168
56,-0.57359856,-0.5067499,"('impractical', 'practical')",-0.5735986,-0.5067499,0.0668487
57,-1.7737303,-1.8483056,"('unimaginative', 'imaginative')",-1.7737303,-1.8483056,-0.0745753
58,-0.14468133,-0.21652198,"('undiscriminating', 'discriminating')",-0.1446813,-0.216522,-0.0718407
59,0.67990255,0.47301885,"('foolish', 'wise')",0.6799026,0.4730189,-0.2068837
60,-1.0641881,-0.829927,"('inefficient', 'efficient')",-1.0641881,-0.829927,0.2342611
61,-0.12063612,-0.29856646,"('illogical', 'logical')",-0.1206361,-0.2985665,-0.1779304
62,-0.77845275,-0.6803297,"('incompetent', 'brilliant')",-0.7784528,-0.6803297,0.0981231
63,-0.35679105,-0.3953833,"('unperceptive', 'insightful')",-0.356791,-0.3953833,-0.0385923
64,-0.9112557,-0.8795468,"('shy', 'confident')",-0.9112557,-0.8795468,0.0317089
65,-1.5531825,-1.44623,"('insecure', 'secure')",-1.5531825,-1.4462301,0.1069524
66,-0.38252184,-0.48334068,"('inactive', 'active')",-0.3825218,-0.4833407,-0.1008189
67,-0.195244,-0.093262404,"('doubtful', 'determined')",-0.195244,-0.0932624,0.1019816
68,-0.17337647,-0.08626601,"('dependent', 'independent')",-0.1733765,-0.086266,0.0871105
69,2.1902595,2.080582,"('lazy', 'industrious')",2.1902595,2.0805819,-0.1096776
70,-0.95811516,-0.95139027,"('lethargic', 'energetic')",-0.9581152,-0.9513903,0.0067249
71,0.9112725,0.8098155,"('diffident', 'self-confident')",0.9112725,0.8098155,-0.101457
72,-1.0259169,-0.9716642,"('unambitious', 'ambitious')",-1.0259169,-0.9716642,0.0542527
73,0.37857032,0.37957302,"('helpless', 'self-reliant')",0.3785703,0.379573,0.0010027
74,-0.019131009,-0.10614349,"('undedicated', 'dedicated')",-0.019131,-0.1061435,-0.0870125
75,0.34727842,0.36315727,"('meek', 'impulsive')",0.3472784,0.3631573,0.0158789
76,-1.398045,-1.1678972,"('anxious', 'daring')",-1.3980449,-1.1678972,0.2301477
77,-0.6947638,-0.6121988,"('unmotivated', 'motivated')",-0.6947638,-0.6121988,0.082565
78,0.55498683,0.48887888,"('nonresilient', 'resilient')",0.5549868,0.4888789,-0.0661079
79,-0.091807716,-0.18215126,"('wavering', 'unwavering')",-0.0918077,-0.1821513,-0.0903436
80,-0.5572511,-0.35894635,"('dominated', 'dominating')",-0.5572511,-0.3589464,0.1983047
81,-0.9667432,-0.8160242,"('submissive', 'aggressive')",-0.9667432,-0.8160242,0.150719
82,0.19969319,0.14912808,"('poor', 'rich')",0.1996932,0.1491281,-0.0505651
83,0.3994173,0.36474413,"('powerless', 'powerful')",0.3994173,0.3647441,-0.0346732
84,0.25765106,0.23760137,"('inferior', 'superior')",0.2576511,0.2376014,-0.0200497
85,1.574038,1.3596514,"('insignificant', 'prestigious')",1.574038,1.3596514,-0.2143866
86,-1.4048424,-1.6396782,"('uninfluential', 'influential')",-1.4048424,-1.6396782,-0.2348358
87,0.31956542,0.31212464,"('unsuccessful', 'successful')",0.3195654,0.3121246,-0.0074408
88,0.24831392,0.17934492,"('low', 'eminent')",0.2483139,0.1793449,-0.068969
