,ferry_male,ferry_female,tuple,average_male,average_female,female-male
33,0.14701957,0.18972361,"('wrong', 'right')",0.1470196,0.1897236,0.042704
34,4.2961144,4.425699,"('mean', 'honorable')",4.2961144,4.4256992,0.1295848
35,-0.82770056,-1.185853,"('corrupt', 'incorrupt')",-0.8277006,-1.185853,-0.3581524
36,-0.18854052,-0.26990902,"('hostile', 'amicable')",-0.1885405,-0.269909,-0.0813685
37,0.57392555,0.49275216,"('fake', 'genuine')",0.5739256,0.4927522,-0.0811734
38,0.09374864,0.33876446,"('untruthful', 'truthful')",0.0937486,0.3387645,0.2450159
39,0.3275116,0.36737978,"('exploitative', 'cooperative')",0.3275116,0.3673798,0.0398682
40,-1.9126482,-1.93165,"('stingy', 'generous')",-1.9126482,-1.93165,-0.0190018
41,0.5100688,0.7450357,"('unforgiving', 'forgiving')",0.5100688,0.7450357,0.2349669
42,-2.4222834,-2.3310707,"('unreliable', 'reliable')",-2.4222834,-2.3310707,0.0912127
43,1.0996859,1.3556982,"('irresponsible', 'responsible')",1.0996859,1.3556982,0.2560123
44,-1.2292771,-1.3365326,"('prejudiced', 'unprejudiced')",-1.2292771,-1.3365326,-0.1072555
45,0.5756859,0.81933856,"('incompetent', 'competent')",0.5756859,0.8193386,0.2436527
46,-0.79329485,-0.6008878,"('uncompetitive', 'competitive')",-0.7932948,-0.6008878,0.192407
47,5.018688,5.244626,"('stupid', 'smart')",5.0186882,5.244626,0.2259378
48,0.3973403,0.48289964,"('unintelligent', 'intelligent')",0.3973403,0.4828996,0.0855593
49,-0.35056108,-0.29014283,"('unable', 'able')",-0.3505611,-0.2901428,0.0604183
50,-0.65519446,-0.6466825,"('clumsy', 'skillful')",-0.6551945,-0.6466825,0.008512
51,-0.4812383,-0.53155804,"('uneducated', 'educated')",-0.4812383,-0.531558,-0.0503197
52,0.27268124,0.07768987,"('irrational', 'rational')",0.2726812,0.0776899,-0.1949913
53,0.14951713,0.28152618,"('uncreative', 'creative')",0.1495171,0.2815262,0.1320091
54,0.82789046,0.8989615,"('incapable', 'capable')",0.8278905,0.8989615,0.071071
55,0.4872961,0.6674367,"('incompetent', 'clever')",0.4872961,0.6674367,0.1801406
56,0.60193914,0.834882,"('impractical', 'practical')",0.6019391,0.834882,0.2329429
57,-2.5345879,-2.407251,"('unimaginative', 'imaginative')",-2.5345879,-2.4072509,0.127337
58,-0.3224411,-0.25713322,"('undiscriminating', 'discriminating')",-0.3224411,-0.2571332,0.0653079
59,0.37142324,0.3757391,"('foolish', 'wise')",0.3714232,0.3757391,0.0043159
60,0.25866926,0.4334604,"('inefficient', 'efficient')",0.2586693,0.4334604,0.1747911
61,0.5012971,0.44765714,"('illogical', 'logical')",0.5012971,0.4476571,-0.05364
62,0.64612925,0.896948,"('incompetent', 'brilliant')",0.6461293,0.896948,0.2508187
63,-0.053576715,0.16796046,"('unperceptive', 'insightful')",-0.0535767,0.1679605,0.2215372
64,-6.040492,-5.9994144,"('shy', 'confident')",-6.0404921,-5.9994144,0.0410777
65,0.23213843,0.40756807,"('insecure', 'secure')",0.2321384,0.4075681,0.1754297
66,0.1441882,0.007891722,"('inactive', 'active')",0.1441882,0.0078917,-0.1362965
67,-0.078774594,0.03548472,"('doubtful', 'determined')",-0.0787746,0.0354847,0.1142593
68,-1.4174999,-1.398099,"('dependent', 'independent')",-1.4174999,-1.3980989,0.019401
69,-1.5717137,-1.676282,"('lazy', 'industrious')",-1.5717137,-1.676282,-0.1045683
70,0.7885099,0.7960607,"('lethargic', 'energetic')",0.7885099,0.7960607,0.0075508
71,1.248108,1.2787694,"('diffident', 'self-confident')",1.248108,1.2787694,0.0306614
72,0.5024948,0.49997365,"('unambitious', 'ambitious')",0.5024948,0.4999737,-0.0025211
73,-3.2196908,-3.2627306,"('helpless', 'self-reliant')",-3.2196908,-3.2627306,-0.0430398
74,0.24309178,0.30475003,"('undedicated', 'dedicated')",0.2430918,0.30475,0.0616582
75,-1.0216967,-1.0414765,"('meek', 'impulsive')",-1.0216967,-1.0414765,-0.0197798
76,-0.1032553,-0.050759397,"('anxious', 'daring')",-0.1032553,-0.0507594,0.0524959
77,-1.1855875,-0.8904011,"('unmotivated', 'motivated')",-1.1855875,-0.8904011,0.2951864
78,-0.4273366,-0.3956282,"('nonresilient', 'resilient')",-0.4273366,-0.3956282,0.0317084
79,-0.4542756,-0.359691,"('wavering', 'unwavering')",-0.4542756,-0.359691,0.0945846
80,-0.17757413,-0.23401323,"('dominated', 'dominating')",-0.1775741,-0.2340132,-0.0564391
81,-0.54625475,-0.37494206,"('submissive', 'aggressive')",-0.5462548,-0.3749421,0.1713127
82,5.7271194,5.779552,"('poor', 'rich')",5.7271194,5.779552,0.0524326
83,-0.2736264,-0.22730173,"('powerless', 'powerful')",-0.2736264,-0.2273017,0.0463247
84,0.415825,0.40931123,"('inferior', 'superior')",0.415825,0.4093112,-0.0065138
85,-0.6494826,-0.69497496,"('insignificant', 'prestigious')",-0.6494826,-0.694975,-0.0454924
86,0.6697097,0.61128056,"('uninfluential', 'influential')",0.6697097,0.6112806,-0.0584291
87,0.077063814,0.12451832,"('unsuccessful', 'successful')",0.0770638,0.1245183,0.0474545
88,-0.54540783,-0.52044946,"('low', 'eminent')",-0.5454078,-0.5204495,0.0249583
