,culture_male,culture_female,tuple,average_male,average_female,female-male
45,0.14920652,0.11113865,"('incompetent', 'competent')",0.1492065,0.1111386,-0.0380679
46,-0.7892773,-0.80295825,"('uncompetitive', 'competitive')",-0.7892773,-0.8029583,-0.013681
47,5.26734,5.4092793,"('stupid', 'smart')",5.2673402,5.4092793,0.1419391
48,0.7380183,0.64673245,"('unintelligent', 'intelligent')",0.7380183,0.6467324,-0.0912859
49,0.044038147,0.104534745,"('unable', 'able')",0.0440381,0.1045347,0.0604966
50,-0.019495595,0.0034535835,"('clumsy', 'skillful')",-0.0194956,0.0034536,0.0229492
51,0.456559,0.4364084,"('uneducated', 'educated')",0.456559,0.4364084,-0.0201506
52,-0.102967285,-0.16196898,"('irrational', 'rational')",-0.1029673,-0.161969,-0.0590017
53,0.29098487,0.2614203,"('uncreative', 'creative')",0.2909849,0.2614203,-0.0295646
54,1.1987536,1.2634063,"('incapable', 'capable')",1.1987536,1.2634063,0.0646527
55,0.6345801,0.61454445,"('incompetent', 'clever')",0.6345801,0.6145445,-0.0200356
56,0.5184516,0.5172478,"('impractical', 'practical')",0.5184516,0.5172478,-0.0012038
57,-2.7225366,-2.6831954,"('unimaginative', 'imaginative')",-2.7225366,-2.6831954,0.0393412
58,-0.19312763,-0.19894901,"('undiscriminating', 'discriminating')",-0.1931276,-0.198949,-0.0058214
59,0.26270297,0.35419258,"('foolish', 'wise')",0.262703,0.3541926,0.0914896
60,0.23517579,0.27130607,"('inefficient', 'efficient')",0.2351758,0.2713061,0.0361303
61,0.29042852,0.08656013,"('illogical', 'logical')",0.2904285,0.0865601,-0.2038684
62,1.1016679,1.1343379,"('incompetent', 'brilliant')",1.1016679,1.1343379,0.03267
63,0.57662946,0.5878544,"('unperceptive', 'insightful')",0.5766295,0.5878544,0.0112249
64,-5.9157505,-5.9289055,"('shy', 'confident')",-5.9157505,-5.9289055,-0.013155
65,0.77125496,0.7431751,"('insecure', 'secure')",0.771255,0.7431751,-0.0280799
66,0.0078018233,-0.04847125,"('inactive', 'active')",0.0078018,-0.0484712,-0.056273
67,-0.8337868,-0.73278105,"('doubtful', 'determined')",-0.8337868,-0.7327811,0.1010057
68,-0.54433167,-0.59343475,"('dependent', 'independent')",-0.5443317,-0.5934348,-0.0491031
69,-1.4253643,-1.4407675,"('lazy', 'industrious')",-1.4253643,-1.4407675,-0.0154032
70,0.98458534,0.9717201,"('lethargic', 'energetic')",0.9845853,0.9717201,-0.0128652
71,0.34651837,0.41468105,"('diffident', 'self-confident')",0.3465184,0.414681,0.0681626
72,0.75558674,0.8628074,"('unambitious', 'ambitious')",0.7555867,0.8628074,0.1072207
73,-2.692436,-2.633798,"('helpless', 'self-reliant')",-2.692436,-2.6337979,0.0586381
74,-0.047349036,-0.1147302,"('undedicated', 'dedicated')",-0.047349,-0.1147302,-0.0673812
75,-0.70023286,-0.59982085,"('meek', 'impulsive')",-0.7002329,-0.5998209,0.100412
76,0.64973295,0.590494,"('anxious', 'daring')",0.6497329,0.590494,-0.0592389
77,-1.2332623,-1.1906288,"('unmotivated', 'motivated')",-1.2332623,-1.1906288,0.0426335
78,-0.46366304,-0.5526024,"('nonresilient', 'resilient')",-0.463663,-0.5526024,-0.0889394
79,0.17840129,0.17847449,"('wavering', 'unwavering')",0.1784013,0.1784745,7.32e-05
80,-0.040775117,-0.07069868,"('dominated', 'dominating')",-0.0407751,-0.0706987,-0.0299236
81,-0.040591396,0.034763,"('submissive', 'aggressive')",-0.0405914,0.034763,0.0753544
82,5.9486628,6.1399007,"('poor', 'rich')",5.9486628,6.1399007,0.1912379
83,-0.40755284,-0.3693227,"('powerless', 'powerful')",-0.4075528,-0.3693227,0.0382301
84,0.08836189,0.11499483,"('inferior', 'superior')",0.0883619,0.1149948,0.0266329
85,-0.7988257,-0.8578517,"('insignificant', 'prestigious')",-0.7988257,-0.8578517,-0.059026
86,0.35381287,0.32353154,"('uninfluential', 'influential')",0.3538129,0.3235315,-0.0302814
87,0.12259996,0.2043741,"('unsuccessful', 'successful')",0.1226,0.2043741,0.0817741
88,-0.1653931,-0.13352667,"('low', 'eminent')",-0.1653931,-0.1335267,0.0318664
