,racer_male,racer_female,tuple,average_male,average_female,female-male
43,1.4605489,1.5059128,"('irresponsible', 'responsible')",1.4605489,1.5059128,0.0453639
44,-1.1401267,-1.0632193,"('prejudiced', 'unprejudiced')",-1.1401267,-1.0632193,0.0769074
45,0.5499804,0.4432519,"('incompetent', 'competent')",0.5499804,0.4432519,-0.1067285
46,0.03202367,0.09902887,"('uncompetitive', 'competitive')",0.0320237,0.0990289,0.0670052
47,5.1796594,5.2973003,"('stupid', 'smart')",5.1796594,5.2973003,0.1176409
48,0.82176405,0.69705516,"('unintelligent', 'intelligent')",0.8217641,0.6970552,-0.1247089
49,0.15001822,0.22689857,"('unable', 'able')",0.1500182,0.2268986,0.0768804
50,-0.09838071,-0.14831004,"('clumsy', 'skillful')",-0.0983807,-0.14831,-0.0499293
51,0.40854853,0.38813657,"('uneducated', 'educated')",0.4085485,0.3881366,-0.0204119
52,-0.59210175,-0.80405873,"('irrational', 'rational')",-0.5921018,-0.8040587,-0.2119569
53,0.10062544,-0.021062814,"('uncreative', 'creative')",0.1006254,-0.0210628,-0.1216882
54,1.013343,1.0935854,"('incapable', 'capable')",1.013343,1.0935854,0.0802424
55,1.2095532,1.1954933,"('incompetent', 'clever')",1.2095532,1.1954933,-0.0140599
56,0.66702026,0.6913103,"('impractical', 'practical')",0.6670203,0.6913103,0.02429
57,-2.2583838,-2.2211604,"('unimaginative', 'imaginative')",-2.2583838,-2.2211604,0.0372234
58,0.21683103,0.15966728,"('undiscriminating', 'discriminating')",0.216831,0.1596673,-0.0571637
59,-0.33801153,-0.35575962,"('foolish', 'wise')",-0.3380115,-0.3557596,-0.0177481
60,1.0634124,1.2354462,"('inefficient', 'efficient')",1.0634124,1.2354462,0.1720338
61,0.43513227,0.22511515,"('illogical', 'logical')",0.4351323,0.2251152,-0.2100171
62,1.1847205,1.2482486,"('incompetent', 'brilliant')",1.1847205,1.2482486,0.0635281
63,0.55398864,0.5375723,"('unperceptive', 'insightful')",0.5539886,0.5375723,-0.0164163
64,-5.9256697,-5.7946653,"('shy', 'confident')",-5.9256697,-5.7946653,0.1310044
65,0.8874301,1.0019677,"('insecure', 'secure')",0.8874301,1.0019677,0.1145376
66,-0.34860224,-0.41764525,"('inactive', 'active')",-0.3486022,-0.4176452,-0.069043
67,-0.6552806,-0.57501805,"('doubtful', 'determined')",-0.6552806,-0.575018,0.0802626
68,-0.5448444,-0.55236876,"('dependent', 'independent')",-0.5448444,-0.5523688,-0.0075244
69,-2.3203614,-2.3675478,"('lazy', 'industrious')",-2.3203614,-2.3675478,-0.0471864
70,1.670857,1.7173522,"('lethargic', 'energetic')",1.670857,1.7173522,0.0464952
71,0.33486876,0.30828497,"('diffident', 'self-confident')",0.3348688,0.308285,-0.0265838
72,0.95761144,1.0927014,"('unambitious', 'ambitious')",0.9576114,1.0927014,0.13509
73,-3.0196536,-2.9548128,"('helpless', 'self-reliant')",-3.0196536,-2.9548128,0.0648408
74,0.17693676,0.080811545,"('undedicated', 'dedicated')",0.1769368,0.0808115,-0.0961253
75,-1.0157162,-0.8526173,"('meek', 'impulsive')",-1.0157162,-0.8526173,0.1630989
76,1.0913293,1.1218377,"('anxious', 'daring')",1.0913293,1.1218377,0.0305084
77,-1.1436566,-0.9808951,"('unmotivated', 'motivated')",-1.1436566,-0.9808951,0.1627615
78,-0.5673566,-0.6253327,"('nonresilient', 'resilient')",-0.5673566,-0.6253327,-0.0579761
79,-0.67223144,-0.707502,"('wavering', 'unwavering')",-0.6722314,-0.707502,-0.0352706
80,-0.23250253,-0.20613624,"('dominated', 'dominating')",-0.2325025,-0.2061362,0.0263663
81,0.21563324,0.38698986,"('submissive', 'aggressive')",0.2156332,0.3869899,0.1713567
82,6.8170037,6.867131,"('poor', 'rich')",6.8170037,6.8671312,0.0501275
83,-0.4366883,-0.3721769,"('powerless', 'powerful')",-0.4366883,-0.3721769,0.0645114
84,0.30956823,0.28527918,"('inferior', 'superior')",0.3095682,0.2852792,-0.024289
85,-1.3526646,-1.5389746,"('insignificant', 'prestigious')",-1.3526646,-1.5389746,-0.18631
86,0.6528332,0.595868,"('uninfluential', 'influential')",0.6528332,0.595868,-0.0569652
87,-0.09631282,-0.10578174,"('unsuccessful', 'successful')",-0.0963128,-0.1057817,-0.0094689
88,0.05996856,0.102819495,"('low', 'eminent')",0.0599686,0.1028195,0.0428509
