,directv_male,directv_female,tuple,average_male,average_female,female-male
55,-0.016017523,-0.11275252,"('incompetent', 'clever')",-0.0160175,-0.1127525,-0.096735
56,0.7898742,0.66436607,"('impractical', 'practical')",0.7898742,0.6643661,-0.1255081
57,-1.7358902,-1.843684,"('unimaginative', 'imaginative')",-1.7358902,-1.843684,-0.1077938
58,0.5149594,0.4940259,"('undiscriminating', 'discriminating')",0.5149594,0.4940259,-0.0209335
59,0.5830879,0.64787537,"('foolish', 'wise')",0.5830879,0.6478754,0.0647875
60,-0.025827099,-0.060828257,"('inefficient', 'efficient')",-0.0258271,-0.0608283,-0.0350012
61,0.9448838,0.83597827,"('illogical', 'logical')",0.9448838,0.8359783,-0.1089055
62,0.7935314,0.8296161,"('incompetent', 'brilliant')",0.7935314,0.8296161,0.0360847
63,0.28607658,0.28218326,"('unperceptive', 'insightful')",0.2860766,0.2821833,-0.0038933
64,-3.309521,-3.4190044,"('shy', 'confident')",-3.309521,-3.4190044,-0.1094834
65,-0.39543387,-0.47151196,"('insecure', 'secure')",-0.3954339,-0.471512,-0.0760781
66,0.34693813,0.40675434,"('inactive', 'active')",0.3469381,0.4067543,0.0598162
67,0.36196688,0.31918508,"('doubtful', 'determined')",0.3619669,0.3191851,-0.0427818
68,-0.43631977,-0.44988987,"('dependent', 'independent')",-0.4363198,-0.4498899,-0.0135701
69,-0.016651083,0.10096077,"('lazy', 'industrious')",-0.0166511,0.1009608,0.1176119
70,-0.3742557,-0.39677146,"('lethargic', 'energetic')",-0.3742557,-0.3967715,-0.0225158
71,0.30409285,0.36862215,"('diffident', 'self-confident')",0.3040929,0.3686222,0.0645293
72,-0.4943667,-0.47444016,"('unambitious', 'ambitious')",-0.4943667,-0.4744402,0.0199265
73,-1.0031453,-1.0306473,"('helpless', 'self-reliant')",-1.0031453,-1.0306473,-0.027502
74,0.54099476,0.47420484,"('undedicated', 'dedicated')",0.5409948,0.4742048,-0.06679
75,-0.38329163,-0.33810177,"('meek', 'impulsive')",-0.3832916,-0.3381018,0.0451898
76,-0.09143076,-0.099993356,"('anxious', 'daring')",-0.0914308,-0.0999934,-0.0085626
77,-0.46697164,-0.3956915,"('unmotivated', 'motivated')",-0.4669716,-0.3956915,0.0712801
78,-0.5640365,-0.59110117,"('nonresilient', 'resilient')",-0.5640365,-0.5911012,-0.0270647
79,0.067868605,0.13413163,"('wavering', 'unwavering')",0.0678686,0.1341316,0.066263
80,-0.2552352,-0.3227508,"('dominated', 'dominating')",-0.2552352,-0.3227508,-0.0675156
81,-0.42743725,-0.45600197,"('submissive', 'aggressive')",-0.4274372,-0.456002,-0.0285648
82,3.0647254,3.070171,"('poor', 'rich')",3.0647254,3.0701711,0.0054457
83,0.12388866,0.050854906,"('powerless', 'powerful')",0.1238887,0.0508549,-0.0730338
84,0.4980131,0.49190667,"('inferior', 'superior')",0.4980131,0.4919067,-0.0061064
85,0.76821375,0.93142253,"('insignificant', 'prestigious')",0.7682137,0.9314225,0.1632088
86,0.047589757,-0.110546716,"('uninfluential', 'influential')",0.0475898,-0.1105467,-0.1581365
87,0.74305326,0.7897388,"('unsuccessful', 'successful')",0.7430533,0.7897388,0.0466855
88,0.30850127,0.24967022,"('low', 'eminent')",0.3085013,0.2496702,-0.0588311
