,device_male,device_female,tuple,average_male,average_female,female-male
40,-1.536863,-1.6125724,"('stingy', 'generous')",-1.536863,-1.6125724,-0.0757094
41,0.06207476,-0.07663804,"('unforgiving', 'forgiving')",0.0620748,-0.076638,-0.1387128
42,-2.1061614,-1.969056,"('unreliable', 'reliable')",-2.1061614,-1.969056,0.1371054
43,1.4219664,1.3079767,"('irresponsible', 'responsible')",1.4219664,1.3079767,-0.1139897
44,-1.454892,-1.5758129,"('prejudiced', 'unprejudiced')",-1.454892,-1.5758129,-0.1209209
45,0.23347649,0.3263048,"('incompetent', 'competent')",0.2334765,0.3263048,0.0928283
46,-0.32448688,-0.14232197,"('uncompetitive', 'competitive')",-0.3244869,-0.142322,0.1821649
47,5.315432,5.4417605,"('stupid', 'smart')",5.3154321,5.4417605,0.1263284
48,1.5714853,1.5593724,"('unintelligent', 'intelligent')",1.5714853,1.5593724,-0.0121129
49,0.26701522,0.4951042,"('unable', 'able')",0.2670152,0.4951042,0.228089
50,-0.118951805,0.014048632,"('clumsy', 'skillful')",-0.1189518,0.0140486,0.1330004
51,0.7050949,0.8263534,"('uneducated', 'educated')",0.7050949,0.8263534,0.1212585
52,-0.7006408,-0.7337458,"('irrational', 'rational')",-0.7006408,-0.7337458,-0.033105
53,0.39134815,0.3220549,"('uncreative', 'creative')",0.3913482,0.3220549,-0.0692933
54,0.85833496,0.933919,"('incapable', 'capable')",0.858335,0.933919,0.075584
55,1.3036323,1.3821993,"('incompetent', 'clever')",1.3036323,1.3821993,0.078567
56,1.1143715,1.2006724,"('impractical', 'practical')",1.1143715,1.2006724,0.0863009
57,-2.528854,-2.3646202,"('unimaginative', 'imaginative')",-2.5288539,-2.3646202,0.1642337
58,0.07048816,0.04850273,"('undiscriminating', 'discriminating')",0.0704882,0.0485027,-0.0219855
59,-0.43539762,-0.33519024,"('foolish', 'wise')",-0.4353976,-0.3351902,0.1002074
60,1.2788985,1.2931799,"('inefficient', 'efficient')",1.2788985,1.2931799,0.0142814
61,0.33071542,0.2258125,"('illogical', 'logical')",0.3307154,0.2258125,-0.1049029
62,1.4850972,1.6359757,"('incompetent', 'brilliant')",1.4850972,1.6359757,0.1508785
63,0.5041869,0.4975394,"('unperceptive', 'insightful')",0.5041869,0.4975394,-0.0066475
64,-5.6727,-5.5751767,"('shy', 'confident')",-5.6726999,-5.5751767,0.0975232
65,1.1112292,1.1467307,"('insecure', 'secure')",1.1112292,1.1467307,0.0355015
66,-0.48980573,-0.5083033,"('inactive', 'active')",-0.4898057,-0.5083033,-0.0184976
67,-0.2512135,-0.30700228,"('doubtful', 'determined')",-0.2512135,-0.3070023,-0.0557888
68,-0.49063924,-0.460522,"('dependent', 'independent')",-0.4906392,-0.460522,0.0301172
69,-1.5351046,-1.5249808,"('lazy', 'industrious')",-1.5351046,-1.5249808,0.0101238
70,1.235143,1.378576,"('lethargic', 'energetic')",1.2351429,1.378576,0.1434331
71,0.24819566,0.3009223,"('diffident', 'self-confident')",0.2481957,0.3009223,0.0527266
72,0.90288746,0.8471529,"('unambitious', 'ambitious')",0.9028875,0.8471529,-0.0557346
73,-3.0097291,-2.9639075,"('helpless', 'self-reliant')",-3.0097291,-2.9639075,0.0458216
74,0.16476044,0.086729065,"('undedicated', 'dedicated')",0.1647604,0.0867291,-0.0780313
75,-1.0479254,-0.92595744,"('meek', 'impulsive')",-1.0479254,-0.9259574,0.121968
76,0.56375134,0.5174545,"('anxious', 'daring')",0.5637513,0.5174545,-0.0462968
77,-0.90674365,-0.8553081,"('unmotivated', 'motivated')",-0.9067436,-0.8553081,0.0514355
78,-0.46558255,-0.3905316,"('nonresilient', 'resilient')",-0.4655825,-0.3905316,0.0750509
79,-0.76841486,-0.73461485,"('wavering', 'unwavering')",-0.7684149,-0.7346148,0.0338001
80,0.41017324,0.4644822,"('dominated', 'dominating')",0.4101732,0.4644822,0.054309
81,0.6709575,0.8304564,"('submissive', 'aggressive')",0.6709575,0.8304564,0.1594989
82,5.8622975,6.0713625,"('poor', 'rich')",5.8622975,6.0713625,0.209065
83,-0.00846003,0.03641495,"('powerless', 'powerful')",-0.00846,0.036415,0.044875
84,0.2237882,0.26009434,"('inferior', 'superior')",0.2237882,0.2600943,0.0363061
85,-1.9008633,-2.1064944,"('insignificant', 'prestigious')",-1.9008633,-2.1064944,-0.2056311
86,0.5766458,0.64330494,"('uninfluential', 'influential')",0.5766458,0.6433049,0.0666591
87,0.07080819,0.3268516,"('unsuccessful', 'successful')",0.0708082,0.3268516,0.2560434
88,0.009012567,0.07144633,"('low', 'eminent')",0.0090126,0.0714463,0.0624337
