,interaction_male,interaction_female,tuple,average_male,average_female,female-male
31,-1.9758451,-1.819804,"('evil', 'good')",-1.9758451,-1.819804,0.1560411
32,1.4667629,1.376567,"('unkind', 'kind')",1.4667629,1.376567,-0.0901959
33,-0.6158652,-0.49287665,"('wrong', 'right')",-0.6158652,-0.4928766,0.1229886
34,4.4341946,4.6185246,"('mean', 'honorable')",4.4341946,4.6185246,0.18433
35,-1.5059874,-1.4512236,"('corrupt', 'incorrupt')",-1.5059874,-1.4512236,0.0547638
36,-1.2983481,-1.2451689,"('hostile', 'amicable')",-1.2983481,-1.2451689,0.0531792
37,0.9742384,0.99667937,"('fake', 'genuine')",0.9742384,0.9966794,0.022441
38,-0.010814,0.064856425,"('untruthful', 'truthful')",-0.010814,0.0648564,0.0756704
39,0.077332504,-0.005148305,"('exploitative', 'cooperative')",0.0773325,-0.0051483,-0.0824808
40,-1.6349154,-1.7941843,"('stingy', 'generous')",-1.6349154,-1.7941843,-0.1592689
41,0.046861906,0.026271064,"('unforgiving', 'forgiving')",0.0468619,0.0262711,-0.0205908
42,-1.7196974,-1.7296703,"('unreliable', 'reliable')",-1.7196974,-1.7296703,-0.0099729
43,1.410877,1.3609853,"('irresponsible', 'responsible')",1.410877,1.3609853,-0.0498917
44,-1.0668064,-1.1371707,"('prejudiced', 'unprejudiced')",-1.0668064,-1.1371707,-0.0703643
45,0.50942785,0.5485836,"('incompetent', 'competent')",0.5094278,0.5485836,0.0391558
46,-0.02852836,-0.09307974,"('uncompetitive', 'competitive')",-0.0285284,-0.0930797,-0.0645513
47,5.1291313,5.293559,"('stupid', 'smart')",5.1291313,5.2935591,0.1644278
48,0.71664506,0.5578686,"('unintelligent', 'intelligent')",0.7166451,0.5578686,-0.1587765
49,0.3235668,0.49983397,"('unable', 'able')",0.3235668,0.499834,0.1762672
50,-0.018747747,0.030412797,"('clumsy', 'skillful')",-0.0187477,0.0304128,0.0491605
51,0.7045254,0.64692855,"('uneducated', 'educated')",0.7045254,0.6469285,-0.0575969
52,-0.6915902,-0.61884475,"('irrational', 'rational')",-0.6915902,-0.6188447,0.0727455
53,-0.22082378,-0.20533839,"('uncreative', 'creative')",-0.2208238,-0.2053384,0.0154854
54,1.071391,1.3395466,"('incapable', 'capable')",1.071391,1.3395466,0.2681556
55,1.014022,0.88964665,"('incompetent', 'clever')",1.014022,0.8896466,-0.1243754
56,1.0015787,0.9697701,"('impractical', 'practical')",1.0015787,0.9697701,-0.0318086
57,-2.200376,-2.19454,"('unimaginative', 'imaginative')",-2.200376,-2.19454,0.005836
58,-0.0719246,-0.12945163,"('undiscriminating', 'discriminating')",-0.0719246,-0.1294516,-0.057527
59,-0.2036467,-0.05500408,"('foolish', 'wise')",-0.2036467,-0.0550041,0.1486426
60,1.3361212,1.1816282,"('inefficient', 'efficient')",1.3361212,1.1816282,-0.154493
61,0.09406234,-0.07266064,"('illogical', 'logical')",0.0940623,-0.0726606,-0.1667229
62,1.5145664,1.5723202,"('incompetent', 'brilliant')",1.5145664,1.5723202,0.0577538
63,0.6565896,0.6866542,"('unperceptive', 'insightful')",0.6565896,0.6866542,0.0300646
64,-5.439106,-5.342414,"('shy', 'confident')",-5.439106,-5.3424139,0.0966921
65,0.94979393,0.81092334,"('insecure', 'secure')",0.9497939,0.8109233,-0.1388706
66,-0.27407715,-0.20069884,"('inactive', 'active')",-0.2740771,-0.2006988,0.0733783
67,-0.36025596,-0.29718193,"('doubtful', 'determined')",-0.360256,-0.2971819,0.0630741
68,-0.40633872,-0.3499664,"('dependent', 'independent')",-0.4063387,-0.3499664,0.0563723
69,-2.0708935,-1.8873425,"('lazy', 'industrious')",-2.0708935,-1.8873425,0.183551
70,1.6265892,1.6396731,"('lethargic', 'energetic')",1.6265892,1.6396731,0.0130839
71,0.26645645,0.38223553,"('diffident', 'self-confident')",0.2664565,0.3822355,0.115779
72,1.0759525,1.1290298,"('unambitious', 'ambitious')",1.0759525,1.1290298,0.0530773
73,-2.8540757,-2.8252885,"('helpless', 'self-reliant')",-2.8540757,-2.8252885,0.0287872
74,0.1476275,-0.032037705,"('undedicated', 'dedicated')",0.1476275,-0.0320377,-0.1796652
75,-0.7753726,-0.5321304,"('meek', 'impulsive')",-0.7753726,-0.5321304,0.2432422
76,0.848136,0.673123,"('anxious', 'daring')",0.848136,0.673123,-0.175013
77,-1.1891438,-1.0781763,"('unmotivated', 'motivated')",-1.1891438,-1.0781763,0.1109675
78,-0.6782595,-0.7199219,"('nonresilient', 'resilient')",-0.6782595,-0.7199219,-0.0416624
79,-0.6499407,-0.37441948,"('wavering', 'unwavering')",-0.6499407,-0.3744195,0.2755212
80,0.061996795,-0.040286228,"('dominated', 'dominating')",0.0619968,-0.0402862,-0.102283
81,0.77772415,0.64815944,"('submissive', 'aggressive')",0.7777241,0.6481594,-0.1295647
82,6.5979366,6.7676463,"('poor', 'rich')",6.5979366,6.7676463,0.1697097
83,-0.30363518,-0.2775505,"('powerless', 'powerful')",-0.3036352,-0.2775505,0.0260847
84,0.12951803,0.1800692,"('inferior', 'superior')",0.129518,0.1800692,0.0505512
85,-1.6810751,-1.7006893,"('insignificant', 'prestigious')",-1.6810751,-1.7006893,-0.0196142
86,0.57268786,0.6271566,"('uninfluential', 'influential')",0.5726879,0.6271566,0.0544687
87,0.049147986,0.18374787,"('unsuccessful', 'successful')",0.049148,0.1837479,0.1345999
88,0.16528915,0.18628258,"('low', 'eminent')",0.1652891,0.1862826,0.0209935
