,allegion_male,allegion_female,tuple,plc_male,plc_female,average_male,average_female,female-male
69,1.2593246,1.1794033,"('lazy', 'industrious')",0.04029327,0.0019617304,0.6498089,0.5906825,-0.0591264
70,-1.0715164,-0.97397244,"('lethargic', 'energetic')",-0.006657768,0.02762378,-0.5390871,-0.4731743,0.0659128
71,-0.1254069,-0.1390099,"('diffident', 'self-confident')",0.76921666,0.69355965,0.3219049,0.2772749,-0.04463
72,-0.40684664,-0.35452485,"('unambitious', 'ambitious')",0.44952562,0.45548213,0.0213395,0.0504786,0.0291391
73,1.3483355,1.2987474,"('helpless', 'self-reliant')",-2.2390668,-2.3066647,-0.4453657,-0.5039586,-0.0585929
74,-1.1918393,-1.1225345,"('undedicated', 'dedicated')",0.7511275,0.7344589,-0.2203559,-0.1940378,0.0263181
75,0.93537194,0.8965903,"('meek', 'impulsive')",-0.707397,-0.6434809,0.1139875,0.1265547,0.0125672
76,-0.75556064,-0.5997879,"('anxious', 'daring')",-0.6373505,-0.5924956,-0.6964556,-0.5961418,0.1003138
77,-0.99255687,-0.8579791,"('unmotivated', 'motivated')",-1.222936,-1.089412,-1.1077465,-0.9736955,0.134051
78,-1.4558479,-1.4456333,"('nonresilient', 'resilient')",0.6592695,0.62803775,-0.3982892,-0.4087978,-0.0105086
79,0.20334968,0.12584448,"('wavering', 'unwavering')",0.13410865,0.09396967,0.1687292,0.1099071,-0.0588221
80,-0.14729296,-0.09685181,"('dominated', 'dominating')",-0.55737245,-0.40849343,-0.3523327,-0.2526726,0.0996601
81,-1.0898458,-1.0194235,"('submissive', 'aggressive')",-1.3012836,-1.0851842,-1.1955647,-1.0523038,0.1432609
82,-1.0610919,-1.0077752,"('poor', 'rich')",5.032014,5.0624876,1.985461,2.0273561,0.0418951
83,0.12566969,0.16010472,"('powerless', 'powerful')",-0.93901753,-0.8898658,-0.4066739,-0.3648806,0.0417933
84,0.28752616,0.2839603,"('inferior', 'superior')",0.66352326,0.6411634,0.4755247,0.4625618,-0.0129629
85,0.35963577,0.24152835,"('insignificant', 'prestigious')",0.9542807,0.7893141,0.6569582,0.5154212,-0.141537
86,-2.511622,-2.544322,"('uninfluential', 'influential')",0.059915323,0.0099804625,-1.2258533,-1.2671708,-0.0413175
87,-0.38059944,-0.40659636,"('unsuccessful', 'successful')",1.1860387,1.2543601,0.4027196,0.4238819,0.0211623
88,-0.41579187,-0.44726247,"('low', 'eminent')",0.29473725,0.34092605,-0.0605273,-0.0531682,0.0073591
