,lion_male,lion_female,tuple,average_male,average_female,female-male
39,0.2519716,0.29967138,"('exploitative', 'cooperative')",0.2519716,0.2996714,0.0476998
40,-1.2661531,-1.5052094,"('stingy', 'generous')",-1.2661531,-1.5052094,-0.2390563
41,0.45742488,0.44475055,"('unforgiving', 'forgiving')",0.4574249,0.4447505,-0.0126744
42,-1.7906399,-1.7520211,"('unreliable', 'reliable')",-1.7906399,-1.7520211,0.0386188
43,0.91689986,1.1360271,"('irresponsible', 'responsible')",0.9168999,1.1360271,0.2191272
44,-1.1682827,-1.099505,"('prejudiced', 'unprejudiced')",-1.1682827,-1.0995049,0.0687778
45,0.44158572,0.39469683,"('incompetent', 'competent')",0.4415857,0.3946968,-0.0468889
46,-0.48863855,-0.31780112,"('uncompetitive', 'competitive')",-0.4886386,-0.3178011,0.1708375
47,4.557213,4.769249,"('stupid', 'smart')",4.5572128,4.769249,0.2120362
48,0.31142136,0.34204862,"('unintelligent', 'intelligent')",0.3114214,0.3420486,0.0306272
49,-0.06343957,0.09584695,"('unable', 'able')",-0.0634396,0.095847,0.1592866
50,-0.37314725,-0.4833634,"('clumsy', 'skillful')",-0.3731472,-0.4833634,-0.1102162
51,-0.19719653,-0.14908412,"('uneducated', 'educated')",-0.1971965,-0.1490841,0.0481124
52,-0.10008444,-0.46329877,"('irrational', 'rational')",-0.1000844,-0.4632988,-0.3632144
53,0.11436161,-0.09462389,"('uncreative', 'creative')",0.1143616,-0.0946239,-0.2089855
54,0.74931777,0.7877376,"('incapable', 'capable')",0.7493178,0.7877376,0.0384198
55,0.6444355,0.80642784,"('incompetent', 'clever')",0.6444355,0.8064278,0.1619923
56,0.58577096,0.7108211,"('impractical', 'practical')",0.585771,0.7108211,0.1250501
57,-2.0086987,-2.06777,"('unimaginative', 'imaginative')",-2.0086987,-2.06777,-0.0590713
58,0.2334494,0.19201127,"('undiscriminating', 'discriminating')",0.2334494,0.1920113,-0.0414381
59,0.05094456,-0.08317287,"('foolish', 'wise')",0.0509446,-0.0831729,-0.1341175
60,0.22932357,0.669813,"('inefficient', 'efficient')",0.2293236,0.669813,0.4404894
61,0.30934012,0.1965595,"('illogical', 'logical')",0.3093401,0.1965595,-0.1127806
62,0.61285913,0.86138123,"('incompetent', 'brilliant')",0.6128591,0.8613812,0.2485221
63,-0.00690452,0.15142454,"('unperceptive', 'insightful')",-0.0069045,0.1514245,0.158329
64,-5.633703,-5.4925137,"('shy', 'confident')",-5.6337032,-5.4925137,0.1411895
65,0.42858696,0.64013886,"('insecure', 'secure')",0.428587,0.6401389,0.2115519
66,0.47897178,0.24542248,"('inactive', 'active')",0.4789718,0.2454225,-0.2335493
67,-0.61149853,-0.45853576,"('doubtful', 'determined')",-0.6114985,-0.4585358,0.1529627
68,-1.034603,-0.9544052,"('dependent', 'independent')",-1.034603,-0.9544052,0.0801978
69,-1.5041584,-1.6993906,"('lazy', 'industrious')",-1.5041584,-1.6993906,-0.1952322
70,1.4614382,1.5767659,"('lethargic', 'energetic')",1.4614382,1.5767659,0.1153277
71,0.5093523,0.42693615,"('diffident', 'self-confident')",0.5093523,0.4269361,-0.0824162
72,0.6660115,0.82785195,"('unambitious', 'ambitious')",0.6660115,0.827852,0.1618405
73,-2.8108153,-2.812133,"('helpless', 'self-reliant')",-2.8108153,-2.8121331,-0.0013178
74,0.25391042,0.08128531,"('undedicated', 'dedicated')",0.2539104,0.0812853,-0.1726251
75,-0.9161702,-0.86059666,"('meek', 'impulsive')",-0.9161702,-0.8605967,0.0555735
76,0.42961505,0.6174717,"('anxious', 'daring')",0.4296151,0.6174717,0.1878566
77,-1.2282648,-0.95797986,"('unmotivated', 'motivated')",-1.2282648,-0.9579799,0.2702849
78,-0.881958,-0.8876478,"('nonresilient', 'resilient')",-0.881958,-0.8876478,-0.0056898
79,-0.25552395,-0.39582616,"('wavering', 'unwavering')",-0.2555239,-0.3958262,-0.1403023
80,-0.16217586,-0.082700774,"('dominated', 'dominating')",-0.1621759,-0.0827008,0.0794751
81,-0.3101026,-0.00974533,"('submissive', 'aggressive')",-0.3101026,-0.0097453,0.3003573
82,5.7095704,5.7383695,"('poor', 'rich')",5.7095704,5.7383695,0.0287991
83,-0.5136478,-0.40714243,"('powerless', 'powerful')",-0.5136478,-0.4071424,0.1065054
84,0.33200032,0.34061417,"('inferior', 'superior')",0.3320003,0.3406142,0.0086139
85,-0.58096254,-0.89448357,"('insignificant', 'prestigious')",-0.5809625,-0.8944836,-0.3135211
86,0.44214487,0.3829509,"('uninfluential', 'influential')",0.4421449,0.3829509,-0.059194
87,-0.17024246,-0.17155601,"('unsuccessful', 'successful')",-0.1702425,-0.171556,-0.0013135
88,-0.19950373,-0.13789411,"('low', 'eminent')",-0.1995037,-0.1378941,0.0616096
