,founder_male,founder_female,tuple,average_male,average_female,female-male
28,1.3395138,1.2631836,"('disloyal', 'loyal')",1.3395138,1.2631836,-0.0763302
29,-0.8429757,-0.91926855,"('unfair', 'fair')",-0.8429757,-0.9192685,-0.0762928
30,1.2254691,1.2239516,"('intolerant', 'tolerant')",1.2254691,1.2239516,-0.0015175
31,-2.1464021,-2.0907006,"('evil', 'good')",-2.1464021,-2.0907006,0.0557015
32,1.5131023,1.3234406,"('unkind', 'kind')",1.5131023,1.3234406,-0.1896617
33,-0.8010331,-0.86642903,"('wrong', 'right')",-0.8010331,-0.866429,-0.0653959
34,5.0394397,5.0952992,"('mean', 'honorable')",5.0394397,5.0952992,0.0558595
35,-0.99409723,-1.1239898,"('corrupt', 'incorrupt')",-0.9940972,-1.1239898,-0.1298926
36,-1.1708051,-1.227187,"('hostile', 'amicable')",-1.1708051,-1.227187,-0.0563819
37,1.014867,0.95938843,"('fake', 'genuine')",1.0148669,0.9593884,-0.0554785
38,0.15160343,0.002590716,"('untruthful', 'truthful')",0.1516034,0.0025907,-0.1490127
39,0.5879613,0.5170397,"('exploitative', 'cooperative')",0.5879613,0.5170397,-0.0709216
40,-1.7711301,-1.8509512,"('stingy', 'generous')",-1.7711301,-1.8509512,-0.0798211
41,0.30652183,0.091185376,"('unforgiving', 'forgiving')",0.3065218,0.0911854,-0.2153364
42,-2.4429374,-2.4847977,"('unreliable', 'reliable')",-2.4429374,-2.4847977,-0.0418603
43,1.3587382,1.2573717,"('irresponsible', 'responsible')",1.3587382,1.2573717,-0.1013665
44,-0.9629062,-0.9024623,"('prejudiced', 'unprejudiced')",-0.9629062,-0.9024623,0.0604439
45,0.3102038,0.21268636,"('incompetent', 'competent')",0.3102038,0.2126864,-0.0975174
46,-0.34459227,-0.4806056,"('uncompetitive', 'competitive')",-0.3445923,-0.4806056,-0.1360133
47,5.1292124,5.248265,"('stupid', 'smart')",5.1292124,5.2482648,0.1190524
48,0.77300644,0.67500657,"('unintelligent', 'intelligent')",0.7730064,0.6750066,-0.0979998
49,0.03932974,0.08185917,"('unable', 'able')",0.0393297,0.0818592,0.0425295
50,-0.34455034,-0.44940308,"('clumsy', 'skillful')",-0.3445503,-0.4494031,-0.1048528
51,1.1242758,1.0070012,"('uneducated', 'educated')",1.1242758,1.0070012,-0.1172746
52,-1.7135092,-1.7298906,"('irrational', 'rational')",-1.7135092,-1.7298906,-0.0163814
53,-0.36723718,-0.43077913,"('uncreative', 'creative')",-0.3672372,-0.4307791,-0.0635419
54,0.88062626,0.89959735,"('incapable', 'capable')",0.8806263,0.8995973,0.018971
55,1.3601803,1.267426,"('incompetent', 'clever')",1.3601803,1.267426,-0.0927543
56,0.96375746,0.861619,"('impractical', 'practical')",0.9637575,0.861619,-0.1021385
57,-3.2210553,-3.2325077,"('unimaginative', 'imaginative')",-3.2210553,-3.2325077,-0.0114524
58,-0.06513637,-0.06372814,"('undiscriminating', 'discriminating')",-0.0651364,-0.0637281,0.0014083
59,-0.91618365,-0.9296605,"('foolish', 'wise')",-0.9161837,-0.9296605,-0.0134768
60,1.3821669,1.359284,"('inefficient', 'efficient')",1.3821669,1.359284,-0.0228829
61,0.19552255,-0.006690465,"('illogical', 'logical')",0.1955225,-0.0066905,-0.202213
62,1.0016283,0.962598,"('incompetent', 'brilliant')",1.0016283,0.962598,-0.0390303
63,0.32642424,0.19432092,"('unperceptive', 'insightful')",0.3264242,0.1943209,-0.1321033
64,-5.942482,-5.9897213,"('shy', 'confident')",-5.942482,-5.9897213,-0.0472393
65,0.46388662,0.43195933,"('insecure', 'secure')",0.4638866,0.4319593,-0.0319273
66,-0.51830673,-0.5298904,"('inactive', 'active')",-0.5183067,-0.5298904,-0.0115837
67,-0.06661931,0.022582103,"('doubtful', 'determined')",-0.0666193,0.0225821,0.0892014
68,-0.67246574,-0.7175959,"('dependent', 'independent')",-0.6724657,-0.7175959,-0.0451302
69,-2.5012236,-2.4949093,"('lazy', 'industrious')",-2.5012236,-2.4949093,0.0063143
70,1.3329532,1.2255013,"('lethargic', 'energetic')",1.3329532,1.2255013,-0.1074519
71,0.66650987,0.72835857,"('diffident', 'self-confident')",0.6665099,0.7283586,0.0618487
72,0.5477116,0.6107261,"('unambitious', 'ambitious')",0.5477116,0.6107261,0.0630145
73,-2.855416,-2.8424852,"('helpless', 'self-reliant')",-2.8554161,-2.8424852,0.0129309
74,0.29374707,0.16432622,"('undedicated', 'dedicated')",0.2937471,0.1643262,-0.1294209
75,-1.3274472,-1.1726797,"('meek', 'impulsive')",-1.3274472,-1.1726797,0.1547675
76,0.73670685,0.6811274,"('anxious', 'daring')",0.7367069,0.6811274,-0.0555795
77,-0.7926299,-0.7529982,"('unmotivated', 'motivated')",-0.7926299,-0.7529982,0.0396317
78,-0.5508476,-0.6038356,"('nonresilient', 'resilient')",-0.5508476,-0.6038356,-0.052988
79,-0.86627424,-0.89295393,"('wavering', 'unwavering')",-0.8662742,-0.8929539,-0.0266797
80,0.1261996,-0.025569916,"('dominated', 'dominating')",0.1261996,-0.0255699,-0.1517695
81,0.2344245,0.31961587,"('submissive', 'aggressive')",0.2344245,0.3196159,0.0851914
82,5.807941,5.9626465,"('poor', 'rich')",5.807941,5.9626465,0.1547055
83,-0.2666846,-0.23503163,"('powerless', 'powerful')",-0.2666846,-0.2350316,0.031653
84,0.35928407,0.43027246,"('inferior', 'superior')",0.3592841,0.4302725,0.0709884
85,-0.722607,-0.7850948,"('insignificant', 'prestigious')",-0.722607,-0.7850948,-0.0624878
86,0.58387315,0.4669876,"('uninfluential', 'influential')",0.5838732,0.4669876,-0.1168856
87,-0.24959685,-0.24981931,"('unsuccessful', 'successful')",-0.2495968,-0.2498193,-0.0002225
88,0.5275106,0.46946475,"('low', 'eminent')",0.5275106,0.4694647,-0.0580459
