,gerbil_male,gerbil_female,tuple,average_male,average_female,female-male
58,0.27912605,0.18963057,"('undiscriminating', 'discriminating')",0.279126,0.1896306,-0.0894954
59,0.30844516,0.5304877,"('foolish', 'wise')",0.3084452,0.5304877,0.2220425
60,0.43020377,0.19764645,"('inefficient', 'efficient')",0.4302038,0.1976465,-0.2325573
61,-0.4363177,-0.60837966,"('illogical', 'logical')",-0.4363177,-0.6083797,-0.172062
62,0.12577471,0.016196012,"('incompetent', 'brilliant')",0.1257747,0.016196,-0.1095787
63,-0.96963084,-1.1283686,"('unperceptive', 'insightful')",-0.9696308,-1.1283686,-0.1587378
64,-1.1469434,-1.1787412,"('shy', 'confident')",-1.1469434,-1.1787412,-0.0317978
65,0.15434557,0.03536848,"('insecure', 'secure')",0.1543456,0.0353685,-0.1189771
66,-0.87801886,-0.9626858,"('inactive', 'active')",-0.8780189,-0.9626858,-0.0846669
67,0.5406739,0.37363753,"('doubtful', 'determined')",0.5406739,0.3736375,-0.1670364
68,-0.33051884,-0.3319245,"('dependent', 'independent')",-0.3305188,-0.3319245,-0.0014057
69,-0.12801488,-0.01761837,"('lazy', 'industrious')",-0.1280149,-0.0176184,0.1103965
70,-0.62064105,-0.8524529,"('lethargic', 'energetic')",-0.6206411,-0.8524529,-0.2318118
71,-0.3849517,-0.380222,"('diffident', 'self-confident')",-0.3849517,-0.380222,0.0047297
72,-0.5253561,-0.52586675,"('unambitious', 'ambitious')",-0.5253561,-0.5258667,-0.0005106
73,-0.011247103,0.019512717,"('helpless', 'self-reliant')",-0.0112471,0.0195127,0.0307598
74,-0.70327574,-0.9812632,"('undedicated', 'dedicated')",-0.7032757,-0.9812632,-0.2779875
75,-0.0033138003,0.13127491,"('meek', 'impulsive')",-0.0033138,0.1312749,0.1345887
76,0.4225488,0.31804478,"('anxious', 'daring')",0.4225488,0.3180448,-0.104504
77,-0.66968375,-0.74044204,"('unmotivated', 'motivated')",-0.6696838,-0.740442,-0.0707582
78,-1.0717987,-1.0430876,"('nonresilient', 'resilient')",-1.0717987,-1.0430876,0.0287111
79,-0.89190847,-0.87144727,"('wavering', 'unwavering')",-0.8919085,-0.8714473,0.0204612
80,-0.10456123,-0.22568227,"('dominated', 'dominating')",-0.1045612,-0.2256823,-0.1211211
81,0.5941051,0.4230996,"('submissive', 'aggressive')",0.5941051,0.4230996,-0.1710055
82,0.85184014,0.7462264,"('poor', 'rich')",0.8518401,0.7462264,-0.1056137
83,0.08167832,-0.13102144,"('powerless', 'powerful')",0.0816783,-0.1310214,-0.2126997
84,0.36191702,0.44594517,"('inferior', 'superior')",0.361917,0.4459452,0.0840282
85,0.085868865,0.1513214,"('insignificant', 'prestigious')",0.0858689,0.1513214,0.0654525
86,-1.4488828,-1.7681603,"('uninfluential', 'influential')",-1.4488828,-1.7681603,-0.3192775
87,-0.07629107,-0.24322464,"('unsuccessful', 'successful')",-0.0762911,-0.2432246,-0.1669335
88,-0.29889724,-0.48874164,"('low', 'eminent')",-0.2988972,-0.4887416,-0.1898444
