,premier_male,premier_female,tuple,average_male,average_female,female-male
20,0.45320404,0.32781413,"('rough', 'thoughtful')",0.453204,0.3278141,-0.1253899
21,-0.06820786,0.10469202,"('immoral', 'moral')",-0.0682079,0.104692,0.1728999
22,-0.16412476,-0.13286567,"('untrustworthy', 'trustworthy')",-0.1641248,-0.1328657,0.0312591
23,5.6674547,5.796214,"('insincere', 'sincere')",5.6674547,5.7962141,0.1287594
24,1.2389656,1.2316388,"('dishonest', 'honest')",1.2389656,1.2316388,-0.0073268
25,0.5852457,0.5866725,"('egoistic', 'altruistic')",0.5852457,0.5866725,0.0014268
26,1.1480848,0.9664425,"('hardhearted', 'benevolent')",1.1480848,0.9664425,-0.1816423
27,1.6447285,1.4750826,"('hardhearted', 'softhearted')",1.6447285,1.4750826,-0.1696459
28,1.2618396,1.1302048,"('disloyal', 'loyal')",1.2618396,1.1302048,-0.1316348
29,-0.2886337,-0.33031186,"('unfair', 'fair')",-0.2886337,-0.3303119,-0.0416782
30,0.8559783,0.893121,"('intolerant', 'tolerant')",0.8559783,0.893121,0.0371427
31,-1.0377171,-1.0607122,"('evil', 'good')",-1.0377171,-1.0607122,-0.0229951
32,1.140384,1.0531614,"('unkind', 'kind')",1.140384,1.0531614,-0.0872226
33,-0.30924606,-0.28405368,"('wrong', 'right')",-0.3092461,-0.2840537,0.0251924
34,3.976108,4.234967,"('mean', 'honorable')",3.9761081,4.2349672,0.2588591
35,-0.91604805,-1.147936,"('corrupt', 'incorrupt')",-0.916048,-1.147936,-0.231888
36,-0.69799554,-0.7974169,"('hostile', 'amicable')",-0.6979955,-0.7974169,-0.0994214
37,1.1924849,1.1711333,"('fake', 'genuine')",1.1924849,1.1711333,-0.0213516
38,-0.47472376,-0.36377952,"('untruthful', 'truthful')",-0.4747238,-0.3637795,0.1109443
39,0.5022705,0.4958634,"('exploitative', 'cooperative')",0.5022705,0.4958634,-0.0064071
40,-1.1291656,-1.3003124,"('stingy', 'generous')",-1.1291656,-1.3003124,-0.1711468
41,0.515931,0.43095404,"('unforgiving', 'forgiving')",0.515931,0.430954,-0.084977
42,-2.047977,-2.0958478,"('unreliable', 'reliable')",-2.047977,-2.0958478,-0.0478708
43,0.9475418,1.0356915,"('irresponsible', 'responsible')",0.9475418,1.0356915,0.0881497
44,-0.9060256,-0.977042,"('prejudiced', 'unprejudiced')",-0.9060256,-0.977042,-0.0710164
45,0.455982,0.32848397,"('incompetent', 'competent')",0.455982,0.328484,-0.127498
46,-0.4615969,-0.51710486,"('uncompetitive', 'competitive')",-0.4615969,-0.5171049,-0.055508
47,4.480145,4.704709,"('stupid', 'smart')",4.480145,4.7047091,0.2245641
48,0.026805779,0.10510002,"('unintelligent', 'intelligent')",0.0268058,0.1051,0.0782942
49,-0.5215647,-0.29441488,"('unable', 'able')",-0.5215647,-0.2944149,0.2271498
50,-0.45729896,-0.4506944,"('clumsy', 'skillful')",-0.457299,-0.4506944,0.0066046
51,0.4893812,0.5123198,"('uneducated', 'educated')",0.4893812,0.5123198,0.0229386
52,-0.16895594,-0.30111647,"('irrational', 'rational')",-0.1689559,-0.3011165,-0.1321606
53,-0.2837441,-0.3215812,"('uncreative', 'creative')",-0.2837441,-0.3215812,-0.0378371
54,0.63610893,0.8029424,"('incapable', 'capable')",0.6361089,0.8029424,0.1668335
55,0.8281198,0.8825032,"('incompetent', 'clever')",0.8281198,0.8825032,0.0543834
56,0.16701931,0.19573887,"('impractical', 'practical')",0.1670193,0.1957389,0.0287196
57,-1.8797232,-2.0274227,"('unimaginative', 'imaginative')",-1.8797232,-2.0274227,-0.1476995
58,0.5561008,0.54567313,"('undiscriminating', 'discriminating')",0.5561008,0.5456731,-0.0104277
59,0.06195994,0.1521163,"('foolish', 'wise')",0.0619599,0.1521163,0.0901564
60,0.22351503,0.47883224,"('inefficient', 'efficient')",0.223515,0.4788322,0.2553172
61,0.31025258,0.1836754,"('illogical', 'logical')",0.3102526,0.1836754,-0.1265772
62,0.3237473,0.4675272,"('incompetent', 'brilliant')",0.3237473,0.4675272,0.1437799
63,0.027929,0.14811502,"('unperceptive', 'insightful')",0.027929,0.148115,0.120186
64,-5.8433833,-5.714433,"('shy', 'confident')",-5.8433833,-5.7144332,0.1289501
65,0.35814542,0.46590087,"('insecure', 'secure')",0.3581454,0.4659009,0.1077555
66,-0.0027079843,-0.05411587,"('inactive', 'active')",-0.002708,-0.0541159,-0.0514079
67,-0.7850613,-0.6295414,"('doubtful', 'determined')",-0.7850613,-0.6295414,0.1555199
68,-0.85581094,-0.72954893,"('dependent', 'independent')",-0.8558109,-0.7295489,0.126262
69,-1.7525355,-1.710045,"('lazy', 'industrious')",-1.7525355,-1.710045,0.0424905
70,1.6176876,1.5655609,"('lethargic', 'energetic')",1.6176876,1.5655609,-0.0521267
71,0.29798242,0.36854935,"('diffident', 'self-confident')",0.2979824,0.3685493,0.0705669
72,0.932029,1.1135821,"('unambitious', 'ambitious')",0.932029,1.1135821,0.1815531
73,-2.3828435,-2.338199,"('helpless', 'self-reliant')",-2.3828435,-2.3381989,0.0446446
74,0.19136801,0.08640362,"('undedicated', 'dedicated')",0.191368,0.0864036,-0.1049644
75,-0.82004416,-0.7526654,"('meek', 'impulsive')",-0.8200442,-0.7526654,0.0673788
76,0.52328974,0.5666341,"('anxious', 'daring')",0.5232897,0.5666341,0.0433444
77,-1.516119,-1.2537162,"('unmotivated', 'motivated')",-1.516119,-1.2537162,0.2624028
78,-1.2724792,-1.2462965,"('nonresilient', 'resilient')",-1.2724792,-1.2462965,0.0261827
79,-0.29756474,-0.22981781,"('wavering', 'unwavering')",-0.2975647,-0.2298178,0.0677469
80,0.07068981,-0.04785695,"('dominated', 'dominating')",0.0706898,-0.0478569,-0.1185467
81,-0.11989023,-0.120037094,"('submissive', 'aggressive')",-0.1198902,-0.1200371,-0.0001469
82,5.670723,5.779861,"('poor', 'rich')",5.670723,5.779861,0.109138
83,-0.058142923,0.031148273,"('powerless', 'powerful')",-0.0581429,0.0311483,0.0892912
84,0.5151183,0.5311834,"('inferior', 'superior')",0.5151183,0.5311834,0.0160651
85,-0.8716984,-0.8904432,"('insignificant', 'prestigious')",-0.8716984,-0.8904432,-0.0187448
86,0.73164296,0.7092849,"('uninfluential', 'influential')",0.731643,0.7092849,-0.0223581
87,-0.10258287,-0.031055296,"('unsuccessful', 'successful')",-0.1025829,-0.0310553,0.0715276
88,-0.015897598,0.0025745295,"('low', 'eminent')",-0.0158976,0.0025745,0.0184721
