,alder_male,alder_female,tuple,average_male,average_female,female-male
76,-1.2768937,-1.1040118,"('anxious', 'daring')",-1.2768937,-1.1040118,0.1728819
77,-1.2561837,-1.1331987,"('unmotivated', 'motivated')",-1.2561837,-1.1331987,0.122985
78,-0.7741646,-0.7627944,"('nonresilient', 'resilient')",-0.7741646,-0.7627944,0.0113702
79,-0.114616536,-0.36785865,"('wavering', 'unwavering')",-0.1146165,-0.3678586,-0.2532421
80,0.20135161,0.27495933,"('dominated', 'dominating')",0.2013516,0.2749593,0.0736077
81,-1.2182065,-0.963702,"('submissive', 'aggressive')",-1.2182065,-0.963702,0.2545045
82,3.1157026,3.2078285,"('poor', 'rich')",3.1157026,3.2078285,0.0921259
83,-0.42980072,-0.43321916,"('powerless', 'powerful')",-0.4298007,-0.4332192,-0.0034185
84,-0.15739347,-0.1584974,"('inferior', 'superior')",-0.1573935,-0.1584974,-0.0011039
85,0.054287344,-0.20650527,"('insignificant', 'prestigious')",0.0542873,-0.2065053,-0.2607926
86,0.3540892,0.22011083,"('uninfluential', 'influential')",0.3540892,0.2201108,-0.1339784
87,0.14494088,0.271816,"('unsuccessful', 'successful')",0.1449409,0.271816,0.1268751
88,-1.2721281,-1.3452077,"('low', 'eminent')",-1.2721281,-1.3452077,-0.0730796
